=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_EXPECTED_VALUE;0.2;167.0;329.0;151.0;36.262253;7.252449;313.0
1;1.0;HIGHEST_EXPECTED_VALUE;0.2;163.0;324.0;164.0;40.382397;8.076478;325.0
2;1.0;HIGHEST_EXPECTED_VALUE;0.2;179.0;312.0;178.0;37.552677;7.510532;311.0
3;1.0;HIGHEST_EXPECTED_VALUE;0.2;178.0;334.0;195.0;32.54675;6.5093517;351.0
4;1.0;HIGHEST_EXPECTED_VALUE;0.2;165.0;303.0;179.0;28.72581;5.745163;317.0
5;1.0;HIGHEST_EXPECTED_VALUE;0.2;170.0;324.0;157.0;33.62077;6.724154;311.0
6;1.0;HIGHEST_EXPECTED_VALUE;0.2;166.0;324.0;177.0;40.577374;8.115474;335.0
7;1.0;HIGHEST_EXPECTED_VALUE;0.2;185.0;326.0;172.0;39.8358;7.9671617;313.0
8;1.0;HIGHEST_EXPECTED_VALUE;0.2;182.0;324.0;179.0;35.798737;7.1597466;321.0
9;1.0;HIGHEST_EXPECTED_VALUE;0.2;150.0;302.0;165.0;30.62631;6.125262;317.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_EXPECTED_VALUE;0.2;167.0;329.0;151.0;36.262253;7.252449;313.0
1;1.0;HIGHEST_EXPECTED_VALUE;0.2;163.0;324.0;164.0;40.382397;8.076478;325.0
2;1.0;HIGHEST_EXPECTED_VALUE;0.2;179.0;312.0;178.0;37.552677;7.510532;311.0
3;1.0;HIGHEST_EXPECTED_VALUE;0.2;178.0;334.0;195.0;32.54675;6.5093517;351.0
4;1.0;HIGHEST_EXPECTED_VALUE;0.2;165.0;303.0;179.0;28.72581;5.745163;317.0
5;1.0;HIGHEST_EXPECTED_VALUE;0.2;170.0;324.0;157.0;33.62077;6.724154;311.0
6;1.0;HIGHEST_EXPECTED_VALUE;0.2;166.0;324.0;177.0;40.577374;8.115474;335.0
7;1.0;HIGHEST_EXPECTED_VALUE;0.2;185.0;326.0;172.0;39.8358;7.9671617;313.0
8;1.0;HIGHEST_EXPECTED_VALUE;0.2;182.0;324.0;179.0;35.798737;7.1597466;321.0
9;1.0;HIGHEST_EXPECTED_VALUE;0.2;150.0;302.0;165.0;30.62631;6.125262;317.0

0;0;HIGHEST_EXPECTED_VALUE;[];[]
19;9;HIGHEST_EXPECTED_VALUE;[(232032179,0.4000),(231040744,0.1875),(231041101,0.1435),(231040182,0.0918),(231044096,0.0863),(232031463,0.0386),(232028563,0.0260),(231045148,0.0302),(232030567,0.0301),(231040340,0.0275),(231039979,0.0287),(231041535,0.0266),(232030687,0.0271),(231041057,0.0257),(231043852,0.0294),(231040588,0.0232),(231040737,0.0230),(231041542,0.0163),(232030782,0.0187),(231045626,0.0140),(231041319,0.0154),(231040606,0.0115),(231040786,0.0148),(242002934,0.0146),(231042639,0.0110),(232031218,0.0122),(231039893,0.0098),(232027611,0.0078),(232028333,0.0066),(232028336,0.0084),(231042420,0.0082),(231044201,0.0064),(231042519,0.0069),(231040878,0.0029),(227001150,0.0025),(232032706,0.0030),(232030901,0.0015),(231039806,0.0021),(400007059,0.0015),(232031902,0.0009),(231041292,0.0007),(232027548,0.0006),(232031255,0.0006),(232031327,0.0000),(231041686,0.0000),(232028445,0.0000),(232031410,0.0000),(231041071,0.0000),(232032701,0.0000)];[(232032179,0.4000),(231040744,0.1875),(231041101,0.1435),(231040182,0.0918),(231044096,0.0863)]
20;0;HIGHEST_EXPECTED_VALUE;[(232027570,0.1696),(242109189,0.0711),(232031149,0.0468),(231042847,0.0219),(232032305,0.0176),(232028907,0.0217),(231041189,0.0186),(231040914,0.0176),(232028439,0.0163),(231040155,0.0142),(232029452,0.0157),(231044328,0.0165),(232032156,0.0140),(232031837,0.0164),(232028849,0.0154),(232027623,0.0137),(400000844,0.0135),(232031138,0.0105),(232027572,0.0103),(231041470,0.0104),(232029620,0.0067),(231041550,0.0071),(232031554,0.0074),(231040257,0.0073),(232030934,0.0080),(231042027,0.0065),(231044675,0.0075),(248019669,0.0069),(232031067,0.0058),(232028472,0.0054),(232032448,0.0054),(232029879,0.0050),(231040083,0.0038),(232029573,0.0031),(232031005,0.0032),(232029044,0.0022),(232028987,0.0024),(400007099,0.0019),(231045031,0.0018),(232031306,0.0013),(232028942,0.0015),(231041664,0.0009),(232029433,0.0010),(232028549,0.0007),(232031900,0.0008),(232031278,0.0004),(242108857,0.0003),(230000397,0.0000),(231042133,0.0000)];[(232027570,0.1696),(242109189,0.0711),(232031149,0.0468),(231042847,0.0219),(232032305,0.0176)]
20;1;HIGHEST_EXPECTED_VALUE;[(231041439,0.3601),(231039641,0.0909),(231040376,0.0299),(231043847,0.0381),(232029439,0.0287),(232029075,0.0317),(231043824,0.0345),(232029116,0.0245),(232027956,0.0242),(232029374,0.0253),(231041057,0.0251),(231040429,0.0240),(231043474,0.0237),(231041598,0.0268),(232031261,0.0216),(231040163,0.0196),(232031970,0.0155),(232028647,0.0149),(231039645,0.0180),(231044532,0.0143),(231040795,0.0133),(231045458,0.0163),(231043327,0.0124),(232029077,0.0111),(242003329,0.0135),(232032472,0.0121),(231041965,0.0127),(231043589,0.0083),(232028893,0.0085),(231042416,0.0056),(231040258,0.0081),(232028277,0.0072),(232028405,0.0071),(232029589,0.0035),(231045636,0.0046),(232031498,0.0033),(291034882,0.0042),(248015808,0.0027),(207009208,0.0023),(232031814,0.0018),(232029012,0.0018),(232031787,0.0012),(232029618,0.0010),(231041029,0.0006),(231042057,0.0005),(231044647,0.0006),(232031062,0.0000),(231043656,0.0000),(231043183,0.0000),(232031890,0.0000)];[(231041439,0.3601),(231039641,0.0909),(231040376,0.0299),(231043847,0.0381),(232029439,0.0287)]
20;2;HIGHEST_EXPECTED_VALUE;[(231041251,0.1786),(231043868,0.1672),(232028780,0.1105),(231039637,0.0623),(232028246,0.0165),(231039684,0.0158),(231039858,0.0167),(232029350,0.0181),(232028679,0.0131),(231043272,0.0127),(231043678,0.0136),(231041016,0.0169),(231041075,0.0161),(232027732,0.0149),(232030828,0.0126),(231041958,0.0155),(231040620,0.0147),(242109102,0.0116),(231042513,0.0126),(231043634,0.0124),(232029856,0.0114),(232027822,0.0080),(231041470,0.0093),(232027636,0.0069),(231042051,0.0079),(231043585,0.0064),(232031875,0.0065),(231040971,0.0082),(232028126,0.0084),(231040959,0.0061),(232028149,0.0058),(232031784,0.0045),(232032715,0.0040),(232032516,0.0023),(232029871,0.0023),(232031934,0.0025),(232030081,0.0027),(232029665,0.0022),(232027916,0.0017),(232028121,0.0013),(297103625,0.0012),(232028251,0.0010),(232032377,0.0010),(400001048,0.0009),(232028730,0.0010),(232030411,0.0008),(232031849,0.0007),(232032505,0.0000),(232028019,0.0000),(232031540,0.0000)];[(231041251,0.1786),(231043868,0.1672),(232028780,0.1105),(231039637,0.0623),(232028246,0.0165)]
20;3;HIGHEST_EXPECTED_VALUE;[(232028782,0.0815),(232031888,0.0698),(231041563,0.0515),(231039822,0.0430),(232028767,0.0373),(232027918,0.0355),(232031157,0.0293),(231042009,0.0244),(231043887,0.0205),(231044538,0.0275),(231043482,0.0212),(231042736,0.0220),(231043474,0.0226),(231044628,0.0172),(231043157,0.0148),(231041696,0.0139),(232031965,0.0160),(231040138,0.0170),(231041855,0.0123),(232030322,0.0125),(232028456,0.0121),(231041701,0.0103),(232027718,0.0092),(231045305,0.0082),(232029937,0.0069),(231041026,0.0088),(231040500,0.0073),(231041847,0.0064),(232029568,0.0075),(231040730,0.0061),(232029436,0.0064),(232027775,0.0054),(235813778,0.0048),(232029031,0.0042),(235813450,0.0041),(232030393,0.0025),(232031464,0.0033),(232027515,0.0033),(232031548,0.0021),(232027638,0.0015),(232028341,0.0016),(232029430,0.0013),(232029978,0.0014),(232029221,0.0010),(400008813,0.0006),(231042057,0.0005),(232032333,0.0000),(232030647,0.0000),(232028343,0.0000),(232029291,0.0000)];[(232028782,0.0815),(232031888,0.0698),(231041563,0.0515),(231039822,0.0430),(232028767,0.0373)]
20;4;HIGHEST_EXPECTED_VALUE;[(231045084,0.1490),(231043640,0.0403),(231040327,0.0368),(232027831,0.0244),(231041263,0.0242),(231040355,0.0275),(231040072,0.0213),(232027723,0.0233),(232028420,0.0164),(232027856,0.0178),(231042157,0.0144),(231044169,0.0178),(400008448,0.0187),(232030395,0.0163),(232028699,0.0169),(231044007,0.0188),(231043611,0.0176),(231042574,0.0128),(233087998,0.0107),(232027829,0.0106),(231041089,0.0105),(231042298,0.0071),(232029095,0.0065),(232030590,0.0070),(231042497,0.0075),(231043457,0.0060),(232030267,0.0053),(232027594,0.0059),(231040220,0.0043),(232028718,0.0041),(281000972,0.0035),(232028411,0.0036),(232032267,0.0028),(231043610,0.0026),(232030816,0.0022),(232028327,0.0024),(242108278,0.0020),(242003353,0.0018),(232027823,0.0016),(231043186,0.0016),(232030353,0.0011),(231043818,0.0013),(232027664,0.0009),(242003244,0.0005),(232032160,0.0006),(232029922,0.0004),(232031452,0.0000),(232030666,0.0000),(232030679,0.0000)];[(231045084,0.1490),(231043640,0.0403),(231040327,0.0368),(232027831,0.0244),(231041263,0.0242)]
20;5;HIGHEST_EXPECTED_VALUE;[(231042343,0.0732),(231043373,0.0910),(231039666,0.0604),(232027884,0.0546),(231042588,0.0332),(231040036,0.0393),(231040957,0.0301),(244070950,0.0298),(231040677,0.0230),(231044353,0.0208),(231043028,0.0251),(231042869,0.0284),(232031161,0.0263),(231039792,0.0239),(231039695,0.0247),(232031010,0.0197),(231041316,0.0193),(231044975,0.0191),(239015555,0.0167),(232030244,0.0158),(231042029,0.0159),(232029670,0.0132),(232027649,0.0183),(231040041,0.0147),(231040021,0.0153),(286019974,0.0127),(232028167,0.0108),(232030391,0.0109),(231041755,0.0126),(231043264,0.0123),(400000519,0.0099),(232030907,0.0085),(231042471,0.0104),(232030429,0.0097),(232031690,0.0082),(232031692,0.0079),(232029273,0.0079),(232027778,0.0059),(232027719,0.0061),(232027715,0.0063),(231041662,0.0048),(400000481,0.0036),(248016618,0.0025),(232032506,0.0016),(232029925,0.0015),(400002509,0.0014),(231044046,0.0006),(232030381,0.0000),(231042975,0.0000),(232030872,0.0000)];[(231042343,0.0732),(231043373,0.0910),(231039666,0.0604),(232027884,0.0546),(231042588,0.0332)]
20;6;HIGHEST_EXPECTED_VALUE;[(231040414,0.4805),(231041774,0.1672),(231041703,0.1606),(232028024,0.0513),(231040579,0.0253),(232031101,0.0233),(232028208,0.0271),(232030967,0.0259),(232029070,0.0234),(231044337,0.0204),(231045713,0.0174),(231039939,0.0174),(232031765,0.0133),(231042305,0.0136),(231041072,0.0159),(231040288,0.0142),(231041942,0.0181),(232030274,0.0127),(231042747,0.0131),(232027809,0.0167),(232029146,0.0138),(232029111,0.0128),(232028859,0.0168),(231042509,0.0139),(232028736,0.0132),(231040986,0.0127),(231040750,0.0102),(231042297,0.0070),(232028896,0.0077),(231043707,0.0084),(231040436,0.0062),(232028609,0.0063),(232027743,0.0067),(232032020,0.0063),(232028666,0.0059),(231042609,0.0046),(231040366,0.0048),(232029013,0.0056),(232029980,0.0047),(232030020,0.0055),(232030754,0.0027),(232030393,0.0027),(207009208,0.0026),(232029489,0.0025),(232028838,0.0027),(232032494,0.0031),(232027936,0.0012),(232029870,0.0006),(232028995,0.0004),(232032259,0.0000)];[(231040414,0.4805),(231041774,0.1672),(231041703,0.1606),(232028024,0.0513),(231040579,0.0253)]
20;7;HIGHEST_EXPECTED_VALUE;[(231039960,0.2060),(231040269,0.1265),(231039652,0.1213),(231039788,0.0393),(232031771,0.0373),(232031207,0.0321),(231041208,0.0355),(231042596,0.0303),(231043578,0.0256),(231042313,0.0231),(231042916,0.0305),(231042474,0.0231),(231044424,0.0237),(231042897,0.0198),(232030559,0.0208),(231040781,0.0186),(232030244,0.0146),(231042006,0.0147),(231042000,0.0182),(231041382,0.0170),(232030450,0.0173),(232030342,0.0188),(232029979,0.0160),(231043987,0.0126),(297102874,0.0139),(231041958,0.0170),(231039669,0.0140),(231039705,0.0108),(232030385,0.0123),(232028397,0.0109),(286017526,0.0086),(231040593,0.0088),(231039931,0.0069),(232029656,0.0084),(232030613,0.0077),(232028453,0.0066),(232031358,0.0058),(231041417,0.0056),(232029559,0.0034),(232028891,0.0029),(232030530,0.0029),(231044342,0.0023),(235813532,0.0019),(232030233,0.0015),(232031735,0.0012),(232027897,0.0009),(297103253,0.0000),(232027654,0.0000),(231041864,0.0000),(232027526,0.0000)];[(231039960,0.2060),(231040269,0.1265),(231039652,0.1213),(231039788,0.0393),(232031771,0.0373)]
20;8;HIGHEST_EXPECTED_VALUE;[(231040623,0.1981),(232029693,0.2243),(231040233,0.0787),(231041105,0.0472),(231042743,0.0295),(231044818,0.0290),(400010993,0.0251),(231042953,0.0215),(231039749,0.0251),(232029734,0.0232),(231045071,0.0166),(400004547,0.0172),(231040917,0.0149),(231040709,0.0139),(231039934,0.0155),(231042283,0.0162),(231043026,0.0188),(232031304,0.0166),(231041534,0.0149),(232027667,0.0127),(232027865,0.0116),(232030253,0.0079),(244068372,0.0075),(232029119,0.0085),(232029368,0.0079),(232028058,0.0058),(231041345,0.0078),(231042420,0.0079),(232028400,0.0071),(232030417,0.0082),(232030541,0.0060),(232032220,0.0053),(232027883,0.0070),(232031067,0.0064),(232032683,0.0042),(231040005,0.0039),(231043155,0.0054),(232028457,0.0039),(232030834,0.0041),(239016104,0.0034),(231045491,0.0032),(232030186,0.0028),(231040406,0.0025),(232027466,0.0020),(231039994,0.0010),(231040477,0.0001),(231045312,0.0000),(231040565,0.0000),(232027752,0.0000),(232030370,0.0000)];[(231040623,0.1981),(232029693,0.2243),(231040233,0.0787),(231041105,0.0472),(231042743,0.0295)]
20;9;HIGHEST_EXPECTED_VALUE;[(231041101,0.1119),(231040182,0.1227),(231044096,0.0928),(231041804,0.0840),(231042360,0.0496),(231043847,0.0272),(231041560,0.0398),(232031463,0.0339),(232028563,0.0307),(231045148,0.0254),(231040340,0.0223),(231039979,0.0271),(231041535,0.0235),(232030687,0.0240),(231041057,0.0285),(231043852,0.0287),(231040588,0.0249),(231040737,0.0192),(231041542,0.0182),(232030782,0.0145),(231045626,0.0138),(231041319,0.0112),(231040606,0.0141),(231040786,0.0132),(242002934,0.0104),(231042639,0.0112),(232031218,0.0123),(231039893,0.0122),(232027611,0.0073),(232028333,0.0081),(231042420,0.0068),(231044201,0.0078),(231042519,0.0067),(248016104,0.0032),(231040878,0.0031),(227001150,0.0032),(232032706,0.0026),(232030901,0.0020),(231039806,0.0019),(400007059,0.0014),(232031902,0.0009),(231041292,0.0008),(232027548,0.0007),(232031255,0.0006),(232031327,0.0000),(232028445,0.0000),(232031410,0.0000),(231041071,0.0000),(232032701,0.0000)];[(231041101,0.1119),(231040182,0.1227),(231044096,0.0928),(231041804,0.0840),(231042360,0.0496)]
21;0;HIGHEST_EXPECTED_VALUE;[(232028530,0.1028),(232029268,0.0792),(232031149,0.0493),(232027956,0.0290),(281000671,0.0249),(232032305,0.0235),(232028907,0.0225),(231041189,0.0163),(231040914,0.0143),(232028439,0.0158),(231041377,0.0130),(231040155,0.0172),(232027521,0.0159),(232029452,0.0172),(232032156,0.0147),(232031837,0.0121),(232028849,0.0128),(232027623,0.0136),(400000844,0.0128),(231042030,0.0107),(232031566,0.0123),(231041470,0.0097),(232029620,0.0083),(231044267,0.0075),(231040257,0.0059),(231042027,0.0076),(232027471,0.0079),(231044675,0.0052),(231044917,0.0060),(248019669,0.0060),(232031067,0.0044),(232028472,0.0059),(231043089,0.0047),(232032448,0.0054),(232029879,0.0052),(244069630,0.0049),(232028462,0.0048),(231040083,0.0042),(232029740,0.0039),(232029573,0.0035),(232029044,0.0029),(231045031,0.0020),(232031306,0.0016),(231041664,0.0009),(232029433,0.0010),(232028549,0.0007),(232031278,0.0004),(242108857,0.0003),(230000397,0.0000),(232030807,0.0000)];[(232028530,0.1028),(232029268,0.0792),(232031149,0.0493),(232027956,0.0290),(281000671,0.0249)]
21;1;HIGHEST_EXPECTED_VALUE;[(231042487,0.4261),(231039641,0.0855),(232029649,0.0530),(232029439,0.0361),(232027956,0.0242),(232029567,0.0287),(232029374,0.0268),(231041195,0.0233),(231041057,0.0228),(231040429,0.0202),(232030368,0.0294),(232032118,0.0199),(231043474,0.0191),(232031261,0.0256),(232031700,0.0175),(231040163,0.0226),(232031970,0.0184),(232028647,0.0170),(231039645,0.0184),(231044532,0.0183),(231045458,0.0140),(232029077,0.0129),(242003329,0.0108),(231041965,0.0107),(231043589,0.0109),(232028030,0.0098),(231045163,0.0079),(232031507,0.0067),(232028893,0.0080),(231045227,0.0057),(231042416,0.0070),(232028277,0.0060),(232028405,0.0051),(232029589,0.0043),(231043045,0.0035),(231045636,0.0040),(232031498,0.0045),(291034882,0.0036),(248015808,0.0031),(207009208,0.0027),(232028631,0.0023),(232029012,0.0020),(232031787,0.0013),(232029618,0.0010),(231041029,0.0008),(231042057,0.0007),(231044647,0.0005),(231043656,0.0000),(232027470,0.0000),(232031890,0.0000)];[(231042487,0.4261),(231039641,0.0855),(232029649,0.0530),(232029439,0.0361),(232027956,0.0242)]
21;2;HIGHEST_EXPECTED_VALUE;[(231041251,0.2148),(231040255,0.1103),(231042544,0.0397),(231039908,0.0284),(231040588,0.0267),(232028246,0.0180),(231039684,0.0162),(231039858,0.0170),(232029350,0.0159),(232028679,0.0174),(231043272,0.0186),(231043678,0.0173),(231041016,0.0140),(231041075,0.0162),(232027732,0.0154),(232030828,0.0137),(231040620,0.0124),(242109102,0.0116),(231042513,0.0112),(231043634,0.0095),(232029856,0.0082),(232027822,0.0099),(231041470,0.0084),(232027636,0.0084),(231042051,0.0083),(231043585,0.0080),(232031875,0.0060),(231042420,0.0074),(232028126,0.0080),(232030040,0.0069),(232028149,0.0049),(232031784,0.0036),(232032715,0.0038),(232029707,0.0042),(232031228,0.0024),(232032516,0.0026),(232029871,0.0022),(232031934,0.0025),(232030081,0.0022),(232029665,0.0025),(232027916,0.0017),(232028121,0.0012),(297103625,0.0009),(232028251,0.0009),(232032377,0.0009),(400001048,0.0007),(232028730,0.0011),(232032505,0.0000),(232028019,0.0000),(232031540,0.0000)];[(231041251,0.2148),(231040255,0.1103),(231042544,0.0397),(231039908,0.0284),(231040588,0.0267)]
21;3;HIGHEST_EXPECTED_VALUE;[(232031206,0.4175),(232028782,0.0789),(232028767,0.0372),(232027918,0.0248),(232031157,0.0306),(231042009,0.0293),(231043887,0.0230),(231044482,0.0276),(231044538,0.0200),(231043482,0.0255),(231042736,0.0272),(231043474,0.0237),(231044628,0.0152),(231043157,0.0172),(231041696,0.0143),(232029138,0.0133),(231040138,0.0133),(231041855,0.0157),(232030322,0.0130),(232028456,0.0086),(231041701,0.0111),(232027718,0.0100),(231045305,0.0077),(232029937,0.0079),(231041026,0.0080),(231040500,0.0062),(231041847,0.0077),(232029568,0.0077),(231040730,0.0064),(232029436,0.0073),(232027775,0.0058),(235813778,0.0049),(232029031,0.0045),(231040209,0.0046),(235813450,0.0052),(232030393,0.0029),(232031464,0.0032),(232027515,0.0025),(231040698,0.0030),(232031548,0.0024),(232027638,0.0019),(232028341,0.0015),(232029430,0.0012),(232029978,0.0013),(232029221,0.0008),(231042057,0.0007),(232032333,0.0000),(232030647,0.0000),(232028343,0.0000),(232029291,0.0000)];[(232031206,0.4175),(232028782,0.0789),(232028767,0.0372),(232027918,0.0248),(232031157,0.0306)]
21;4;HIGHEST_EXPECTED_VALUE;[(231043273,0.1714),(231045084,0.1558),(231040327,0.0498),(232027831,0.0242),(231040355,0.0238),(231040072,0.0232),(232027723,0.0184),(232028420,0.0170),(232027856,0.0194),(231042157,0.0133),(231044169,0.0177),(400008448,0.0187),(232030395,0.0155),(232028699,0.0151),(231044007,0.0139),(231043611,0.0142),(232032402,0.0117),(231040516,0.0114),(233087998,0.0122),(232027829,0.0107),(231041089,0.0103),(231042298,0.0105),(232029095,0.0089),(232030590,0.0079),(231042497,0.0069),(231043457,0.0076),(232030267,0.0051),(232027594,0.0044),(231040220,0.0047),(232028718,0.0040),(281000972,0.0040),(232028411,0.0038),(232032267,0.0029),(231043610,0.0025),(232030816,0.0027),(232028327,0.0022),(242108278,0.0022),(242003353,0.0020),(232027823,0.0020),(231043186,0.0013),(232030353,0.0014),(231043818,0.0012),(232027664,0.0010),(242003244,0.0006),(232032160,0.0005),(232029922,0.0004),(232031452,0.0000),(232030666,0.0000),(232030679,0.0000)];[(231043273,0.1714),(231045084,0.1558),(231040327,0.0498),(232027831,0.0242),(231040355,0.0238)]
21;5;HIGHEST_EXPECTED_VALUE;[(231043022,0.1125),(231043373,0.0910),(231045526,0.0507),(232027884,0.0509),(232030084,0.0498),(231043488,0.0387),(231040036,0.0388),(231040957,0.0269),(244070950,0.0249),(232029558,0.0282),(231040677,0.0274),(231044353,0.0283),(231043028,0.0208),(231042869,0.0235),(232031161,0.0226),(231041002,0.0239),(231039792,0.0261),(231039695,0.0200),(232031010,0.0201),(231041316,0.0209),(232030244,0.0153),(231042029,0.0162),(231042148,0.0126),(232029670,0.0137),(232027649,0.0167),(231040041,0.0157),(231040021,0.0144),(286019974,0.0150),(232028167,0.0148),(232030391,0.0135),(231041755,0.0130),(231043264,0.0084),(232030907,0.0096),(232030429,0.0073),(231042420,0.0056),(232031690,0.0068),(232029273,0.0060),(232027778,0.0062),(232027719,0.0045),(232027715,0.0049),(231041662,0.0054),(231041596,0.0042),(400000481,0.0042),(248016618,0.0023),(232031814,0.0018),(227001152,0.0016),(400002509,0.0011),(231044046,0.0006),(231042975,0.0000),(232030872,0.0000)];[(231043022,0.1125),(231043373,0.0910),(231045526,0.0507),(232027884,0.0509),(232030084,0.0498)]
21;6;HIGHEST_EXPECTED_VALUE;[(231040414,0.5769),(231041774,0.1744),(231041703,0.1152),(231041354,0.1062),(232028024,0.0609),(232028208,0.0217),(232030967,0.0214),(232029070,0.0203),(231044337,0.0233),(231045713,0.0198),(231039939,0.0179),(232031765,0.0191),(231042305,0.0157),(231041072,0.0146),(231040288,0.0170),(231041942,0.0132),(232030274,0.0183),(231042747,0.0166),(232027809,0.0128),(231040617,0.0129),(232029146,0.0184),(232029111,0.0139),(232028859,0.0184),(231042509,0.0175),(231040986,0.0097),(231042297,0.0074),(232028896,0.0076),(231043707,0.0077),(231040436,0.0067),(232028609,0.0080),(232027743,0.0060),(232032020,0.0075),(231043029,0.0057),(232028666,0.0049),(231042609,0.0048),(231040366,0.0057),(232029013,0.0044),(232029980,0.0040),(232030020,0.0043),(232030754,0.0031),(232030393,0.0023),(207009208,0.0027),(232029489,0.0026),(232028838,0.0022),(232032494,0.0028),(232027936,0.0015),(232029870,0.0006),(232028995,0.0004),(231044717,0.0000),(232032259,0.0000)];[(231040414,0.5769),(231041774,0.1744),(231041703,0.1152),(231041354,0.1062),(232028024,0.0609)]
21;7;HIGHEST_EXPECTED_VALUE;[(231039960,0.1962),(231040269,0.1256),(231039652,0.0958),(232031108,0.0522),(231039788,0.0383),(232031207,0.0283),(231041208,0.0294),(231042596,0.0341),(231043578,0.0302),(231042313,0.0225),(231042916,0.0215),(231042474,0.0274),(231042897,0.0269),(232030559,0.0185),(231040781,0.0155),(232030244,0.0151),(231042006,0.0151),(231042000,0.0178),(231041382,0.0182),(232030450,0.0136),(232030342,0.0130),(232029979,0.0144),(231043987,0.0178),(297102874,0.0130),(231041958,0.0136),(231039669,0.0151),(231039705,0.0138),(232028736,0.0118),(232030385,0.0137),(232028397,0.0126),(286017526,0.0080),(231040593,0.0081),(231039931,0.0094),(232029656,0.0069),(232030613,0.0066),(232028453,0.0071),(232031358,0.0065),(231041417,0.0061),(281000893,0.0063),(232029559,0.0035),(232030530,0.0028),(231044342,0.0022),(235813532,0.0020),(232030233,0.0014),(232031735,0.0013),(232027897,0.0009),(297103253,0.0000),(232027654,0.0000),(231041864,0.0000),(232027526,0.0000)];[(231039960,0.1962),(231040269,0.1256),(231039652,0.0958),(232031108,0.0522),(231039788,0.0383)]
21;8;HIGHEST_EXPECTED_VALUE;[(232027446,0.1207),(231043154,0.1428),(231042663,0.0818),(231040847,0.0716),(232032444,0.0593),(231040580,0.0380),(232027961,0.0274),(231042855,0.0215),(232027482,0.0244),(231044818,0.0217),(400010993,0.0251),(231042953,0.0275),(232029734,0.0242),(231045071,0.0143),(400004547,0.0194),(231040917,0.0168),(231039934,0.0156),(231040906,0.0180),(231043026,0.0167),(232029016,0.0185),(232031304,0.0132),(231041534,0.0150),(232029179,0.0159),(232027667,0.0106),(232027865,0.0107),(232030253,0.0077),(244068372,0.0081),(400004948,0.0069),(232028058,0.0079),(231040345,0.0057),(232028400,0.0066),(232030541,0.0064),(232027883,0.0062),(232027775,0.0048),(232031067,0.0055),(232032683,0.0058),(231043155,0.0056),(232028457,0.0034),(239016104,0.0033),(231045491,0.0035),(232030186,0.0037),(232028703,0.0023),(232027638,0.0016),(231039994,0.0011),(231044764,0.0012),(231040477,0.0001),(231042088,0.0000),(231045312,0.0000),(231040565,0.0000),(232030370,0.0000)];[(232027446,0.1207),(231043154,0.1428),(231042663,0.0818),(231040847,0.0716),(232032444,0.0593)]
21;9;HIGHEST_EXPECTED_VALUE;[(231041101,0.1279),(231040182,0.1109),(231044096,0.0730),(231041804,0.0765),(231041577,0.0730),(231043847,0.0383),(231041560,0.0270),(232031463,0.0344),(231045148,0.0295),(231040340,0.0257),(231039979,0.0245),(231041535,0.0232),(232030687,0.0279),(231041057,0.0215),(231043852,0.0203),(231040588,0.0258),(231040737,0.0227),(231041542,0.0134),(232030782,0.0166),(231045626,0.0165),(231039863,0.0149),(231041319,0.0118),(231040606,0.0141),(231040786,0.0157),(231042639,0.0115),(232031218,0.0112),(231039893,0.0091),(232027611,0.0095),(232028333,0.0072),(231044201,0.0066),(231042519,0.0060),(248016104,0.0036),(231040878,0.0029),(227001150,0.0026),(232032706,0.0032),(231040698,0.0024),(232030901,0.0017),(231039806,0.0020),(400007059,0.0017),(232031902,0.0008),(232029646,0.0007),(231041292,0.0009),(232027548,0.0005),(232031255,0.0005),(232031327,0.0000),(232028445,0.0000),(232031410,0.0000),(231041071,0.0000),(232032701,0.0000)];[(231041101,0.1279),(231040182,0.1109),(231044096,0.0730),(231041804,0.0765),(231041577,0.0730)]
