=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;326.0;171.0;7.735384;1.5470772;330.0
1;1.0;HIGHEST_CONVERSION_PROB;0.2;161.0;298.0;173.0;5.90892;1.1817839;310.0
2;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;312.0;176.0;8.388923;1.6777843;321.0
3;1.0;HIGHEST_CONVERSION_PROB;0.2;168.0;317.0;165.0;8.117452;1.6234903;314.0
4;1.0;HIGHEST_CONVERSION_PROB;0.2;182.0;376.0;159.0;7.2789702;1.455794;353.0
5;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;347.0;166.0;7.314173;1.462835;346.0
6;1.0;HIGHEST_CONVERSION_PROB;0.2;163.0;327.0;164.0;7.355448;1.4710896;328.0
7;1.0;HIGHEST_CONVERSION_PROB;0.2;184.0;332.0;166.0;7.0987144;1.4197426;314.0
8;1.0;HIGHEST_CONVERSION_PROB;0.2;161.0;313.0;165.0;6.3432846;1.2686568;317.0
9;1.0;HIGHEST_CONVERSION_PROB;0.2;171.0;337.0;190.0;7.0026913;1.400538;356.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;326.0;171.0;7.735384;1.5470772;330.0
1;1.0;HIGHEST_CONVERSION_PROB;0.2;158.0;294.0;170.0;5.858946;1.171789;306.0
2;1.0;HIGHEST_CONVERSION_PROB;0.2;164.0;308.0;172.0;8.324407;1.6648811;316.0
3;1.0;HIGHEST_CONVERSION_PROB;0.2;166.0;317.0;160.0;8.078398;1.6156796;311.0
4;1.0;HIGHEST_CONVERSION_PROB;0.2;182.0;376.0;159.0;7.2789702;1.455794;353.0
5;1.0;HIGHEST_CONVERSION_PROB;0.2;167.0;347.0;166.0;7.314173;1.462835;346.0
6;1.0;HIGHEST_CONVERSION_PROB;0.2;159.0;324.0;161.0;7.1082783;1.4216557;326.0
7;1.0;HIGHEST_CONVERSION_PROB;0.2;182.0;330.0;162.0;7.0852566;1.417051;310.0
8;1.0;HIGHEST_CONVERSION_PROB;0.2;161.0;313.0;165.0;6.3432846;1.2686568;317.0
9;1.0;HIGHEST_CONVERSION_PROB;0.2;168.0;333.0;188.0;6.824182;1.3648361;353.0

0;0;HIGHEST_CONVERSION_PROB;[];[]
37;9;HIGHEST_CONVERSION_PROB;[(232028862,0.5645),(231044503,0.4762),(231041550,0.5790),(231041511,0.5506),(232029457,0.5281),(231041688,0.4605),(231039974,0.4750),(232028380,0.4825),(231044372,0.5724),(232027844,0.4549),(231040272,0.5562),(231041924,0.5257),(400003883,0.4207),(232027672,0.5856),(232027743,0.5631),(232031489,0.5255),(231040145,0.5771),(297102704,0.5742),(231042229,0.4113),(232029576,0.5361),(232029089,0.4506),(231040948,0.4432),(232032391,0.5652),(232030780,0.4603),(231040544,0.4272),(232029021,0.5725),(232032479,0.5344),(232030111,0.4829),(232029497,0.4959),(232028627,0.5513),(232028573,0.5844),(231043701,0.4889),(231043272,0.4760),(232028834,0.4718),(231040744,0.4679),(231040624,0.5586),(231039688,0.5236),(231039869,0.5581),(231044158,0.5280),(231045031,0.4447),(232027908,0.5154),(231040225,0.4820),(232032402,0.4836),(242002529,0.4894),(231042864,0.4254),(231040550,0.4259),(232030097,0.4693),(231041536,0.4867),(231041597,0.4175),(232029793,0.4091)];[(232028862,0.5645),(231044503,0.4762),(231041550,0.5790),(231041511,0.5506),(232029457,0.5281)]
38;0;HIGHEST_CONVERSION_PROB;[(400004339,0.4218),(232032645,0.4362),(232029978,0.4869),(232030316,0.5345),(232028238,0.5833),(235813383,0.4170),(232029669,0.4137),(244074505,0.4588),(231040291,0.5649),(231043242,0.5009),(232029427,0.4996),(231040270,0.4457),(232032553,0.5808),(232030661,0.5478),(232030451,0.5551),(231040345,0.4141),(231043158,0.4979),(232032054,0.4355),(232030341,0.4409),(231041379,0.3916),(232031422,0.4861),(231040940,0.4351),(231041686,0.5643),(400003428,0.4875),(230000349,0.4017),(232030114,0.4335),(232030373,0.5112),(232032326,0.4615),(231040698,0.5266),(235813941,0.4475),(232029305,0.4383),(231044876,0.5389),(232028453,0.4629),(232031932,0.5136),(232029736,0.5320),(231040403,0.5012),(231043314,0.3997),(231045551,0.5334),(245018605,0.4941),(232029457,0.4267),(232031603,0.4317),(232028753,0.4421),(231042146,0.4027),(232030601,0.3989),(231041920,0.5841),(231042456,0.4865),(231040782,0.5639),(231043022,0.4077),(231039734,0.4398),(231042113,0.5781)];[(400004339,0.4218),(232032645,0.4362),(232029978,0.4869),(232030316,0.5345),(232028238,0.5833)]
38;1;HIGHEST_CONVERSION_PROB;[(231041277,0.4295),(231040295,0.4222),(231043110,0.5235),(231040653,0.4684),(232028029,0.4585),(231042883,0.5542),(248016637,0.4411),(232027720,0.4736),(231045245,0.4189),(232032129,0.5783),(231040261,0.4604),(232030097,0.4813),(231044103,0.4548),(231043846,0.5302),(232032218,0.5417),(231044941,0.5712),(232030846,0.4603),(231044646,0.5241),(232029990,0.4002),(231045232,0.4799),(231043865,0.5463),(232029557,0.5325),(231039779,0.5589),(231042679,0.4968),(231044503,0.5790),(232028737,0.4687),(235814707,0.5231),(231040530,0.4905),(231041286,0.5010),(231043397,0.4964),(231040500,0.5306),(232028907,0.4750),(231040236,0.4631),(231040053,0.4032),(232028321,0.5640),(232030166,0.5834),(232028024,0.5760),(231041591,0.5211),(231041597,0.4143),(232027775,0.4261),(232029272,0.5127),(231042621,0.4161),(231041716,0.4621),(232032600,0.4686),(231041106,0.5468),(231043969,0.4959),(231043263,0.4689),(231043674,0.4178),(231041444,0.4051),(232032179,0.4211)];[(231041277,0.4295),(231040295,0.4222),(231043110,0.5235),(231040653,0.4684),(232028029,0.4585)]
38;2;HIGHEST_CONVERSION_PROB;[(242108631,0.4038),(235813522,0.5864),(231039908,0.3918),(231040516,0.4859),(231040596,0.5517),(232031627,0.5027),(232028774,0.5748),(231042889,0.5859),(232027852,0.5326),(231043611,0.5394),(232027583,0.5151),(400003916,0.5363),(231040720,0.5831),(231040120,0.5095),(231040054,0.4492),(231041186,0.5231),(232032268,0.4657),(231039964,0.4346),(232032707,0.4439),(231044240,0.5506),(231040544,0.5584),(242109583,0.4517),(231045335,0.5051),(232031430,0.4779),(242003079,0.4309),(232028671,0.5756),(231040675,0.5401),(231042407,0.4954),(231041792,0.5660),(232028540,0.4033),(231042420,0.4791),(232029704,0.5446),(232029999,0.5687),(231040591,0.4935),(232030599,0.4525),(232030162,0.5845),(231040883,0.3917),(231041946,0.4546),(281000674,0.4980),(232028031,0.4724),(231040101,0.4220),(232028529,0.5783),(231044222,0.4733),(232030833,0.5552),(248016637,0.5374),(231041073,0.5160),(232028933,0.4920),(232028049,0.3958),(231043598,0.4877),(231045714,0.5466)];[(242108631,0.4038),(235813522,0.5864),(231039908,0.3918),(231040516,0.4859),(231040596,0.5517)]
38;3;HIGHEST_CONVERSION_PROB;[(231041827,0.4114),(231040552,0.5318),(400006648,0.5657),(232031962,0.4762),(232029978,0.5505),(231041172,0.4050),(232030506,0.5057),(232030162,0.5486),(232030253,0.4273),(231045030,0.4995),(232031537,0.5616),(232032129,0.4991),(231041246,0.4671),(232029280,0.5148),(232028966,0.4383),(232030057,0.5080),(231041813,0.5085),(232031010,0.4911),(231041144,0.4423),(231042147,0.5392),(232029688,0.5833),(232032341,0.4200),(232030923,0.5622),(232028638,0.4785),(232032026,0.5779),(232032152,0.5099),(232031877,0.4535),(231045571,0.4219),(232028673,0.5697),(231040740,0.4398),(231042687,0.5638),(232029602,0.4486),(231043391,0.5246),(231039854,0.4856),(231042213,0.5333),(232032654,0.5804),(232027639,0.5377),(232031369,0.5043),(231043075,0.5678),(231039973,0.4281),(232027614,0.4397),(231040733,0.5380),(231041980,0.5422),(231040363,0.3946),(231041840,0.4561),(232028010,0.5684),(231040784,0.5780),(242108635,0.5127),(232028333,0.4822),(400006329,0.3946)];[(231041827,0.4114),(231040552,0.5318),(400006648,0.5657),(232031962,0.4762),(232029978,0.5505)]
38;4;HIGHEST_CONVERSION_PROB;[(232031195,0.5513),(232030254,0.5312),(231044300,0.4248),(232027776,0.5462),(297102727,0.5092),(231041774,0.5113),(232030554,0.4266),(232032640,0.5174),(232029241,0.4998),(231041610,0.5435),(232027562,0.4009),(232030786,0.4218),(232031890,0.4836),(231045264,0.3987),(232030959,0.5512),(232028859,0.4949),(232029847,0.4086),(232028267,0.5545),(231042270,0.4481),(231042046,0.4241),(231040689,0.5495),(232032762,0.4390),(231040419,0.5452),(231039851,0.5380),(232027847,0.5517),(231043808,0.4302),(248016484,0.5111),(400009961,0.5292),(232028430,0.5660),(400010993,0.4478),(232028262,0.5791),(248017197,0.5755),(231041608,0.5592),(231040289,0.4144),(231040684,0.5029),(232029635,0.4396),(400004547,0.5846),(231043847,0.5740),(232030747,0.4088),(231042178,0.4933),(232028148,0.4580),(231039888,0.4930),(231039998,0.5484),(232029567,0.5032),(231040115,0.5235),(232032501,0.4554),(231043842,0.4040),(231044014,0.4649),(231040953,0.5634),(231040371,0.5780)];[(232031195,0.5513),(232030254,0.5312),(231044300,0.4248),(232027776,0.5462),(297102727,0.5092)]
38;5;HIGHEST_CONVERSION_PROB;[(232030146,0.3921),(231043797,0.5850),(231044876,0.5831),(232032621,0.4425),(232028896,0.4953),(232028439,0.4597),(232028792,0.4592),(231040536,0.4794),(232031049,0.5572),(232030495,0.4170),(231040785,0.4636),(231042375,0.4957),(232028407,0.5624),(231045165,0.5307),(231039726,0.4764),(232029563,0.5094),(232027467,0.4520),(232031242,0.4175),(231041677,0.4933),(232029404,0.5817),(231039931,0.4555),(231042137,0.4682),(231042198,0.5483),(231042876,0.4613),(281000898,0.4727),(231042538,0.5431),(232028359,0.4444),(232027888,0.4192),(231042681,0.4832),(232030785,0.5835),(231040573,0.4121),(232027776,0.4585),(231042323,0.4334),(231040399,0.4618),(232027469,0.4018),(231045167,0.5651),(232030501,0.4618),(232031406,0.4588),(231041582,0.4094),(231039808,0.4078),(231040601,0.4505),(231040339,0.5720),(231040414,0.5217),(231043758,0.5073),(231040363,0.4577),(232031231,0.5267),(286017526,0.4988),(232028286,0.4694),(248016619,0.5817),(231041095,0.4229)];[(232030146,0.3921),(231043797,0.5850),(231044876,0.5831),(232032621,0.4425),(232028896,0.4953)]
38;6;HIGHEST_CONVERSION_PROB;[(231044161,0.5553),(261001464,0.4646),(232028209,0.4650),(232028401,0.3999),(232028264,0.4533),(242108796,0.5601),(232030290,0.5522),(232028688,0.5533),(232027836,0.5736),(231042537,0.5420),(231039880,0.5677),(231041274,0.5520),(231042953,0.5281),(242108069,0.5395),(232030602,0.4932),(232028792,0.4563),(232028614,0.3981),(239015332,0.5360),(232028478,0.4473),(232027938,0.5462),(232028945,0.5124),(231040846,0.5411),(231039979,0.5180),(232027578,0.5834),(242109860,0.5096),(231041447,0.5350),(232031276,0.4912),(245017968,0.5703),(232029494,0.5436),(232029510,0.5480),(232029456,0.5500),(232029154,0.4166),(235814369,0.4140),(232032506,0.4372),(231041602,0.4715),(242003740,0.4147),(232029415,0.4935),(232030983,0.3998),(232029012,0.4520),(232030481,0.5638),(231041823,0.4282),(231041897,0.5270),(231043603,0.5188),(231039659,0.4097),(232027730,0.5066),(231041927,0.4146),(291025718,0.4728),(231039702,0.4232),(231043956,0.4191),(231042581,0.5764)];[(231044161,0.5553),(261001464,0.4646),(232028209,0.4650),(232028401,0.3999),(232028264,0.4533)]
38;7;HIGHEST_CONVERSION_PROB;[(232030692,0.4273),(232028889,0.5500),(400000995,0.4169),(232028542,0.3919),(244074619,0.4525),(231042992,0.3989),(231040423,0.3954),(281000893,0.4044),(231044745,0.5485),(232028887,0.5704),(231040681,0.4586),(232027755,0.5124),(232027885,0.4470),(281001007,0.3918),(232028655,0.4888),(231039681,0.4728),(400005125,0.5060),(231045192,0.5696),(232028424,0.5385),(232030203,0.4108),(231040824,0.4307),(231042301,0.5528),(231040374,0.4077),(232031478,0.5517),(231042226,0.5477),(232032368,0.5694),(232029716,0.4408),(261001464,0.4410),(232028172,0.5463),(231043086,0.4494),(232030405,0.5609),(232029295,0.4324),(231039730,0.4033),(232028799,0.4362),(231045491,0.4021),(232031349,0.4257),(231040675,0.3987),(231041793,0.4401),(232029113,0.4351),(232028295,0.5060),(261001944,0.5688),(232028405,0.4948),(232031979,0.5500),(231042187,0.4247),(231039935,0.4483),(231040869,0.5238),(232032351,0.5441),(231041368,0.5213)];[(232030692,0.4273),(232028889,0.5500),(400000995,0.4169),(232028542,0.3919),(244074619,0.4525)]
38;8;HIGHEST_CONVERSION_PROB;[(232029540,0.4183),(231041183,0.4976),(235812513,0.3979),(232030326,0.4829),(232028883,0.4154),(232030264,0.4475),(232031812,0.4318),(231040957,0.5588),(231044442,0.4064),(231039983,0.5337),(231045142,0.4813),(231040587,0.4507),(232031329,0.3930),(231043449,0.5627),(232029367,0.5430),(231045333,0.4723),(232029444,0.5059),(231039973,0.3958),(231041325,0.4812),(232030132,0.4544),(231040120,0.4180),(232029210,0.5154),(232029009,0.4190),(231041013,0.4995),(231042639,0.4269),(232030127,0.5086),(232028275,0.4485),(231042572,0.4790),(231043063,0.5640),(231039769,0.5039),(231040704,0.5220),(232031530,0.5575),(232030726,0.5638),(231044080,0.4551),(231040792,0.4481),(231040540,0.5576),(231043001,0.4018),(232030797,0.4883),(232032644,0.5141),(232031224,0.4248),(231042515,0.4508),(232030703,0.5479),(232031960,0.4736),(232030520,0.4509),(231042567,0.4037),(231041429,0.5814),(261002053,0.5793),(231043287,0.4250),(231042002,0.5207),(232028207,0.4946)];[(232029540,0.4183),(231041183,0.4976),(235812513,0.3979),(232030326,0.4829),(232028883,0.4154)]
38;9;HIGHEST_CONVERSION_PROB;[(232028862,0.5198),(231040151,0.5165),(231041943,0.4611),(245018354,0.4357),(231041688,0.4189),(231043850,0.5349),(231039974,0.3993),(232028097,0.4785),(232028380,0.4001),(232029712,0.5115),(231044372,0.5686),(231040272,0.5623),(231044820,0.4776),(231041924,0.4639),(232029704,0.4939),(400003883,0.5401),(232027743,0.4051),(232031489,0.4734),(231040145,0.4304),(297102704,0.5628),(231042229,0.5034),(232029576,0.4244),(231040948,0.5326),(232032391,0.5812),(232030780,0.5635),(231040544,0.4481),(232029021,0.4357),(232032479,0.4308),(232030111,0.5301),(232028627,0.4239),(232028573,0.4609),(231043701,0.4524),(231043272,0.5512),(231042377,0.5228),(232028834,0.5513),(231040744,0.5534),(231040624,0.5633),(231039688,0.4986),(231039869,0.5457),(231044158,0.5433),(231045031,0.5498),(232027908,0.4063),(232032402,0.4428),(242002529,0.5227),(231042864,0.4084),(231040550,0.5772),(232030097,0.3920),(231041536,0.4306),(231041597,0.4304),(232029793,0.4394)];[(232028862,0.5198),(231040151,0.5165),(231041943,0.4611),(245018354,0.4357),(231041688,0.4189)]
39;0;HIGHEST_CONVERSION_PROB;[(400004339,0.5502),(232029978,0.5688),(232030316,0.4079),(232028238,0.4661),(232029669,0.5675),(244074505,0.5201),(231039798,0.4084),(231039754,0.4589),(231040291,0.5710),(231043242,0.4551),(232029427,0.4687),(231043484,0.5157),(231040270,0.3935),(232032553,0.5561),(232030661,0.4174),(232030451,0.5862),(231040345,0.4431),(231043158,0.5408),(232032054,0.4139),(232030341,0.5159),(231041379,0.4318),(232031422,0.5387),(231040940,0.4528),(231041686,0.5070),(400003428,0.5215),(230000349,0.4085),(232030114,0.5659),(232030373,0.4366),(232032326,0.5328),(231040698,0.5640),(232029305,0.4524),(231044876,0.5438),(232028453,0.5348),(232028680,0.4127),(232031932,0.4736),(232029736,0.5685),(231040403,0.5295),(231043314,0.3930),(245018605,0.5137),(232029457,0.4917),(232031603,0.5821),(231042146,0.4114),(232030601,0.4359),(231041920,0.5427),(231042456,0.5054),(231040782,0.5822),(231043022,0.5835),(231039734,0.5415),(231042113,0.5543),(231040135,0.5432)];[(400004339,0.5502),(232029978,0.5688),(232030316,0.4079),(232028238,0.4661),(232029669,0.5675)]
39;1;HIGHEST_CONVERSION_PROB;[(227000834,0.4107),(232028797,0.5354),(231041338,0.5010),(232030436,0.5861),(232031130,0.4609),(231043110,0.3928),(231039638,0.3943),(232031723,0.5368),(231040653,0.4832),(232030731,0.5761),(232031359,0.5178),(232028029,0.3944),(231042883,0.5321),(248016637,0.5293),(232027720,0.5118),(231045245,0.3997),(232032129,0.4579),(231040261,0.4262),(232030097,0.4708),(231043846,0.5768),(232032218,0.4766),(231044941,0.5681),(232030846,0.5621),(231044646,0.3951),(231045232,0.4821),(231039779,0.5403),(231042679,0.4153),(231044503,0.4969),(235814707,0.4871),(231040530,0.5145),(231041286,0.4669),(231043397,0.5127),(231040500,0.4941),(231040236,0.4693),(231040053,0.4466),(232028321,0.4976),(232030166,0.4857),(232028024,0.4666),(231041591,0.5742),(232027775,0.5702),(232029272,0.4107),(231042621,0.4101),(231041716,0.5025),(232032600,0.4563),(231041106,0.4350),(231043969,0.5129),(231043263,0.5215),(231043674,0.4586),(231041444,0.4092),(232032179,0.4213)];[(227000834,0.4107),(232028797,0.5354),(231041338,0.5010),(232030436,0.5861),(232031130,0.4609)]
39;2;HIGHEST_CONVERSION_PROB;[(242108631,0.4038),(235813522,0.5864),(231039908,0.3918),(231040516,0.4859),(231040596,0.5517),(232031627,0.5027),(232028774,0.5748),(231042889,0.5859),(232027852,0.5326),(231043611,0.5394),(232027583,0.5151),(400003916,0.5363),(231040720,0.5831),(231040120,0.5095),(231040054,0.4492),(231041186,0.5231),(232032268,0.4657),(231039964,0.4346),(232032707,0.4439),(231044240,0.5506),(231040544,0.5584),(242109583,0.4517),(231045335,0.5051),(232031430,0.4779),(242003079,0.4309),(232028671,0.5756),(231040675,0.5401),(231042407,0.4954),(231041792,0.5660),(232028540,0.4033),(231042420,0.4791),(232029704,0.5446),(232029999,0.5687),(231040591,0.4935),(232030599,0.4525),(232030162,0.5845),(231040883,0.3917),(231041946,0.4546),(281000674,0.4980),(232028031,0.4724),(231040101,0.4220),(232028529,0.5783),(231044222,0.4733),(232030833,0.5552),(248016637,0.5374),(231041073,0.5160),(232028933,0.4920),(232028049,0.3958),(231043598,0.4877),(231045714,0.5466)];[(242108631,0.4038),(235813522,0.5864),(231039908,0.3918),(231040516,0.4859),(231040596,0.5517)]
39;3;HIGHEST_CONVERSION_PROB;[(231041827,0.4936),(231040639,0.4987),(232028056,0.5423),(232029131,0.4071),(231040552,0.4999),(232028273,0.4561),(232029978,0.4381),(231041172,0.3984),(232030089,0.4689),(232030506,0.4099),(232030162,0.4917),(232030253,0.4171),(231045030,0.4325),(232031537,0.5290),(232032129,0.4567),(232029280,0.4316),(232028966,0.4253),(232028483,0.5357),(232027532,0.3943),(232030057,0.4012),(231041813,0.5262),(231041144,0.4645),(231042147,0.4713),(232029688,0.4693),(232032341,0.5166),(232030923,0.5281),(232028638,0.5844),(232032026,0.5185),(232031877,0.5191),(232028730,0.4129),(231045571,0.4715),(232028673,0.5292),(231040740,0.5638),(231041932,0.5112),(231042687,0.4189),(232029602,0.4403),(231043391,0.5357),(231039854,0.4374),(232032654,0.4885),(232027639,0.5688),(232031369,0.5791),(231043075,0.3914),(232027614,0.4305),(231040733,0.5768),(231041980,0.4551),(231040363,0.5817),(232028010,0.5172),(231040784,0.4962),(242108635,0.5040),(400006329,0.5072)];[(231041827,0.4936),(231040639,0.4987),(232028056,0.5423),(232029131,0.4071),(231040552,0.4999)]
39;4;HIGHEST_CONVERSION_PROB;[(232028213,0.4393),(232027852,0.4531),(232030254,0.4992),(232029268,0.4871),(231041174,0.5624),(232027776,0.4709),(232030554,0.5630),(231039832,0.5456),(232032640,0.4971),(232029241,0.4413),(231040093,0.4575),(231044817,0.5859),(232027562,0.4541),(232030786,0.4587),(231045264,0.5124),(231045436,0.4060),(232027779,0.4458),(232028859,0.5785),(231042270,0.4093),(231044648,0.5760),(231042046,0.5493),(231045737,0.4493),(231040689,0.5097),(232032762,0.4192),(231040419,0.4777),(231043425,0.5394),(231039851,0.4682),(232027847,0.3956),(232027727,0.5719),(248016484,0.4182),(400009961,0.4626),(232031329,0.5830),(400010993,0.5314),(232028262,0.4748),(231040289,0.4091),(231040684,0.4643),(400006118,0.5478),(232029635,0.4464),(400004547,0.4256),(231043847,0.5083),(232030747,0.4102),(231042178,0.4181),(232028148,0.4281),(231039888,0.3965),(232029567,0.4934),(231040115,0.5280),(232032501,0.4074),(231040953,0.4125),(231045293,0.5392),(231041095,0.5702)];[(232028213,0.4393),(232027852,0.4531),(232030254,0.4992),(232029268,0.4871),(231041174,0.5624)]
39;5;HIGHEST_CONVERSION_PROB;[(231043797,0.4670),(231040649,0.5097),(232032621,0.5193),(286019176,0.5085),(232028439,0.5383),(232028792,0.4806),(231041509,0.4461),(231040536,0.4213),(232031049,0.4803),(232030495,0.4746),(231040785,0.5636),(231042375,0.4650),(232028407,0.5186),(231045165,0.4668),(231039726,0.4135),(232029563,0.4795),(232027467,0.4534),(232031242,0.5666),(231042892,0.4019),(231041677,0.5487),(232032126,0.5692),(232029404,0.5662),(231039931,0.4319),(231042137,0.5264),(231042876,0.5183),(231042538,0.4530),(232028359,0.4788),(232027888,0.4241),(231042681,0.5767),(232030785,0.4252),(231040573,0.4114),(232027776,0.5502),(231042323,0.5394),(231040399,0.5584),(232027469,0.5446),(231045167,0.4655),(232030501,0.5116),(232031406,0.4308),(231041582,0.5352),(231039808,0.5607),(231040601,0.4083),(231040339,0.5687),(231040414,0.4395),(231043758,0.5604),(231040363,0.5236),(232031231,0.4544),(286017526,0.4313),(232028286,0.4138),(248016619,0.4162),(231041095,0.5668)];[(231043797,0.4670),(231040649,0.5097),(232032621,0.5193),(286019176,0.5085),(232028439,0.5383)]
39;6;HIGHEST_CONVERSION_PROB;[(231044161,0.5553),(261001464,0.4646),(232028209,0.4650),(232028401,0.3999),(232028264,0.4533),(242108796,0.5601),(232030290,0.5522),(232028688,0.5533),(232027836,0.5736),(231042537,0.5420),(231039880,0.5677),(231041274,0.5520),(231042953,0.5281),(242108069,0.5395),(232030602,0.4932),(232028792,0.4563),(232028614,0.3981),(239015332,0.5360),(232028478,0.4473),(232027938,0.5462),(232028945,0.5124),(231040846,0.5411),(231039979,0.5180),(232027578,0.5834),(242109860,0.5096),(231041447,0.5350),(232031276,0.4912),(245017968,0.5703),(232029494,0.5436),(232029510,0.5480),(232029456,0.5500),(232029154,0.4166),(235814369,0.4140),(232032506,0.4372),(231041602,0.4715),(242003740,0.4147),(232029415,0.4935),(232030983,0.3998),(232029012,0.4520),(232030481,0.5638),(231041823,0.4282),(231041897,0.5270),(231043603,0.5188),(231039659,0.4097),(232027730,0.5066),(231041927,0.4146),(291025718,0.4728),(231039702,0.4232),(231043956,0.4191),(231042581,0.5764)];[(231044161,0.5553),(261001464,0.4646),(232028209,0.4650),(232028401,0.3999),(232028264,0.4533)]
39;7;HIGHEST_CONVERSION_PROB;[(232030692,0.4273),(232028889,0.5500),(400000995,0.4169),(232028542,0.3919),(244074619,0.4525),(231042992,0.3989),(231040423,0.3954),(281000893,0.4044),(231044745,0.5485),(232028887,0.5704),(231040681,0.4586),(232027755,0.5124),(232027885,0.4470),(281001007,0.3918),(232028655,0.4888),(231039681,0.4728),(400005125,0.5060),(231045192,0.5696),(232028424,0.5385),(232030203,0.4108),(231040824,0.4307),(231042301,0.5528),(231040374,0.4077),(232031478,0.5517),(231042226,0.5477),(232032368,0.5694),(232029716,0.4408),(261001464,0.4410),(232028172,0.5463),(231043086,0.4494),(232030405,0.5609),(232029295,0.4324),(231039730,0.4033),(232028799,0.4362),(231045491,0.4021),(232031349,0.4257),(231040675,0.3987),(231041793,0.4401),(232029113,0.4351),(232028295,0.5060),(261001944,0.5688),(232028405,0.4948),(232031979,0.5500),(231042187,0.4247),(231039935,0.4483),(231040869,0.5238),(232032351,0.5441),(231041368,0.5213)];[(232030692,0.4273),(232028889,0.5500),(400000995,0.4169),(232028542,0.3919),(244074619,0.4525)]
39;8;HIGHEST_CONVERSION_PROB;[(232029540,0.5430),(235812513,0.5575),(231044538,0.5089),(232030326,0.4014),(232028883,0.3942),(232031812,0.5343),(231040957,0.5869),(231044442,0.5041),(231039983,0.4205),(231042233,0.5821),(231045142,0.5508),(231040587,0.5235),(232031329,0.4279),(232029367,0.4230),(231045333,0.4207),(232029444,0.4514),(231039973,0.3940),(231041325,0.5397),(232030132,0.4424),(231040120,0.4915),(232029210,0.4232),(232029009,0.5562),(232028739,0.4007),(231041013,0.4926),(231042639,0.5015),(232030127,0.4018),(232028275,0.4926),(232030532,0.4473),(231042572,0.4946),(231039769,0.4583),(231040704,0.4399),(232031530,0.4002),(232030726,0.5290),(231044080,0.5283),(231040792,0.4942),(231040540,0.5465),(231043001,0.5182),(232030797,0.4310),(232032644,0.5805),(232031224,0.5496),(231042515,0.4325),(232030703,0.4139),(232031960,0.5187),(232030520,0.4391),(231042567,0.5690),(231041429,0.5747),(261002053,0.4229),(231043287,0.4528),(231042002,0.4234),(232028207,0.5403)];[(232029540,0.5430),(235812513,0.5575),(231044538,0.5089),(232030326,0.4014),(232028883,0.3942)]
39;9;HIGHEST_CONVERSION_PROB;[(232031433,0.3963),(231040151,0.4025),(245018354,0.4459),(231041688,0.4780),(231043850,0.4669),(231039974,0.5796),(232028097,0.5372),(232028380,0.4310),(232029712,0.5737),(231040750,0.4044),(231044372,0.4784),(231040272,0.5653),(231044820,0.5634),(231041924,0.5723),(232029704,0.5207),(400003883,0.4397),(232032333,0.4620),(232031053,0.5597),(232027743,0.4577),(232031489,0.4646),(231040145,0.4556),(297102704,0.5273),(231042229,0.4949),(232029576,0.4980),(231043160,0.4034),(231040948,0.5297),(232032391,0.4277),(232030780,0.5197),(231040544,0.5575),(232029021,0.4042),(232032479,0.5839),(232030111,0.5297),(232028627,0.5603),(232028573,0.5148),(231043701,0.5741),(231043272,0.4146),(231042377,0.3932),(231040744,0.3979),(231040624,0.4456),(231039688,0.5134),(231044158,0.4379),(231045031,0.5433),(232027908,0.5829),(232032402,0.4782),(242002529,0.5430),(231042864,0.4230),(231040550,0.4403),(232030097,0.5730),(231041597,0.3944),(232029793,0.5458)];[(232031433,0.3963),(231040151,0.4025),(245018354,0.4459),(231041688,0.4780),(231043850,0.4669)]
