=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_EXPECTED_VALUE;0.3;157.0;313.0;171.0;24.960274;4.992055;327.0
1;1.0;PROB_EXPECTED_VALUE;0.3;172.0;311.0;172.0;27.123886;5.4247766;311.0
2;1.0;PROB_EXPECTED_VALUE;0.3;164.0;353.0;174.0;32.83066;6.5661325;363.0
3;1.0;PROB_EXPECTED_VALUE;0.3;179.0;349.0;171.0;35.27008;7.0540147;341.0
4;1.0;PROB_EXPECTED_VALUE;0.3;175.0;342.0;140.0;25.962503;5.1925;307.0
5;1.0;PROB_EXPECTED_VALUE;0.3;162.0;324.0;207.0;27.938833;5.5877657;369.0
6;1.0;PROB_EXPECTED_VALUE;0.3;193.0;363.0;168.0;34.419704;6.883942;338.0
7;1.0;PROB_EXPECTED_VALUE;0.3;176.0;337.0;179.0;33.09692;6.6193843;340.0
8;1.0;PROB_EXPECTED_VALUE;0.3;159.0;343.0;161.0;25.604301;5.12086;345.0
9;1.0;PROB_EXPECTED_VALUE;0.3;158.0;315.0;163.0;32.970436;6.594087;320.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;PROB_EXPECTED_VALUE;0.3;157.0;313.0;171.0;24.960274;4.992055;327.0
1;1.0;PROB_EXPECTED_VALUE;0.3;169.0;307.0;169.0;26.453636;5.290726;307.0
2;1.0;PROB_EXPECTED_VALUE;0.3;164.0;353.0;174.0;32.83066;6.5661325;363.0
3;1.0;PROB_EXPECTED_VALUE;0.3;178.0;345.0;168.0;35.09445;7.0188894;335.0
4;1.0;PROB_EXPECTED_VALUE;0.3;175.0;342.0;140.0;25.962503;5.1925;307.0
5;1.0;PROB_EXPECTED_VALUE;0.3;160.0;321.0;206.0;27.838474;5.567694;367.0
6;1.0;PROB_EXPECTED_VALUE;0.3;191.0;360.0;166.0;33.57562;6.715125;335.0
7;1.0;PROB_EXPECTED_VALUE;0.3;175.0;333.0;177.0;33.02882;6.6057644;335.0
8;1.0;PROB_EXPECTED_VALUE;0.3;156.0;337.0;160.0;25.425447;5.0850897;341.0
9;1.0;PROB_EXPECTED_VALUE;0.3;158.0;315.0;163.0;32.970436;6.594087;320.0

0;0;PROB_EXPECTED_VALUE;[];[]
9;9;PROB_EXPECTED_VALUE;[(231041976,0.5675),(232028564,0.1219),(231041094,0.0587),(232029783,0.0300),(231040745,0.2652),(231040405,0.0437),(231040118,0.1116),(232029111,0.0159),(232030808,0.0150),(232028776,0.0419),(232030358,0.0938),(231044475,0.0159),(231041822,0.0034),(232027984,0.0091),(232030593,0.0056),(231041121,0.0172),(231043923,0.0091),(231042210,0.0154),(231041223,0.0272),(231041637,0.0191),(231043860,0.0151),(231045292,0.0426),(232028076,0.0115),(232028479,0.0037),(231042948,0.0298),(231042421,0.0177),(232029492,0.0138),(231041642,0.0046),(232029429,0.0028),(231043641,0.0176),(232029077,0.0116),(231040355,0.0209),(231044215,0.0091),(232027833,0.0175),(231041771,0.0088),(231040605,0.0077),(231045868,0.0027),(232027792,0.0014),(231039689,0.0118),(232029194,0.0033),(232028838,0.0024),(232031666,0.0002),(400011132,0.0005),(232030747,0.0003),(281000672,0.0000),(232032229,0.0000),(232032598,0.0000),(232032333,0.0000),(232030869,0.0000),(231042558,0.0000)];[(231041976,0.5675),(232028564,0.1219),(231041094,0.0587),(232029783,0.0300),(231040745,0.2652)]
10;0;PROB_EXPECTED_VALUE;[(231042718,0.0189),(232029858,0.0334),(232029795,0.1704),(231043856,0.0644),(232028528,0.0191),(231040751,0.0661),(231040580,0.0339),(242109189,0.0563),(232029772,0.0312),(231043317,0.0258),(231044071,0.0376),(231041516,0.0305),(207010811,0.0011),(231045335,0.0237),(231040677,0.0279),(231045344,0.0268),(232028367,0.0066),(231042291,0.0554),(232029497,0.0042),(231044482,0.0270),(231039712,0.0186),(232028794,0.0025),(232028167,0.0133),(231041624,0.0081),(231042684,0.0051),(232030817,0.0029),(231045679,0.0078),(232031751,0.0024),(232028848,0.0064),(232027577,0.0121),(232027724,0.0081),(232029847,0.0020),(232028097,0.0031),(232030530,0.0027),(232032579,0.0034),(232027780,0.0021),(232030841,0.0034),(232030500,0.0009),(232032543,0.0006),(232029031,0.0040),(242108770,0.0057),(232030125,0.0005),(232030101,0.0038),(232028043,0.0003),(232030460,0.0003),(232029527,0.0009),(232030440,0.0000),(232028398,0.0000),(231040034,0.0000),(231041479,0.0000)];[(231042718,0.0189),(232029858,0.0334),(232029795,0.1704),(231043856,0.0644),(232028528,0.0191)]
10;1;PROB_EXPECTED_VALUE;[(232028971,0.0116),(231040257,0.0055),(231041740,0.0950),(231040660,0.0728),(232028773,0.0185),(231041293,0.0324),(286020274,0.0205),(231040471,0.0107),(232030663,0.0080),(231041110,0.0350),(232029837,0.0334),(231041874,0.0507),(231040211,0.0085),(232032205,0.0327),(232029239,0.0017),(231041663,0.0011),(231039894,0.0567),(242002894,0.0054),(231044460,0.0193),(231041772,0.0196),(245018605,0.0067),(232032022,0.0215),(231040574,0.0232),(231040736,0.0391),(231040403,0.0130),(286018223,0.0133),(232027908,0.0037),(232028487,0.0028),(231041079,0.0237),(231043783,0.0238),(231040729,0.0200),(232028735,0.0064),(232028768,0.0051),(231041512,0.0062),(242108757,0.0100),(232032400,0.0123),(232027472,0.0058),(231041845,0.0069),(231041248,0.0081),(232030186,0.0036),(232032034,0.0068),(232027474,0.0067),(232028861,0.0007),(232031031,0.0015),(232030796,0.0022),(232028478,0.0011),(231044046,0.0006),(232032552,0.0007),(400010549,0.0000),(232030666,0.0000)];[(232028971,0.0116),(231040257,0.0055),(231041740,0.0950),(231040660,0.0728),(232028773,0.0185)]
10;2;PROB_EXPECTED_VALUE;[(232030443,0.0842),(231039743,0.2161),(232028871,0.0694),(232027633,0.0856),(231042105,0.0527),(231039969,0.0145),(231039795,0.0628),(231041236,0.0067),(232027730,0.0486),(231043173,0.0832),(232029021,0.0033),(400001703,0.0047),(231041606,0.0458),(231040330,0.0318),(231043645,0.0088),(232028619,0.0049),(231041005,0.0283),(232027586,0.0472),(232031218,0.0099),(231041579,0.0569),(231041389,0.0172),(231040586,0.0278),(231044782,0.0160),(231043040,0.0369),(231042270,0.0117),(231040605,0.0061),(400007816,0.0149),(232027658,0.0062),(232032453,0.0123),(232029696,0.0047),(232028319,0.0046),(231039712,0.0123),(232029023,0.0079),(231041618,0.0138),(231045330,0.0005),(232027754,0.0049),(242002876,0.0034),(231045814,0.0053),(231040722,0.0012),(232032052,0.0025),(231042241,0.0085),(242108776,0.0031),(232030955,0.0014),(232028123,0.0013),(232027675,0.0003),(232030319,0.0000),(232030807,0.0000)];[(232030443,0.0842),(231039743,0.2161),(232028871,0.0694),(232027633,0.0856),(231042105,0.0527)]
10;3;PROB_EXPECTED_VALUE;[(232031291,0.0091),(231042866,0.0232),(231042258,0.0047),(232030601,0.0329),(231041272,0.2713),(231041264,0.2099),(232028287,0.1602),(231040930,0.0763),(231041735,0.0494),(231042621,0.0767),(232027870,0.0261),(231043342,0.0325),(231041772,0.0203),(235814707,0.0117),(232032477,0.0082),(231043474,0.0247),(231040387,0.0560),(231043166,0.0179),(231040849,0.0037),(232030068,0.0153),(232028333,0.0098),(231042250,0.0186),(231041533,0.0141),(232027530,0.0280),(231042626,0.0162),(232029053,0.0108),(290006641,0.0132),(231040680,0.0117),(232031603,0.0156),(231040593,0.0111),(230000300,0.0014),(232030367,0.0027),(232029225,0.0195),(231039734,0.0269),(231044441,0.0251),(231040497,0.0126),(281000770,0.0168),(232028252,0.0050),(232030290,0.0037),(232029313,0.0042),(400009365,0.0041),(231044407,0.0004),(235813386,0.0011),(232031499,0.0030),(231040732,0.0027),(232030166,0.0049),(231040602,0.0023),(231042338,0.0007),(232028343,0.0000),(232031335,0.0000)];[(232031291,0.0091),(231042866,0.0232),(231042258,0.0047),(232030601,0.0329),(231041272,0.2713)]
10;4;PROB_EXPECTED_VALUE;[(231043233,0.0512),(232028062,0.0280),(232028764,0.0182),(231041264,0.1841),(400004427,0.0407),(231043251,0.0042),(232028497,0.0263),(232030488,0.0599),(231043151,0.0494),(231040701,0.0206),(232030713,0.0931),(232030878,0.0076),(231041426,0.1033),(232028706,0.0119),(232029526,0.0107),(231042353,0.0114),(231041944,0.0509),(232028648,0.0041),(232028285,0.0409),(235813522,0.0637),(231041682,0.0135),(232029700,0.0380),(231042187,0.0349),(232030658,0.0327),(232027972,0.0095),(232030359,0.0138),(232027491,0.0184),(231043624,0.0057),(231040700,0.0181),(232030990,0.0123),(231045624,0.0190),(231041921,0.0341),(231039962,0.0057),(231044941,0.0113),(231039792,0.0276),(232029784,0.0084),(400003889,0.0054),(231041166,0.0320),(232029272,0.0010),(231039812,0.0056),(232028826,0.0004),(400004926,0.0003),(232031051,0.0024),(400008359,0.0004),(232030910,0.0000),(232031924,0.0000),(232030827,0.0000),(232030647,0.0000)];[(231043233,0.0512),(232028062,0.0280),(232028764,0.0182),(231041264,0.1841),(400004427,0.0407)]
10;5;PROB_EXPECTED_VALUE;[(231040312,0.1299),(232028287,0.1678),(232031875,0.0062),(231044814,0.0187),(231041916,0.0170),(231041869,0.0157),(245018988,0.0046),(230000306,0.0274),(261001884,0.0047),(231042469,0.0544),(297102715,0.0102),(231040332,0.0323),(231041490,0.1219),(231041420,0.0364),(231041291,0.0382),(232028415,0.0736),(232027843,0.0181),(232027659,0.0461),(242108910,0.0009),(231041042,0.0338),(232032416,0.0026),(231041654,0.0048),(232029784,0.0067),(231041236,0.0095),(231044838,0.0203),(232031915,0.0063),(232030272,0.0180),(231041571,0.0091),(232027935,0.0332),(231042179,0.0177),(232031033,0.0038),(231044017,0.0070),(231042119,0.0131),(244074474,0.0066),(242109703,0.0069),(232029790,0.0024),(232030171,0.0063),(231043646,0.0051),(232032245,0.0041),(242002965,0.0014),(231043237,0.0032),(232030411,0.0008),(231044342,0.0024),(232028251,0.0008),(232031666,0.0002),(248016430,0.0038),(232030955,0.0013),(242003079,0.0004),(231043176,0.0000),(232029807,0.0000)];[(231040312,0.1299),(232028287,0.1678),(232031875,0.0062),(231044814,0.0187),(231041916,0.0170)]
10;6;PROB_EXPECTED_VALUE;[(231041158,0.0491),(231039797,0.0783),(232029571,0.0052),(231043704,0.0501),(232028326,0.1176),(231041415,0.0185),(231041889,0.0270),(232029047,0.0533),(231045536,0.0822),(232027967,0.0215),(232031321,0.0050),(231044462,0.0302),(231045783,0.0154),(265000633,0.0147),(232031149,0.0569),(232031022,0.0130),(231039829,0.0386),(231039732,0.0482),(231041582,0.0127),(231042139,0.0072),(232027846,0.0262),(232028534,0.0033),(231039680,0.0176),(231040220,0.0046),(232028487,0.0040),(232028202,0.0259),(232029653,0.0218),(231040795,0.0155),(231040221,0.0262),(232030414,0.0064),(231040893,0.0080),(232029551,0.0087),(231041072,0.0125),(242109703,0.0039),(232030106,0.0013),(232028503,0.0139),(232030056,0.0139),(400000890,0.0080),(286017212,0.0035),(232028268,0.0031),(232029456,0.0033),(231042243,0.0067),(244074512,0.0009),(231044659,0.0026),(232028522,0.0012),(231040774,0.0009),(232030622,0.0012),(231043702,0.0016),(232031077,0.0000),(231041476,0.0000)];[(231041158,0.0491),(231039797,0.0783),(232029571,0.0052),(231043704,0.0501),(232028326,0.1176)]
10;7;PROB_EXPECTED_VALUE;[(231044343,0.0252),(231042862,0.0310),(232030786,0.0283),(231043575,0.0235),(231041671,0.2124),(231040724,0.0596),(231045038,0.0142),(232030322,0.0145),(231040077,0.0191),(231040763,0.0094),(231042019,0.0192),(231045194,0.0401),(400007050,0.0168),(231043983,0.0607),(291033525,0.1223),(231040273,0.0044),(231040540,0.0271),(231040015,0.0218),(231039863,0.0130),(231045509,0.0079),(231040635,0.0573),(231042476,0.0339),(231044693,0.0312),(231039654,0.0191),(232028774,0.0123),(232030087,0.0061),(231041611,0.0097),(231039935,0.0067),(232030362,0.0060),(231042697,0.0054),(232029757,0.0033),(232031105,0.0103),(232031568,0.0033),(286016795,0.0084),(231040159,0.0140),(231040258,0.0084),(232030106,0.0013),(232031664,0.0012),(232031425,0.0012),(232028101,0.0087),(232029375,0.0006),(232030590,0.0070),(232029923,0.0039),(400007308,0.0006),(232030933,0.0072),(232028341,0.0015),(232029870,0.0004),(232027950,0.0020),(231044606,0.0000),(232030010,0.0000)];[(231044343,0.0252),(231042862,0.0310),(232030786,0.0283),(231043575,0.0235),(231041671,0.2124)]
10;8;PROB_EXPECTED_VALUE;[(231040376,0.0288),(244070950,0.0242),(231040871,0.0096),(232032351,0.0078),(231039914,0.0314),(231044304,0.0656),(231043222,0.0716),(232030580,0.0871),(231044138,0.0498),(232029933,0.0413),(232027512,0.0175),(232031283,0.0119),(231042377,0.0197),(232029937,0.0092),(231045358,0.0248),(231042433,0.0232),(232027747,0.0419),(235814627,0.0072),(232029360,0.0112),(232028907,0.0230),(231039805,0.0135),(231039871,0.0090),(231042497,0.0059),(231042305,0.0193),(231042457,0.0044),(231040147,0.0294),(231041295,0.0222),(232031873,0.0019),(232027832,0.0190),(231043659,0.0068),(232031277,0.0020),(231040884,0.0093),(231040423,0.0194),(231040639,0.0168),(231043233,0.0418),(231039687,0.0039),(232031402,0.0108),(231045096,0.0079),(231039734,0.0252),(232029615,0.0028),(232029664,0.0039),(231044912,0.0063),(232029295,0.0064),(231043391,0.0038),(232032128,0.0013),(232030233,0.0014),(232032360,0.0011),(232030866,0.0016),(232027470,0.0000),(400004339,0.0000)];[(231040376,0.0288),(244070950,0.0242),(231040871,0.0096),(232032351,0.0078),(231039914,0.0314)]
10;9;PROB_EXPECTED_VALUE;[(231043301,0.2371),(231041976,0.3546),(232029077,0.0117),(232031757,0.0277),(231040745,0.2896),(231039689,0.0133),(231041094,0.0761),(232027984,0.0055),(231040118,0.1153),(232029492,0.0143),(231045292,0.0295),(231042948,0.0269),(231040405,0.0323),(232028776,0.0415),(231045868,0.0030),(232028114,0.0142),(231043641,0.0177),(232030430,0.0222),(231040620,0.0128),(231044475,0.0157),(231042301,0.0217),(231043860,0.0121),(231040355,0.0230),(231042421,0.0152),(231042210,0.0132),(232030012,0.0203),(232030808,0.0171),(232027812,0.0078),(231044215,0.0064),(232029429,0.0025),(231041771,0.0107),(231043923,0.0082),(232029221,0.0009),(231041637,0.0157),(231041223,0.0325),(232030593,0.0070),(231041822,0.0022),(232028479,0.0052),(232029194,0.0022),(231040605,0.0080),(232028838,0.0033),(232030747,0.0002),(232027792,0.0011),(232031666,0.0003),(400011132,0.0007),(232032229,0.0000),(231042558,0.0000),(232032333,0.0000),(232030869,0.0000),(281000672,0.0000)];[(231043301,0.2371),(231041976,0.3546),(232029077,0.0117),(232031757,0.0277),(231040745,0.2896)]
11;0;PROB_EXPECTED_VALUE;[(232029772,0.0253),(231039712,0.0151),(231043856,0.0869),(231045344,0.0311),(232029795,0.1940),(232028367,0.0052),(232029858,0.0231),(231042291,0.0606),(242109189,0.0582),(231043317,0.0218),(231044071,0.0636),(231040751,0.0409),(231040580,0.0303),(232029075,0.0291),(232028167,0.0119),(231040677,0.0200),(231044482,0.0288),(232028494,0.0106),(232030101,0.0027),(232027724,0.0079),(242108770,0.0071),(232028528,0.0165),(231041516,0.0358),(232027723,0.0246),(231045679,0.0099),(232031751,0.0027),(232032579,0.0058),(232030817,0.0020),(232027780,0.0025),(232029031,0.0054),(232029497,0.0051),(232030125,0.0006),(232028848,0.0064),(232029767,0.0083),(231042684,0.0048),(232027577,0.0143),(232029847,0.0029),(232030841,0.0027),(232030530,0.0027),(232028794,0.0024),(232029527,0.0008),(232030500,0.0010),(232032543,0.0007),(232028097,0.0023),(232030460,0.0002),(232028043,0.0003),(232030440,0.0000),(231040034,0.0000),(231041479,0.0000),(232028398,0.0000)];[(232029772,0.0253),(231039712,0.0151),(231043856,0.0869),(231045344,0.0311),(232029795,0.1940)]
11;1;PROB_EXPECTED_VALUE;[(231040729,0.0181),(231039665,0.1277),(232028393,0.0152),(231040211,0.0111),(231041110,0.0538),(232030186,0.0039),(231041293,0.0439),(231041129,0.0155),(231041740,0.0806),(232032400,0.0135),(286020274,0.0140),(231039894,0.0584),(231041469,0.0225),(231041772,0.0274),(231041079,0.0244),(232032205,0.0360),(231040574,0.0291),(231039835,0.0781),(232029987,0.0033),(231043783,0.0187),(232032022,0.0177),(231041328,0.0547),(232028478,0.0011),(231041771,0.0097),(245018605,0.0055),(232030663,0.0058),(242002894,0.0066),(231040385,0.0113),(232028971,0.0154),(242108757,0.0094),(232028487,0.0036),(286018223,0.0140),(232028773,0.0131),(231041845,0.0061),(231040471,0.0100),(231040403,0.0097),(231041248,0.0062),(232032552,0.0007),(232027474,0.0051),(232032034,0.0057),(232027908,0.0038),(232031031,0.0017),(232029050,0.0041),(232029239,0.0024),(232028861,0.0007),(232030796,0.0014),(231044046,0.0004),(231041663,0.0010),(232030666,0.0000),(248016823,0.0000)];[(231040729,0.0181),(231039665,0.1277),(232028393,0.0152),(231040211,0.0111),(231041110,0.0538)]
11;2;PROB_EXPECTED_VALUE;[(232027658,0.0064),(231041579,0.0518),(232027633,0.0824),(231043550,0.0445),(232027586,0.0453),(231045626,0.0191),(231041005,0.0290),(232027573,0.1458),(231041987,0.0817),(231043173,0.0654),(231045206,0.0113),(231043797,0.0189),(232029023,0.0054),(231039891,0.0470),(232032052,0.0034),(231040489,0.0968),(231040586,0.0317),(231042105,0.0329),(232028698,0.0073),(231040330,0.0338),(231045367,0.0506),(231044782,0.0141),(231039712,0.0142),(231041389,0.0158),(231043645,0.0059),(231039807,0.0262),(232032453,0.0128),(231041236,0.0081),(232027754,0.0063),(231040605,0.0092),(231042270,0.0178),(232028319,0.0056),(231043040,0.0274),(242002876,0.0036),(231042241,0.0064),(232028619,0.0067),(232027675,0.0006),(231039969,0.0136),(231045814,0.0036),(400001703,0.0037),(231040025,0.0022),(232029696,0.0033),(231045330,0.0006),(232030622,0.0012),(242108776,0.0029),(231040722,0.0009),(232028123,0.0017),(232030319,0.0000),(231041686,0.0000)];[(232027658,0.0064),(231041579,0.0518),(232027633,0.0824),(231043550,0.0445),(232027586,0.0453)]
11;3;PROB_EXPECTED_VALUE;[(231041533,0.0138),(231040930,0.0710),(231041272,0.3658),(231040680,0.0095),(232032477,0.0050),(231044326,0.1051),(232029053,0.0107),(231040593,0.0111),(231041209,0.0306),(231040387,0.0539),(232027530,0.0270),(232028287,0.1004),(290006641,0.0144),(232030596,0.0564),(231042621,0.0567),(231044441,0.0217),(231042626,0.0127),(242108015,0.0457),(235814707,0.0105),(231041735,0.0482),(232030068,0.0157),(231041331,0.0603),(231042250,0.0155),(232028333,0.0091),(232028252,0.0067),(231041772,0.0297),(232027870,0.0284),(230000300,0.0020),(291036087,0.0522),(281000770,0.0167),(231040849,0.0043),(232030601,0.0339),(232030166,0.0048),(231043166,0.0168),(231039734,0.0199),(232029225,0.0200),(231039917,0.0082),(231041372,0.0025),(232030290,0.0027),(232031603,0.0164),(232031291,0.0133),(232030367,0.0038),(232029313,0.0038),(232031499,0.0028),(235813386,0.0008),(232029809,0.0014),(231040732,0.0021),(231042338,0.0009),(232028343,0.0000),(232031540,0.0000)];[(231041533,0.0138),(231040930,0.0710),(231041272,0.3658),(231040680,0.0095),(232032477,0.0050)]
11;4;PROB_EXPECTED_VALUE;[(231041828,0.0277),(231043228,0.0252),(232027574,0.0065),(231043233,0.0314),(232030713,0.1064),(231042187,0.0295),(231043329,0.1488),(231041426,0.0854),(235813522,0.0846),(232028285,0.0286),(231043151,0.0318),(232028062,0.0227),(232029700,0.0369),(231042055,0.1070),(231042669,0.0178),(231041166,0.0250),(231045624,0.0189),(231040838,0.0182),(231040701,0.0189),(232029784,0.0060),(232028764,0.0180),(232030488,0.0657),(232030658,0.0369),(232028875,0.0245),(231041642,0.0030),(232030878,0.0075),(232027491,0.0204),(232027972,0.0083),(231041682,0.0147),(231042353,0.0163),(232028497,0.0265),(231040700,0.0209),(231044941,0.0071),(232030359,0.0130),(232028648,0.0029),(232028706,0.0171),(400009299,0.0011),(231039812,0.0038),(231045827,0.0043),(231039962,0.0055),(232031051,0.0026),(235813386,0.0008),(400003889,0.0036),(232028826,0.0003),(400008359,0.0004),(231041452,0.0000),(232030910,0.0000),(232031924,0.0000),(231040231,0.0000)];[(231041828,0.0277),(231043228,0.0252),(232027574,0.0065),(231043233,0.0314),(232030713,0.1064)]
11;5;PROB_EXPECTED_VALUE;[(231040312,0.2177),(232027843,0.0156),(231040332,0.0301),(231041291,0.0362),(232031915,0.0080),(231041490,0.1008),(231042695,0.0071),(248016430,0.0029),(231044342,0.0026),(232028415,0.0994),(232027935,0.0302),(232030272,0.0123),(231044838,0.0211),(232031856,0.0776),(232031655,0.0341),(242109703,0.0043),(231042179,0.0161),(232027659,0.0376),(231041420,0.0452),(231042538,0.0113),(231043237,0.0051),(261001884,0.0056),(231041632,0.0254),(232030171,0.0045),(232028251,0.0012),(232030663,0.0083),(231041571,0.0080),(231041042,0.0310),(231041236,0.0067),(232030162,0.0126),(232030719,0.0136),(244074474,0.0067),(231041916,0.0190),(297102715,0.0098),(231042119,0.0116),(231041869,0.0096),(232029784,0.0076),(231043646,0.0087),(232029790,0.0034),(232031033,0.0035),(242002965,0.0012),(232030955,0.0011),(231041654,0.0047),(232032245,0.0041),(232030411,0.0011),(232031666,0.0003),(242003079,0.0003),(242108910,0.0013),(231043176,0.0000),(232029807,0.0000)];[(231040312,0.2177),(232027843,0.0156),(231040332,0.0301),(231041291,0.0362),(232031915,0.0080)]
11;6;PROB_EXPECTED_VALUE;[(232030414,0.0079),(231041072,0.0166),(232031149,0.0360),(231040868,0.1497),(231043704,0.0454),(231042131,0.0497),(231045536,0.0720),(242109703,0.0063),(231044462,0.0205),(286017212,0.0031),(231040346,0.0117),(232029047,0.0353),(232029551,0.0067),(231040221,0.0249),(232029653,0.0144),(265000633,0.0131),(232028503,0.0131),(231045783,0.0130),(231039680,0.0260),(231040795,0.0107),(231041158,0.0400),(231042139,0.0103),(232027967,0.0260),(231041889,0.0209),(231041415,0.0305),(400000890,0.0091),(232030106,0.0011),(232031321,0.0067),(231041582,0.0179),(232028268,0.0021),(231040220,0.0056),(232027846,0.0179),(232028202,0.0221),(231043647,0.0101),(244074512,0.0015),(231040893,0.0094),(231040774,0.0008),(232030056,0.0170),(232028487,0.0023),(232029766,0.0026),(231042243,0.0047),(232030622,0.0011),(286019969,0.0016),(232028534,0.0048),(232029456,0.0021),(231044659,0.0019),(232028522,0.0015),(231043702,0.0015),(232031077,0.0000),(231041476,0.0000)];[(232030414,0.0079),(231041072,0.0166),(232031149,0.0360),(231040868,0.1497),(231043704,0.0454)]
11;7;PROB_EXPECTED_VALUE;[(232031105,0.0152),(232028774,0.0088),(232029813,0.0695),(231044693,0.0187),(231041671,0.1632),(231041551,0.1042),(232028551,0.1943),(400007050,0.0160),(231041064,0.0127),(231042476,0.0250),(232030590,0.0102),(231044343,0.0191),(231039863,0.0131),(231045509,0.0087),(231040706,0.0870),(231040077,0.0165),(231040159,0.0200),(232030087,0.0047),(231045194,0.0427),(231043983,0.0358),(231040015,0.0174),(232030322,0.0127),(231042019,0.0166),(231041578,0.0296),(231039654,0.0187),(231041611,0.0173),(231040540,0.0229),(231042229,0.0189),(231045038,0.0129),(231043575,0.0169),(231040258,0.0091),(232028101,0.0068),(232029597,0.0021),(232028052,0.0064),(232030362,0.0077),(232028032,0.0124),(231039935,0.0047),(232029923,0.0043),(232030018,0.0017),(286016795,0.0065),(231040069,0.0093),(231040763,0.0136),(232031664,0.0014),(232027950,0.0026),(232029375,0.0009),(232028341,0.0015),(232029870,0.0006),(232031425,0.0010),(232030010,0.0000),(231044606,0.0000)];[(232031105,0.0152),(232028774,0.0088),(232029813,0.0695),(231044693,0.0187),(231041671,0.1632)]
11;8;PROB_EXPECTED_VALUE;[(231040376,0.0288),(244070950,0.0242),(231040871,0.0096),(232032351,0.0078),(231039914,0.0314),(231044304,0.0656),(231043222,0.0716),(232030580,0.0871),(231044138,0.0498),(232029933,0.0413),(232027512,0.0175),(232031283,0.0119),(231042377,0.0197),(232029937,0.0092),(231045358,0.0248),(231042433,0.0232),(232027747,0.0419),(235814627,0.0072),(232029360,0.0112),(232028907,0.0230),(231039805,0.0135),(231039871,0.0090),(231042497,0.0059),(231042305,0.0193),(231042457,0.0044),(231040147,0.0294),(231041295,0.0222),(232031873,0.0019),(232027832,0.0190),(231043659,0.0068),(232031277,0.0020),(231040884,0.0093),(231040423,0.0194),(231040639,0.0168),(231043233,0.0418),(231039687,0.0039),(232031402,0.0108),(231045096,0.0079),(231039734,0.0252),(232029615,0.0028),(232029664,0.0039),(231044912,0.0063),(232029295,0.0064),(231043391,0.0038),(232032128,0.0013),(232030233,0.0014),(232032360,0.0011),(232030866,0.0016),(232027470,0.0000),(400004339,0.0000)];[(231040376,0.0288),(244070950,0.0242),(231040871,0.0096),(232032351,0.0078),(231039914,0.0314)]
11;9;PROB_EXPECTED_VALUE;[(231042027,0.0090),(231041094,0.0562),(232027797,0.3326),(232030808,0.0192),(231042210,0.0186),(232028271,0.0026),(232030593,0.0099),(231040355,0.0221),(231040118,0.1211),(231040405,0.0469),(231040620,0.0186),(231042421,0.0192),(231041637,0.0137),(232028177,0.0059),(232028114,0.0224),(232028776,0.0424),(231040605,0.0054),(231043860,0.0136),(232029492,0.0166),(232027984,0.0080),(231041223,0.0393),(231043641,0.0159),(232030430,0.0187),(231041189,0.0169),(231045292,0.0357),(232027812,0.0075),(231039680,0.0305),(231044215,0.0079),(231041630,0.0119),(231042301,0.0231),(232028479,0.0054),(232028838,0.0020),(232028693,0.0034),(232027686,0.0039),(231041822,0.0025),(232032326,0.0008),(286019271,0.0018),(232029194,0.0034),(232031666,0.0003),(231045868,0.0030),(232027792,0.0013),(232030747,0.0002),(231041279,0.0013),(232029221,0.0007),(400011132,0.0007),(232032229,0.0000),(281000672,0.0000),(231042558,0.0000),(232030869,0.0000),(400001847,0.0000)];[(231042027,0.0090),(231041094,0.0562),(232027797,0.3326),(232030808,0.0192),(231042210,0.0186)]
12;0;PROB_EXPECTED_VALUE;[(232029772,0.0253),(231039712,0.0151),(231043856,0.0869),(231045344,0.0311),(232029795,0.1940),(232028367,0.0052),(232029858,0.0231),(231042291,0.0606),(242109189,0.0582),(231043317,0.0218),(231044071,0.0636),(231040751,0.0409),(231040580,0.0303),(232029075,0.0291),(232028167,0.0119),(231040677,0.0200),(231044482,0.0288),(232028494,0.0106),(232030101,0.0027),(232027724,0.0079),(242108770,0.0071),(232028528,0.0165),(231041516,0.0358),(232027723,0.0246),(231045679,0.0099),(232031751,0.0027),(232032579,0.0058),(232030817,0.0020),(232027780,0.0025),(232029031,0.0054),(232029497,0.0051),(232030125,0.0006),(232028848,0.0064),(232029767,0.0083),(231042684,0.0048),(232027577,0.0143),(232029847,0.0029),(232030841,0.0027),(232030530,0.0027),(232028794,0.0024),(232029527,0.0008),(232030500,0.0010),(232032543,0.0007),(232028097,0.0023),(232030460,0.0002),(232028043,0.0003),(232030440,0.0000),(231040034,0.0000),(231041479,0.0000),(232028398,0.0000)];[(232029772,0.0253),(231039712,0.0151),(231043856,0.0869),(231045344,0.0311),(232029795,0.1940)]
