=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_EXPECTED_VALUE;0.4;183.0;317.0;174.0;33.962658;6.792533;308.0
1;1.0;HIGHEST_EXPECTED_VALUE;0.4;162.0;292.0;174.0;35.68899;7.137799;304.0
2;1.0;HIGHEST_EXPECTED_VALUE;0.4;166.0;317.0;173.0;33.946457;6.789292;324.0
3;1.0;HIGHEST_EXPECTED_VALUE;0.4;171.0;290.0;176.0;37.418156;7.483631;295.0
4;1.0;HIGHEST_EXPECTED_VALUE;0.4;154.0;305.0;162.0;31.605078;6.321014;313.0
5;1.0;HIGHEST_EXPECTED_VALUE;0.4;166.0;335.0;144.0;33.538113;6.707623;313.0
6;1.0;HIGHEST_EXPECTED_VALUE;0.4;179.0;344.0;167.0;38.602303;7.7204623;332.0
7;1.0;HIGHEST_EXPECTED_VALUE;0.4;168.0;337.0;155.0;35.62176;7.1243515;324.0
8;1.0;HIGHEST_EXPECTED_VALUE;0.4;181.0;354.0;179.0;41.118813;8.22376;352.0
9;1.0;HIGHEST_EXPECTED_VALUE;0.4;182.0;324.0;187.0;36.87375;7.374749;329.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;HIGHEST_EXPECTED_VALUE;0.4;183.0;317.0;174.0;33.962658;6.792533;308.0
1;1.0;HIGHEST_EXPECTED_VALUE;0.4;162.0;292.0;174.0;35.68899;7.137799;304.0
2;1.0;HIGHEST_EXPECTED_VALUE;0.4;166.0;317.0;173.0;33.946457;6.789292;324.0
3;1.0;HIGHEST_EXPECTED_VALUE;0.4;171.0;290.0;176.0;37.418156;7.483631;295.0
4;1.0;HIGHEST_EXPECTED_VALUE;0.4;154.0;305.0;162.0;31.605078;6.321014;313.0
5;1.0;HIGHEST_EXPECTED_VALUE;0.4;166.0;335.0;144.0;33.538113;6.707623;313.0
6;1.0;HIGHEST_EXPECTED_VALUE;0.4;179.0;344.0;167.0;38.602303;7.7204623;332.0
7;1.0;HIGHEST_EXPECTED_VALUE;0.4;168.0;337.0;155.0;35.62176;7.1243515;324.0
8;1.0;HIGHEST_EXPECTED_VALUE;0.4;181.0;354.0;179.0;41.118813;8.22376;352.0
9;1.0;HIGHEST_EXPECTED_VALUE;0.4;182.0;324.0;187.0;36.87375;7.374749;329.0

0;0;HIGHEST_EXPECTED_VALUE;[];[]
2;1;HIGHEST_EXPECTED_VALUE;[(231042193,0.2599),(231040339,0.0917),(297102810,0.0711),(232030475,0.0685),(231041335,0.0772),(231041449,0.0723),(231040942,0.0534),(231041648,0.0391),(231044646,0.0297),(231040316,0.0532),(231042025,0.0350),(231044226,0.0333),(231041459,0.0351),(231040344,0.0293),(231044753,0.0221),(232028739,0.0283),(231039851,0.0199),(231041227,0.0196),(232028679,0.0145),(232030828,0.0198),(232028119,0.0132),(232030973,0.0120),(232028909,0.0096),(232031329,0.0062),(232028053,0.0103),(232029872,0.0079),(231043986,0.0044),(231043086,0.0052),(232029520,0.0055),(232027474,0.0040),(231040533,0.0066),(231043132,0.0050),(231042654,0.0061),(232028229,0.0037),(232032654,0.0027),(231043237,0.0034),(231043425,0.0049),(231043147,0.0032),(232030124,0.0021),(232030345,0.0017),(232028352,0.0020),(231039875,0.0014),(232029098,0.0017),(232028908,0.0009),(232027726,0.0009),(232029579,0.0005),(232031460,0.0006),(232028578,0.0000),(232032645,0.0000),(232030361,0.0000)];[(231042193,0.2599),(231040339,0.0917),(297102810,0.0711),(232030475,0.0685),(231041335,0.0772)]
2;2;HIGHEST_EXPECTED_VALUE;[(231040264,0.1941),(231042122,0.1608),(231045916,0.1183),(231043969,0.0966),(231042611,0.0785),(231040439,0.0806),(231039686,0.0455),(281000784,0.0991),(231040728,0.0567),(231039779,0.0459),(232030216,0.0468),(231043133,0.0526),(231042304,0.0265),(231040579,0.0338),(231040101,0.0340),(231043362,0.0301),(231043749,0.0151),(231045344,0.0294),(231045368,0.0290),(232030595,0.0168),(232031887,0.0122),(231045246,0.0142),(231039991,0.0197),(231039951,0.0196),(232030395,0.0199),(231043907,0.0139),(231042130,0.0201),(231043611,0.0147),(244074619,0.0119),(232031158,0.0152),(232029191,0.0153),(232030107,0.0115),(231042513,0.0130),(244069095,0.0097),(232027783,0.0068),(242002586,0.0046),(231043993,0.0031),(232030208,0.0042),(232032256,0.0039),(232029056,0.0033),(232030060,0.0027),(231039859,0.0020),(232028866,0.0010),(232030125,0.0007),(231043837,0.0002),(232031461,0.0000),(231043656,0.0000),(232031674,0.0000),(232030091,0.0000),(232031352,0.0000)];[(231040264,0.1941),(231042122,0.1608),(231045916,0.1183),(231043969,0.0966),(231042611,0.0785)]
2;3;HIGHEST_EXPECTED_VALUE;[(231042687,0.1958),(231040641,0.1234),(231040017,0.0947),(231040747,0.0507),(231042378,0.0414),(231044304,0.0637),(231039891,0.0614),(231040284,0.0443),(231041145,0.0275),(231043471,0.0412),(232031668,0.0290),(231042683,0.0242),(232028676,0.0404),(232031962,0.0261),(231045700,0.0155),(231044838,0.0323),(232027674,0.0198),(231039663,0.0146),(231042052,0.0231),(281000770,0.0182),(231040781,0.0171),(400003129,0.0199),(232029154,0.0099),(242107669,0.0163),(231045452,0.0203),(231042345,0.0187),(297102874,0.0215),(231043679,0.0171),(242002925,0.0115),(231040478,0.0091),(231041771,0.0144),(232027952,0.0064),(232028052,0.0104),(232032088,0.0080),(232027636,0.0064),(232031507,0.0101),(232028333,0.0053),(232028793,0.0060),(232028848,0.0096),(232032351,0.0078),(248017847,0.0036),(232032347,0.0019),(231039643,0.0024),(232028201,0.0017),(231041380,0.0008),(232028642,0.0005),(232029922,0.0005),(232032155,0.0002),(232028437,0.0000),(232031062,0.0000)];[(231042687,0.1958),(231040641,0.1234),(231040017,0.0947),(231040747,0.0507),(231042378,0.0414)]
2;4;HIGHEST_EXPECTED_VALUE;[(231041636,0.2311),(231044700,0.1910),(231044671,0.0526),(231041045,0.0730),(231043968,0.1155),(231042186,0.1059),(232030257,0.0466),(231045122,0.0449),(231039824,0.0470),(231042541,0.0511),(231042164,0.0497),(231041614,0.0510),(232028672,0.0435),(232028776,0.0205),(231041923,0.0205),(231043039,0.0173),(232029704,0.0161),(232027504,0.0215),(232031364,0.0253),(231045004,0.0235),(235814081,0.0141),(231040167,0.0274),(231042575,0.0166),(232030258,0.0129),(232030956,0.0150),(232028226,0.0156),(232028393,0.0199),(232027809,0.0198),(231042250,0.0195),(231040611,0.0091),(231040191,0.0146),(232028483,0.0135),(231040937,0.0110),(232031857,0.0086),(232027492,0.0102),(231045080,0.0078),(232030878,0.0066),(232029874,0.0083),(232030372,0.0040),(232028901,0.0045),(232028562,0.0030),(232030625,0.0036),(231039981,0.0023),(232028321,0.0019),(232028341,0.0020),(232028799,0.0017),(245018220,0.0003),(232030373,0.0000),(232029403,0.0000),(232031760,0.0000)];[(231041636,0.2311),(231044700,0.1910),(231044671,0.0526),(231041045,0.0730),(231043968,0.1155)]
2;5;HIGHEST_EXPECTED_VALUE;[(231039998,0.1556),(231043793,0.0643),(232028871,0.0644),(232030365,0.0758),(231044296,0.0498),(231042102,0.0412),(231040984,0.0819),(231039987,0.0765),(232028024,0.0357),(231045595,0.0410),(232030758,0.0411),(232030522,0.0446),(231040409,0.0251),(232030552,0.0418),(231042518,0.0265),(232031463,0.0381),(232027604,0.0456),(231041516,0.0244),(286017195,0.0241),(231042093,0.0203),(231040016,0.0230),(231041598,0.0317),(232031766,0.0213),(232030258,0.0255),(232032754,0.0126),(231043799,0.0165),(232030012,0.0169),(400007050,0.0153),(232030554,0.0195),(232028407,0.0102),(232029191,0.0085),(231042281,0.0117),(232028247,0.0146),(231040791,0.0143),(244069095,0.0125),(231040798,0.0085),(232028388,0.0076),(231039962,0.0044),(232028797,0.0047),(232029757,0.0045),(239014743,0.0038),(231041851,0.0048),(232027476,0.0020),(207009208,0.0019),(232029577,0.0025),(231042562,0.0010),(235813770,0.0007),(232029884,0.0000),(232031575,0.0000),(231041882,0.0000)];[(231039998,0.1556),(231043793,0.0643),(232028871,0.0644),(232030365,0.0758),(231044296,0.0498)]
2;6;HIGHEST_EXPECTED_VALUE;[(231042581,0.3065),(231043426,0.6503),(231041988,0.0835),(231043710,0.1243),(232031821,0.0570),(231043933,0.0407),(231043174,0.0656),(231041563,0.0624),(232029702,0.0533),(231044034,0.0270),(231041570,0.0368),(231042067,0.0373),(231040803,0.0240),(232030335,0.0300),(231041472,0.0373),(231041938,0.0236),(231043035,0.0244),(231044462,0.0339),(231040129,0.0285),(231040205,0.0311),(231042423,0.0135),(232030586,0.0214),(244071967,0.0198),(231042000,0.0161),(232027562,0.0183),(255003854,0.0210),(231045783,0.0126),(231043497,0.0177),(232028966,0.0073),(231041849,0.0123),(232031400,0.0070),(232030526,0.0087),(231042276,0.0096),(231041250,0.0066),(232030203,0.0082),(231041150,0.0095),(231042091,0.0060),(232030899,0.0067),(232029911,0.0053),(232032024,0.0049),(232029021,0.0040),(232028562,0.0048),(232032203,0.0030),(232030388,0.0027),(232031751,0.0015),(232028123,0.0009),(400008813,0.0009),(235814691,0.0004),(231041505,0.0000),(232027445,0.0000)];[(231042581,0.3065),(231043426,0.6503),(231041988,0.0835),(231043710,0.1243),(232031821,0.0570)]
2;7;HIGHEST_EXPECTED_VALUE;[(231040091,0.1029),(232028110,0.1312),(231040363,0.1075),(231043337,0.0872),(231039842,0.1151),(231042528,0.0668),(232029535,0.0941),(231040981,0.0477),(232027730,0.0624),(231043677,0.0631),(231044374,0.0568),(232031506,0.0507),(231039822,0.0300),(286018637,0.0380),(232027964,0.0328),(231043231,0.0335),(232028529,0.0251),(231043749,0.0212),(231044554,0.0273),(231042983,0.0284),(231044457,0.0236),(231041554,0.0176),(231042423,0.0135),(231041121,0.0269),(232030264,0.0107),(231042342,0.0190),(231044004,0.0211),(231042557,0.0186),(232027521,0.0188),(231040100,0.0193),(231039746,0.0185),(231042877,0.0199),(232030385,0.0120),(232031489,0.0147),(231041423,0.0126),(231045480,0.0063),(231041624,0.0069),(231045551,0.0097),(232029984,0.0075),(232030539,0.0043),(232029050,0.0060),(232030536,0.0026),(400010219,0.0030),(232032321,0.0015),(232028686,0.0015),(232031902,0.0007),(245017889,0.0007),(232029504,0.0005),(232028343,0.0000),(232029409,0.0000)];[(231040091,0.1029),(232028110,0.1312),(231040363,0.1075),(231043337,0.0872),(231039842,0.1151)]
2;8;HIGHEST_EXPECTED_VALUE;[(232028306,0.5617),(232030286,0.3412),(231040749,0.1528),(232028702,0.1493),(231040360,0.1079),(232029285,0.0979),(232028573,0.0646),(231040473,0.1014),(231045218,0.0611),(231040338,0.0511),(231039891,0.0655),(232028817,0.0661),(231040458,0.0328),(231041574,0.0563),(231043227,0.0490),(232027608,0.0275),(232030470,0.0370),(232028814,0.0174),(231042763,0.0202),(231043649,0.0213),(232030012,0.0213),(232029287,0.0121),(231040413,0.0122),(232028849,0.0103),(231041288,0.0127),(231041178,0.0101),(232028310,0.0135),(231040652,0.0135),(232027718,0.0102),(231041443,0.0086),(231044215,0.0058),(232027552,0.0082),(232029300,0.0083),(231044675,0.0082),(232028832,0.0039),(232030087,0.0073),(242108104,0.0040),(232028230,0.0033),(231045283,0.0025),(231042583,0.0018),(232028350,0.0021),(231039811,0.0016),(244074848,0.0021),(232027548,0.0004),(232029495,0.0003),(242108857,0.0003),(232029275,0.0000),(232028437,0.0000),(232032224,0.0000),(232028347,0.0000)];[(232028306,0.5617),(232030286,0.3412),(231040749,0.1528),(232028702,0.1493),(231040360,0.1079)]
2;9;HIGHEST_EXPECTED_VALUE;[(231040831,0.1469),(231039682,0.1692),(231040058,0.0794),(232032044,0.1550),(231041988,0.1399),(232032762,0.1140),(232028811,0.0672),(231040918,0.0880),(231041199,0.0573),(231043542,0.0623),(231042439,0.0372),(232027770,0.0507),(231043139,0.0520),(231042484,0.0447),(231041677,0.0543),(400002597,0.0516),(232027793,0.0407),(261001902,0.0214),(231045148,0.0340),(232029558,0.0357),(232029704,0.0247),(231043631,0.0334),(232029049,0.0296),(232028982,0.0308),(231039979,0.0232),(231042155,0.0286),(231040591,0.0290),(232027967,0.0271),(232028694,0.0229),(231041615,0.0132),(231040815,0.0208),(232027673,0.0205),(232031671,0.0086),(232028161,0.0053),(232028857,0.0094),(232028472,0.0060),(232029562,0.0036),(232028296,0.0023),(232030834,0.0026),(232029990,0.0047),(231043519,0.0029),(232028327,0.0017),(232031735,0.0016),(232028360,0.0010),(232028908,0.0011),(236002418,0.0007),(232028995,0.0004),(232032155,0.0001),(232030495,0.0000),(232030371,0.0000)];[(231040831,0.1469),(231039682,0.1692),(231040058,0.0794),(232032044,0.1550),(231041988,0.1399)]
3;0;HIGHEST_EXPECTED_VALUE;[(232027797,0.1863),(232028210,0.1069),(231040365,0.1099),(232029246,0.0952),(231041903,0.0435),(231043418,0.0536),(231045138,0.0568),(232031342,0.0489),(231039753,0.0280),(232028206,0.0320),(232030786,0.0263),(231043165,0.0197),(231041263,0.0218),(232028599,0.0188),(231041587,0.0235),(232028923,0.0197),(232027674,0.0119),(232027692,0.0152),(231043157,0.0141),(232031304,0.0129),(232029963,0.0156),(231045206,0.0183),(231039660,0.0159),(232028026,0.0117),(231044317,0.0109),(232031329,0.0084),(248018990,0.0121),(231042318,0.0101),(231040547,0.0056),(232029095,0.0103),(231042007,0.0048),(232030571,0.0055),(232028258,0.0071),(232029035,0.0073),(231040124,0.0054),(244075445,0.0044),(232032679,0.0054),(232029089,0.0039),(232028820,0.0042),(231043074,0.0027),(232032169,0.0021),(232027936,0.0020),(232032128,0.0010),(242002703,0.0009),(232032331,0.0007),(232031377,0.0006),(232032155,0.0001),(232031542,0.0000),(232028477,0.0000),(231041882,0.0000)];[(232027797,0.1863),(232028210,0.1069),(231040365,0.1099),(232029246,0.0952),(231041903,0.0435)]
3;1;HIGHEST_EXPECTED_VALUE;[(231042193,0.2599),(231040339,0.0917),(297102810,0.0711),(232030475,0.0685),(231041335,0.0772),(231041449,0.0723),(231040942,0.0534),(231041648,0.0391),(231044646,0.0297),(231040316,0.0532),(231042025,0.0350),(231044226,0.0333),(231041459,0.0351),(231040344,0.0293),(231044753,0.0221),(232028739,0.0283),(231039851,0.0199),(231041227,0.0196),(232028679,0.0145),(232030828,0.0198),(232028119,0.0132),(232030973,0.0120),(232028909,0.0096),(232031329,0.0062),(232028053,0.0103),(232029872,0.0079),(231043986,0.0044),(231043086,0.0052),(232029520,0.0055),(232027474,0.0040),(231040533,0.0066),(231043132,0.0050),(231042654,0.0061),(232028229,0.0037),(232032654,0.0027),(231043237,0.0034),(231043425,0.0049),(231043147,0.0032),(232030124,0.0021),(232030345,0.0017),(232028352,0.0020),(231039875,0.0014),(232029098,0.0017),(232028908,0.0009),(232027726,0.0009),(232029579,0.0005),(232031460,0.0006),(232028578,0.0000),(232032645,0.0000),(232030361,0.0000)];[(231042193,0.2599),(231040339,0.0917),(297102810,0.0711),(232030475,0.0685),(231041335,0.0772)]
