=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;LARGEST_MAGNITUDE;0.2;156.0;309.0;173.0;36.173805;7.2347593;326.0
1;1.0;LARGEST_MAGNITUDE;0.2;171.0;318.0;175.0;36.315823;7.263167;322.0
2;1.0;LARGEST_MAGNITUDE;0.2;170.0;342.0;159.0;33.107067;6.6214137;331.0
3;1.0;LARGEST_MAGNITUDE;0.2;185.0;325.0;168.0;36.679478;7.335896;308.0
4;1.0;LARGEST_MAGNITUDE;0.2;171.0;335.0;184.0;33.06115;6.61223;348.0
5;1.0;LARGEST_MAGNITUDE;0.2;173.0;332.0;182.0;36.79464;7.3589287;341.0
6;1.0;LARGEST_MAGNITUDE;0.2;182.0;350.0;176.0;38.772694;7.754539;344.0
7;1.0;LARGEST_MAGNITUDE;0.2;168.0;347.0;176.0;36.546707;7.3093405;355.0
8;1.0;LARGEST_MAGNITUDE;0.2;167.0;338.0;147.0;31.479591;6.2959185;318.0
9;1.0;LARGEST_MAGNITUDE;0.2;171.0;312.0;186.0;31.678207;6.335642;327.0

=== FINAL AGGREGATE RESULTS ===
agentId;riskAversion;strategy;accuracy;aggrConvertedLeads;aggrExpectedConvertedLeads;aggrExpectedFallOffLeads;aggrConvertedLeadsByMag;aggrPay;aggrFallOffLeads
0;1.0;LARGEST_MAGNITUDE;0.2;153.0;302.0;171.0;35.180973;7.036193;320.0
1;1.0;LARGEST_MAGNITUDE;0.2;171.0;318.0;175.0;36.315823;7.263167;322.0
2;1.0;LARGEST_MAGNITUDE;0.2;170.0;342.0;159.0;33.107067;6.6214137;331.0
3;1.0;LARGEST_MAGNITUDE;0.2;183.0;322.0;166.0;35.898117;7.1796236;305.0
4;1.0;LARGEST_MAGNITUDE;0.2;169.0;331.0;183.0;32.864017;6.5728035;345.0
5;1.0;LARGEST_MAGNITUDE;0.2;171.0;328.0;179.0;35.635143;7.127029;336.0
6;1.0;LARGEST_MAGNITUDE;0.2;178.0;344.0;175.0;37.678036;7.5356073;341.0
7;1.0;LARGEST_MAGNITUDE;0.2;168.0;347.0;176.0;36.546707;7.3093405;355.0
8;1.0;LARGEST_MAGNITUDE;0.2;166.0;333.0;146.0;31.427979;6.285596;313.0
9;1.0;LARGEST_MAGNITUDE;0.2;171.0;312.0;186.0;31.678207;6.335642;327.0

0;0;LARGEST_MAGNITUDE;[];[]
11;5;LARGEST_MAGNITUDE;[(231040638,0.1039),(297103372,0.0856),(249104118,0.0681),(231042337,0.0664),(232031962,0.0637),(232027918,0.0609),(231040771,0.0609),(231042983,0.0502),(231043177,0.0502),(231044956,0.0488),(232031764,0.0394),(232029485,0.0394),(231041785,0.0357),(232027735,0.0333),(231041952,0.0323),(231041690,0.0323),(231040138,0.0323),(231040368,0.0323),(232028950,0.0323),(232029103,0.0323),(232032194,0.0296),(231040763,0.0269),(232028710,0.0265),(231045804,0.0251),(231043435,0.0245),(232029438,0.0215),(232028895,0.0214),(231044309,0.0207),(232028052,0.0185),(232030203,0.0173),(232028377,0.0143),(232029777,0.0143),(231043985,0.0143),(231043850,0.0143),(232030557,0.0143),(232031983,0.0107),(400004872,0.0092),(232032225,0.0068),(232030988,0.0061),(231045868,0.0051),(232029667,0.0033),(232028123,0.0030),(232031096,0.0021),(235813386,0.0020),(231042338,0.0014),(232031968,0.0000),(231039877,0.0000),(232029384,0.0000),(232032695,0.0000)];[(231040638,0.1039),(297103372,0.0856),(249104118,0.0681),(231042337,0.0664),(232031962,0.0637)]
11;6;LARGEST_MAGNITUDE;[(232027708,0.2200),(231039637,0.1577),(231040705,0.0753),(231042382,0.0713),(231042313,0.0556),(231044723,0.0502),(231040167,0.0448),(231041079,0.0409),(231041339,0.0394),(231043145,0.0358),(232028947,0.0357),(281000770,0.0352),(232027592,0.0349),(232028425,0.0346),(232031887,0.0323),(231040250,0.0323),(232029979,0.0323),(231040139,0.0323),(232029191,0.0251),(231045796,0.0251),(232027574,0.0171),(231041894,0.0167),(231044351,0.0143),(232028099,0.0143),(232029568,0.0143),(232030324,0.0143),(232028161,0.0143),(232030080,0.0143),(232031047,0.0143),(232028620,0.0124),(231045265,0.0097),(242108424,0.0093),(232030461,0.0090),(232027782,0.0088),(232032330,0.0081),(232028413,0.0072),(232028193,0.0060),(248016054,0.0058),(242109660,0.0056),(232027913,0.0054),(244074910,0.0032),(232027795,0.0029),(232031812,0.0024),(232030079,0.0011),(232030460,0.0007),(232032542,0.0004),(231042558,0.0000),(232030647,0.0000),(400010549,0.0000),(232031930,0.0000)];[(232027708,0.2200),(231039637,0.1577),(231040705,0.0753),(231042382,0.0713),(231042313,0.0556)]
11;7;LARGEST_MAGNITUDE;[(231039777,1.0000),(231042814,0.4265),(231042129,0.1014),(231045092,0.0896),(231041919,0.0860),(231041738,0.0824),(232032184,0.0570),(400007567,0.0538),(231044249,0.0502),(231040101,0.0502),(232029183,0.0502),(231044881,0.0502),(232030687,0.0502),(231040699,0.0502),(232030883,0.0487),(232027637,0.0393),(231045521,0.0363),(231042008,0.0358),(231041027,0.0358),(232027814,0.0348),(231043967,0.0338),(231043907,0.0323),(232028170,0.0323),(232027562,0.0323),(231041183,0.0323),(231042582,0.0323),(231043647,0.0287),(231042639,0.0262),(231042885,0.0257),(231040791,0.0226),(231043025,0.0197),(231040798,0.0179),(232030702,0.0143),(231043858,0.0143),(245018605,0.0140),(231043029,0.0125),(232027550,0.0123),(232029159,0.0108),(232028479,0.0096),(232029072,0.0076),(232027651,0.0055),(231043519,0.0054),(231043504,0.0039),(242108910,0.0024),(232029289,0.0024),(232030236,0.0021),(235813272,0.0019),(232029646,0.0018),(291036715,0.0013),(232029409,0.0000)];[(231039777,1.0000),(231042814,0.4265),(231042129,0.1014),(231045092,0.0896),(231041919,0.0860)]
11;8;LARGEST_MAGNITUDE;[(207009835,0.1421),(231043481,0.0681),(231044205,0.0681),(231041938,0.0538),(231040321,0.0520),(231042961,0.0502),(232031447,0.0502),(231042981,0.0502),(232029048,0.0502),(231043394,0.0502),(231043114,0.0502),(232027751,0.0502),(231044221,0.0502),(245018234,0.0481),(231041228,0.0475),(232029833,0.0470),(400009396,0.0430),(232029207,0.0361),(231041051,0.0323),(231039934,0.0323),(232031589,0.0323),(232027732,0.0319),(232029486,0.0308),(232031311,0.0284),(232031981,0.0279),(231040891,0.0271),(232027834,0.0239),(232030322,0.0233),(231040937,0.0215),(281000667,0.0197),(232030825,0.0185),(232031621,0.0172),(232027520,0.0150),(231045375,0.0143),(231040587,0.0143),(232030999,0.0122),(232028405,0.0121),(232031609,0.0108),(231041276,0.0107),(232029980,0.0103),(235813778,0.0102),(232029059,0.0101),(242108079,0.0088),(232031349,0.0074),(232027776,0.0054),(242108720,0.0050),(232029577,0.0039),(242002673,0.0025),(232029680,0.0023),(232031096,0.0021)];[(207009835,0.1421),(231043481,0.0681),(231044205,0.0681),(231041938,0.0538),(231040321,0.0520)]
11;9;LARGEST_MAGNITUDE;[(231040343,0.3548),(231040869,0.2832),(231041351,0.2115),(232030833,0.1398),(231041931,0.0860),(231043653,0.0717),(231045264,0.0681),(232031912,0.0681),(231041481,0.0681),(231045741,0.0681),(232031164,0.0650),(231039908,0.0609),(231040133,0.0538),(400006691,0.0538),(231042961,0.0502),(231044496,0.0502),(232032022,0.0502),(232032236,0.0502),(231041889,0.0466),(231040241,0.0432),(232028023,0.0394),(231040160,0.0323),(231043497,0.0323),(231041072,0.0323),(231043272,0.0323),(231042892,0.0323),(231043678,0.0323),(231044038,0.0323),(227000834,0.0323),(231040386,0.0323),(232029765,0.0323),(231039669,0.0278),(231040903,0.0221),(231044333,0.0215),(231043220,0.0197),(231042298,0.0179),(231041161,0.0143),(232030154,0.0129),(231039854,0.0125),(231040037,0.0119),(242003200,0.0113),(232031609,0.0108),(232030951,0.0090),(231044342,0.0054),(232031210,0.0029),(232031761,0.0021),(400007807,0.0018),(242108857,0.0006),(232032451,0.0004),(232027469,0.0000)];[(231040343,0.3548),(231040869,0.2832),(231041351,0.2115),(232030833,0.1398),(231041931,0.0860)]
12;0;LARGEST_MAGNITUDE;[(231044122,0.3548),(232028168,0.2260),(232028564,0.1935),(232031651,0.1398),(297102602,0.0681),(231041828,0.0681),(232028412,0.0681),(231043891,0.0681),(231040063,0.0502),(231042849,0.0502),(231041693,0.0502),(231042082,0.0502),(232028529,0.0502),(231043228,0.0502),(231040072,0.0502),(232031040,0.0475),(231040073,0.0394),(231045071,0.0346),(232030751,0.0341),(232028647,0.0323),(231043046,0.0323),(232027809,0.0323),(242108534,0.0319),(231045123,0.0269),(232027685,0.0262),(231042404,0.0197),(232030825,0.0185),(242108403,0.0174),(231040790,0.0165),(232027867,0.0151),(231042027,0.0143),(231043673,0.0143),(231040180,0.0143),(232028252,0.0143),(232031846,0.0115),(232031018,0.0108),(232030762,0.0108),(248016081,0.0104),(232030020,0.0099),(232030962,0.0094),(231042708,0.0084),(232029506,0.0074),(232030181,0.0072),(232027476,0.0064),(232029456,0.0058),(232029945,0.0055),(232029809,0.0024),(232028360,0.0021),(231042057,0.0012),(232030893,0.0000)];[(231044122,0.3548),(232028168,0.2260),(232028564,0.1935),(232031651,0.1398),(297102602,0.0681)]
12;1;LARGEST_MAGNITUDE;[(231041324,1.0000),(232028286,0.8925),(231042089,0.4229),(231040331,0.0753),(232028122,0.0681),(232031080,0.0636),(231040653,0.0542),(231041052,0.0505),(231039827,0.0502),(231040210,0.0502),(231040502,0.0502),(232028069,0.0502),(232031261,0.0441),(232029748,0.0414),(231042456,0.0345),(248016619,0.0325),(231044971,0.0323),(231040861,0.0323),(231045360,0.0323),(231043026,0.0323),(232028170,0.0323),(231039930,0.0323),(231040168,0.0323),(231040392,0.0323),(232029969,0.0266),(231041630,0.0260),(232029892,0.0243),(232028543,0.0224),(245017746,0.0202),(232028064,0.0194),(231045509,0.0179),(232029300,0.0143),(231041247,0.0143),(232028572,0.0143),(232028453,0.0132),(281000658,0.0129),(232028040,0.0110),(232028797,0.0096),(242109259,0.0062),(232029081,0.0044),(232030949,0.0043),(242002495,0.0043),(231040444,0.0036),(231041482,0.0036),(242002966,0.0035),(232032377,0.0019),(232029928,0.0015),(400009150,0.0006),(232030091,0.0000)];[(231041324,1.0000),(232028286,0.8925),(231042089,0.4229),(231040331,0.0753),(232028122,0.0681)]
12;2;LARGEST_MAGNITUDE;[(231043287,0.2222),(231040904,0.1111),(231044138,0.1039),(232029702,0.0860),(231042195,0.0860),(231040474,0.0860),(231040076,0.0860),(231040376,0.0681),(231043165,0.0609),(231040321,0.0520),(231042084,0.0502),(231044559,0.0502),(231041469,0.0466),(231040852,0.0455),(232030438,0.0369),(232028449,0.0323),(400001477,0.0323),(231045095,0.0323),(232028007,0.0233),(242003287,0.0225),(232028966,0.0215),(231044333,0.0215),(231043756,0.0206),(231039825,0.0206),(231043181,0.0196),(231039983,0.0179),(231043850,0.0143),(231044201,0.0143),(400000963,0.0143),(232032600,0.0143),(232031358,0.0130),(244074580,0.0126),(232032034,0.0117),(232028973,0.0106),(232030166,0.0098),(231041600,0.0095),(235813450,0.0091),(232030881,0.0090),(232027782,0.0088),(239016078,0.0069),(232030299,0.0054),(232029151,0.0053),(232029665,0.0048),(232032326,0.0024),(232031063,0.0019),(400007807,0.0018),(232032598,0.0000),(232030381,0.0000),(232031688,0.0000),(232032618,0.0000)];[(231043287,0.2222),(231040904,0.1111),(231044138,0.1039),(232029702,0.0860),(231042195,0.0860)]
12;3;LARGEST_MAGNITUDE;[(231043680,0.5341),(232030178,0.3548),(231040710,0.2294),(231041699,0.2115),(231043178,0.1577),(232029024,0.1219),(232031275,0.0860),(232027959,0.0502),(231040015,0.0502),(231042300,0.0502),(232028814,0.0502),(232031261,0.0441),(400009396,0.0430),(232028915,0.0420),(231042199,0.0394),(231042919,0.0380),(231045246,0.0324),(231044016,0.0323),(231040917,0.0323),(232031311,0.0284),(232028632,0.0256),(242003329,0.0236),(244075690,0.0218),(232029635,0.0215),(231040680,0.0202),(400000398,0.0178),(281000682,0.0166),(244068568,0.0145),(232028883,0.0143),(231040050,0.0143),(232030541,0.0139),(232030076,0.0117),(231042685,0.0117),(231040071,0.0111),(232030110,0.0108),(232028496,0.0108),(231041654,0.0103),(232030118,0.0094),(231040685,0.0075),(232028364,0.0069),(232031455,0.0047),(242003806,0.0046),(235813383,0.0026),(400011132,0.0012),(232028826,0.0007),(232030634,0.0000),(232031540,0.0000),(232030826,0.0000),(400008736,0.0000),(232032230,0.0000)];[(231043680,0.5341),(232030178,0.3548),(231040710,0.2294),(231041699,0.2115),(231043178,0.1577)]
12;4;LARGEST_MAGNITUDE;[(232029862,0.2456),(231041006,0.1756),(232029843,0.1744),(232027924,0.0860),(231040173,0.0681),(231042774,0.0681),(231044931,0.0681),(231044167,0.0681),(231042191,0.0681),(231041010,0.0681),(232027660,0.0623),(231041005,0.0609),(232029116,0.0605),(231044753,0.0502),(231041113,0.0502),(231044584,0.0502),(231042045,0.0502),(231040043,0.0430),(232030936,0.0429),(232031669,0.0394),(231042000,0.0323),(232029765,0.0323),(231045360,0.0323),(232032156,0.0300),(232028773,0.0292),(231043910,0.0215),(232027572,0.0215),(242108757,0.0194),(231040314,0.0190),(231040257,0.0143),(232028572,0.0143),(232029121,0.0143),(231041062,0.0130),(231040808,0.0090),(232027782,0.0088),(232027794,0.0084),(231045039,0.0079),(232029757,0.0077),(245018354,0.0065),(232030530,0.0062),(248015808,0.0061),(231043610,0.0054),(232030345,0.0043),(245018105,0.0039),(242108438,0.0038),(232031931,0.0025),(231043818,0.0024),(232028322,0.0023),(232029751,0.0000),(231040226,0.0000)];[(232029862,0.2456),(231041006,0.1756),(232029843,0.1744),(232027924,0.0860),(231040173,0.0681)]
12;5;LARGEST_MAGNITUDE;[(231040638,0.1039),(297103372,0.0856),(249104118,0.0681),(231042337,0.0664),(232031962,0.0637),(232027918,0.0609),(231040771,0.0609),(231042983,0.0502),(231043177,0.0502),(231044956,0.0488),(232031764,0.0394),(232029485,0.0394),(231041785,0.0357),(232027735,0.0333),(231041952,0.0323),(231041690,0.0323),(231040138,0.0323),(231040368,0.0323),(232028950,0.0323),(232029103,0.0323),(232032194,0.0296),(231040763,0.0269),(232028710,0.0265),(231045804,0.0251),(231043435,0.0245),(232029438,0.0215),(232028895,0.0214),(231044309,0.0207),(232028052,0.0185),(232030203,0.0173),(232028377,0.0143),(232029777,0.0143),(231043985,0.0143),(231043850,0.0143),(232030557,0.0143),(232031983,0.0107),(400004872,0.0092),(232032225,0.0068),(232030988,0.0061),(231045868,0.0051),(232029667,0.0033),(232028123,0.0030),(232031096,0.0021),(235813386,0.0020),(231042338,0.0014),(232031968,0.0000),(231039877,0.0000),(232029384,0.0000),(232032695,0.0000)];[(231040638,0.1039),(297103372,0.0856),(249104118,0.0681),(231042337,0.0664),(232031962,0.0637)]
12;6;LARGEST_MAGNITUDE;[(232027708,0.2200),(231039741,0.1039),(231040705,0.0753),(231040167,0.0448),(231041079,0.0409),(231041339,0.0394),(231043145,0.0358),(281000770,0.0352),(232027592,0.0349),(232031887,0.0323),(231040250,0.0323),(232029979,0.0323),(231040139,0.0323),(232029534,0.0287),(232027487,0.0272),(232030162,0.0258),(232029191,0.0251),(231045796,0.0251),(231042276,0.0179),(231040211,0.0179),(232027574,0.0171),(231041894,0.0167),(231044351,0.0143),(232028099,0.0143),(232029568,0.0143),(232028161,0.0143),(232031047,0.0143),(231045265,0.0097),(242108424,0.0093),(232030461,0.0090),(232027782,0.0088),(232032330,0.0081),(232028413,0.0072),(248016054,0.0058),(242109660,0.0056),(232027913,0.0054),(231039800,0.0054),(232027780,0.0051),(232031934,0.0051),(244074910,0.0032),(232027795,0.0029),(232031812,0.0024),(232030079,0.0011),(245017940,0.0007),(232030460,0.0007),(232032542,0.0004),(232030647,0.0000),(242108281,0.0000),(400010549,0.0000),(232031930,0.0000)];[(232027708,0.2200),(231039741,0.1039),(231040705,0.0753),(231040167,0.0448),(231041079,0.0409)]
12;7;LARGEST_MAGNITUDE;[(231039777,1.0000),(231042814,0.4265),(231042129,0.1014),(231045092,0.0896),(231041919,0.0860),(231041738,0.0824),(232032184,0.0570),(400007567,0.0538),(231044249,0.0502),(231040101,0.0502),(232029183,0.0502),(231044881,0.0502),(232030687,0.0502),(231040699,0.0502),(232030883,0.0487),(232027637,0.0393),(231045521,0.0363),(231042008,0.0358),(231041027,0.0358),(232027814,0.0348),(231043967,0.0338),(231043907,0.0323),(232028170,0.0323),(232027562,0.0323),(231041183,0.0323),(231042582,0.0323),(231043647,0.0287),(231042639,0.0262),(231042885,0.0257),(231040791,0.0226),(231043025,0.0197),(231040798,0.0179),(232030702,0.0143),(231043858,0.0143),(245018605,0.0140),(231043029,0.0125),(232027550,0.0123),(232029159,0.0108),(232028479,0.0096),(232029072,0.0076),(232027651,0.0055),(231043519,0.0054),(231043504,0.0039),(242108910,0.0024),(232029289,0.0024),(232030236,0.0021),(235813272,0.0019),(232029646,0.0018),(291036715,0.0013),(232029409,0.0000)];[(231039777,1.0000),(231042814,0.4265),(231042129,0.1014),(231045092,0.0896),(231041919,0.0860)]
12;8;LARGEST_MAGNITUDE;[(231042611,0.1756),(232032444,0.1039),(231041425,0.0860),(231043481,0.0681),(232031447,0.0502),(232029048,0.0502),(231043394,0.0502),(231043114,0.0502),(232027751,0.0502),(231044221,0.0502),(245018234,0.0481),(231041228,0.0475),(232029833,0.0470),(400009396,0.0430),(232029207,0.0361),(231041051,0.0323),(231039934,0.0323),(232028646,0.0323),(232031216,0.0323),(232031304,0.0323),(232027732,0.0319),(232029486,0.0308),(232031981,0.0279),(231040891,0.0271),(232027834,0.0239),(232030322,0.0233),(231040937,0.0215),(281000667,0.0197),(232030825,0.0185),(232031621,0.0172),(232027520,0.0150),(231045375,0.0143),(231040818,0.0143),(232028126,0.0143),(232030999,0.0122),(232028405,0.0121),(232031609,0.0108),(231041276,0.0107),(232029980,0.0103),(235813778,0.0102),(232029059,0.0101),(242108079,0.0088),(248016555,0.0083),(232031349,0.0074),(232027776,0.0054),(242108720,0.0050),(242002673,0.0025),(232031096,0.0021),(232030722,0.0016),(232030706,0.0000)];[(231042611,0.1756),(232032444,0.1039),(231041425,0.0860),(231043481,0.0681),(232031447,0.0502)]
12;9;LARGEST_MAGNITUDE;[(231040343,0.3548),(231040010,0.3190),(231041931,0.0860),(231043653,0.0717),(231045264,0.0681),(232031912,0.0681),(231041481,0.0681),(231045741,0.0681),(232031164,0.0650),(231039908,0.0609),(231040133,0.0538),(400006691,0.0538),(231042961,0.0502),(231044496,0.0502),(232032022,0.0502),(232032236,0.0502),(231041889,0.0466),(231042556,0.0412),(231040160,0.0323),(231043497,0.0323),(231041072,0.0323),(231043272,0.0323),(231042892,0.0323),(231043678,0.0323),(231044038,0.0323),(227000834,0.0323),(231041051,0.0323),(231040386,0.0323),(232029765,0.0323),(232027732,0.0319),(231039669,0.0278),(231040903,0.0221),(231043220,0.0197),(231042298,0.0179),(231039755,0.0148),(231041161,0.0143),(232029210,0.0143),(232030154,0.0129),(231040037,0.0119),(242003200,0.0113),(232031609,0.0108),(232030951,0.0090),(231044342,0.0054),(232031210,0.0029),(232031761,0.0021),(400007807,0.0018),(242108857,0.0006),(232032451,0.0004),(232030319,0.0000),(232027469,0.0000)];[(231040343,0.3548),(231040010,0.3190),(231041931,0.0860),(231043653,0.0717),(231045264,0.0681)]
13;0;LARGEST_MAGNITUDE;[(232028564,0.1935),(231043689,0.1756),(232031342,0.0730),(231041828,0.0681),(232028412,0.0681),(231043891,0.0681),(231042849,0.0502),(231041693,0.0502),(231042082,0.0502),(232028529,0.0502),(231043228,0.0502),(231040072,0.0502),(232031040,0.0475),(231040073,0.0394),(231045071,0.0346),(232030751,0.0341),(232028647,0.0323),(231045676,0.0323),(231043046,0.0323),(232027809,0.0323),(231041086,0.0323),(242108534,0.0319),(231045123,0.0269),(232027685,0.0262),(231042404,0.0197),(232030825,0.0185),(242108403,0.0174),(231040790,0.0165),(232029666,0.0164),(231041842,0.0143),(231042027,0.0143),(231043673,0.0143),(232028252,0.0143),(232030648,0.0120),(232031018,0.0108),(232030762,0.0108),(231040848,0.0108),(248016081,0.0104),(232030020,0.0099),(232030962,0.0094),(231042708,0.0084),(232029506,0.0074),(232030181,0.0072),(232027476,0.0064),(232029456,0.0058),(232029945,0.0055),(232029809,0.0024),(232028360,0.0021),(231042057,0.0012),(232030893,0.0000)];[(232028564,0.1935),(231043689,0.1756),(232031342,0.0730),(231041828,0.0681),(232028412,0.0681)]
13;1;LARGEST_MAGNITUDE;[(231041324,1.0000),(232028286,0.8925),(231042089,0.4229),(231040331,0.0753),(232028122,0.0681),(232031080,0.0636),(231040653,0.0542),(231041052,0.0505),(231039827,0.0502),(231040210,0.0502),(231040502,0.0502),(232028069,0.0502),(232031261,0.0441),(232029748,0.0414),(231042456,0.0345),(248016619,0.0325),(231044971,0.0323),(231040861,0.0323),(231045360,0.0323),(231043026,0.0323),(232028170,0.0323),(231039930,0.0323),(231040168,0.0323),(231040392,0.0323),(232029969,0.0266),(231041630,0.0260),(232029892,0.0243),(232028543,0.0224),(245017746,0.0202),(232028064,0.0194),(231045509,0.0179),(232029300,0.0143),(231041247,0.0143),(232028572,0.0143),(232028453,0.0132),(281000658,0.0129),(232028040,0.0110),(232028797,0.0096),(242109259,0.0062),(232029081,0.0044),(232030949,0.0043),(242002495,0.0043),(231040444,0.0036),(231041482,0.0036),(242002966,0.0035),(232032377,0.0019),(232029928,0.0015),(400009150,0.0006),(232030091,0.0000)];[(231041324,1.0000),(232028286,0.8925),(231042089,0.4229),(231040331,0.0753),(232028122,0.0681)]
13;2;LARGEST_MAGNITUDE;[(232032179,1.0000),(231043287,0.2222),(231039840,0.1756),(231041257,0.1219),(231044075,0.1039),(232029702,0.0860),(231042195,0.0860),(231040076,0.0860),(231041646,0.0681),(231040376,0.0681),(231040321,0.0520),(231042084,0.0502),(231044559,0.0502),(231041469,0.0466),(231040852,0.0455),(232029435,0.0394),(232030438,0.0369),(231039990,0.0355),(232028449,0.0323),(400001477,0.0323),(231043620,0.0323),(231045095,0.0323),(231042933,0.0258),(232028007,0.0233),(232028966,0.0215),(231044333,0.0215),(231043756,0.0206),(232028399,0.0197),(231043181,0.0196),(231040911,0.0179),(231043850,0.0143),(231044201,0.0143),(400000963,0.0143),(232032600,0.0143),(244074580,0.0126),(232028973,0.0106),(235813450,0.0091),(232030881,0.0090),(232027782,0.0088),(232029506,0.0074),(239016078,0.0069),(232029790,0.0061),(400007072,0.0057),(232030299,0.0054),(232029151,0.0053),(232029665,0.0048),(232032326,0.0024),(235814846,0.0019),(400007807,0.0018),(232030381,0.0000)];[(232032179,1.0000),(231043287,0.2222),(231039840,0.1756),(231041257,0.1219),(231044075,0.1039)]
13;3;LARGEST_MAGNITUDE;[(231043680,0.5341),(232030178,0.3548),(232029024,0.1219),(231044255,0.1039),(232031275,0.0860),(232027604,0.0681),(244074889,0.0602),(232027959,0.0502),(231040015,0.0502),(231042300,0.0502),(232031261,0.0441),(400009396,0.0430),(232028915,0.0420),(231042199,0.0394),(231042919,0.0380),(231045246,0.0324),(231044016,0.0323),(231040917,0.0323),(231040729,0.0323),(232031311,0.0284),(232028632,0.0256),(244075690,0.0218),(232029635,0.0215),(231040680,0.0202),(400000398,0.0178),(281000682,0.0166),(244068568,0.0145),(232028883,0.0143),(231040050,0.0143),(232030541,0.0139),(231039854,0.0125),(232030076,0.0117),(231042685,0.0117),(232030110,0.0108),(232028496,0.0108),(231041654,0.0103),(232030118,0.0094),(231040685,0.0075),(232028364,0.0069),(232031228,0.0059),(242003806,0.0046),(235813383,0.0026),(400011132,0.0012),(232028826,0.0007),(232027671,0.0000),(232030634,0.0000),(232031540,0.0000),(232030826,0.0000),(400008736,0.0000),(232032230,0.0000)];[(231043680,0.5341),(232030178,0.3548),(232029024,0.1219),(231044255,0.1039),(232031275,0.0860)]
13;4;LARGEST_MAGNITUDE;[(232031520,0.1756),(232029843,0.1744),(231044075,0.1039),(232027924,0.0860),(231042774,0.0681),(231044931,0.0681),(231044167,0.0681),(231042191,0.0681),(231041010,0.0681),(232027660,0.0623),(231041005,0.0609),(231044753,0.0502),(231041113,0.0502),(231044584,0.0502),(231042045,0.0502),(231040043,0.0430),(232030936,0.0429),(232031669,0.0394),(231042000,0.0323),(232029765,0.0323),(231045360,0.0323),(232032156,0.0300),(232028773,0.0292),(232028488,0.0251),(231043910,0.0215),(232027572,0.0215),(242108757,0.0194),(231040314,0.0190),(231040257,0.0143),(232028572,0.0143),(232029121,0.0143),(231041973,0.0143),(231041062,0.0130),(231040808,0.0090),(232027782,0.0088),(232027794,0.0084),(231045039,0.0079),(232029757,0.0077),(232029477,0.0069),(232030530,0.0062),(232029460,0.0056),(231043610,0.0054),(232030345,0.0043),(245018105,0.0039),(242108438,0.0038),(232031931,0.0025),(231043818,0.0024),(232028322,0.0023),(232029751,0.0000),(231040226,0.0000)];[(232031520,0.1756),(232029843,0.1744),(231044075,0.1039),(232027924,0.0860),(231042774,0.0681)]
13;5;LARGEST_MAGNITUDE;[(231040638,0.1039),(297103695,0.0860),(297103372,0.0856),(232027918,0.0609),(231040771,0.0609),(231040166,0.0502),(231042983,0.0502),(231043177,0.0502),(232029563,0.0498),(232031764,0.0394),(232029485,0.0394),(231041785,0.0357),(232027735,0.0333),(231041952,0.0323),(231041690,0.0323),(231040138,0.0323),(231040368,0.0323),(232028950,0.0323),(232029103,0.0323),(232032194,0.0296),(231040763,0.0269),(232028710,0.0265),(231045804,0.0251),(231040927,0.0215),(232029438,0.0215),(232028895,0.0214),(231044309,0.0207),(232028052,0.0185),(232030203,0.0173),(232028377,0.0143),(232029777,0.0143),(231043985,0.0143),(231043850,0.0143),(232030557,0.0143),(232031983,0.0107),(400004872,0.0092),(232032225,0.0068),(232030988,0.0061),(231045868,0.0051),(242003353,0.0039),(232029667,0.0033),(232028123,0.0030),(232031096,0.0021),(235813386,0.0020),(231042338,0.0014),(232031968,0.0000),(231039877,0.0000),(232029384,0.0000),(232032695,0.0000)];[(231040638,0.1039),(297103695,0.0860),(297103372,0.0856),(232027918,0.0609),(231040771,0.0609)]
13;6;LARGEST_MAGNITUDE;[(232027708,0.2200),(231039741,0.1039),(231040705,0.0753),(231040167,0.0448),(231041079,0.0409),(231041339,0.0394),(231043145,0.0358),(281000770,0.0352),(232027592,0.0349),(232031887,0.0323),(231040250,0.0323),(232029979,0.0323),(231040139,0.0323),(232029534,0.0287),(232027487,0.0272),(232030162,0.0258),(232029191,0.0251),(231045796,0.0251),(231042276,0.0179),(231040211,0.0179),(232027574,0.0171),(231041894,0.0167),(231044351,0.0143),(232028099,0.0143),(232029568,0.0143),(232028161,0.0143),(232031047,0.0143),(231045265,0.0097),(242108424,0.0093),(232030461,0.0090),(232027782,0.0088),(232032330,0.0081),(232028413,0.0072),(248016054,0.0058),(242109660,0.0056),(232027913,0.0054),(231039800,0.0054),(232027780,0.0051),(232031934,0.0051),(244074910,0.0032),(232027795,0.0029),(232031812,0.0024),(232030079,0.0011),(245017940,0.0007),(232030460,0.0007),(232032542,0.0004),(232030647,0.0000),(242108281,0.0000),(400010549,0.0000),(232031930,0.0000)];[(232027708,0.2200),(231039741,0.1039),(231040705,0.0753),(231040167,0.0448),(231041079,0.0409)]
