LeadID;Amount;BusinessModel;WeekCreated;WeekClosed;WeekLost;WeekWon;WeekUnlikely-0;WeekPipeline-20;WeekBestCase-40;WeekCommit-80;CertaintyForConv;ConvertedLead
231042402;0.06810035842293907;Products;35;56;-1;56;-1;35;35;-1;0.4;1
231042403;0.014415770609318996;Products;35;37;-1;37;-1;-1;37;-1;0.4;1
231042404;0.01971326164874552;Products;35;35;-1;35;-1;35;-1;35;0.8;1
231042405;0.03225806451612903;Products;35;44;-1;44;-1;35;35;-1;0.4;1
231042407;0.17562724014336917;Products;35;44;44;-1;44;44;-1;-1;0.2;0
231042408;0.010752688172043012;Products;35;51;-1;51;35;35;-1;-1;0.2;1
231042410;0.01796774193548387;Products;35;36;-1;36;35;-1;35;-1;0.4;1
231042411;0.007526881720430108;Products;35;48;-1;48;35;-1;35;-1;0.4;1
231042412;0.08602150537634409;Systems & Services;35;72;-1;72;-1;61;61;-1;0.4;1
231042414;0.014336917562724014;Products;35;38;-1;38;-1;38;-1;-1;0.2;1
231042416;0.014336917562724014;Products;35;38;-1;38;-1;38;-1;-1;0.2;1
231042418;0.003940896057347671;Products;35;49;-1;49;-1;49;-1;-1;0.2;1
231042420;0.014336917562724014;Products;35;38;-1;38;-1;38;-1;-1;0.2;1
231042421;0.03942652329749104;Products;35;40;-1;40;-1;35;35;-1;0.4;1
231042423;0.044802867383512544;Products;35;50;-1;50;35;-1;35;-1;0.4;1
231042428;0.16647655913978493;Products;36;63;-1;63;36;36;57;57;0.8;1
231042433;0.044802867383512544;Products;36;36;-1;36;-1;-1;36;36;0.8;1
231042434;0.08602150537634409;Products;36;36;-1;36;-1;-1;36;36;0.8;1
231042435;0.11188530465949821;Products;36;57;-1;57;-1;43;43;-1;0.4;1
231042437;0.1275268817204301;Products;36;51;-1;51;-1;36;-1;36;0.8;1
231042439;0.12186379928315412;Products;36;48;-1;48;-1;36;36;-1;0.4;1
231042440;0.042921146953405015;Products;36;38;-1;38;36;-1;36;-1;0.4;1
231042441;0.03225806451612903;Products;36;46;46;-1;46;46;-1;-1;0.2;0
231042444;0.20430107526881722;Systems & Services;36;66;-1;66;66;36;-1;36;0.0;1
231042447;0.03225806451612903;Products;36;36;36;-1;36;36;-1;-1;0.2;0
231042449;0.01995698924731183;Products;36;36;-1;36;-1;-1;36;-1;0.4;1
231042451;0.01564516129032258;Products;36;46;-1;46;36;-1;36;-1;0.4;1
231042452;0.03942652329749104;Products;36;50;50;-1;50;50;-1;-1;0.2;0
231042454;0.007168458781362007;Products;36;36;-1;36;-1;36;36;-1;0.4;1
231042455;0.17562724014336917;Products;36;55;-1;55;-1;36;-1;36;0.8;1
231042456;0.034487455197132616;Products;36;48;-1;48;-1;36;-1;36;0.8;1
231042457;0.007483870967741935;Products;36;52;-1;52;36;-1;36;-1;0.4;1
231042463;0.13978494623655913;Products;36;38;-1;38;36;36;-1;36;0.8;1
231042464;0.2831541218637993;Products;36;51;-1;51;-1;36;36;38;0.8;1
231042467;0.03942652329749104;Products;36;71;71;-1;71;71;-1;-1;0.2;0
231042468;0.014336917562724014;Products;36;61;-1;61;-1;-1;-1;61;0.8;1
231042469;0.1003584229390681;Products;36;44;-1;44;-1;-1;36;36;0.8;1
231042470;0.08602150537634409;Products;36;44;44;-1;44;44;-1;-1;0.2;0
231042471;0.01950537634408602;Products;36;41;-1;41;36;-1;36;-1;0.4;1
231042472;0.19246953405017922;Products;36;39;-1;39;-1;39;-1;-1;0.2;1
231042474;0.050229390681003586;Products;36;46;-1;46;-1;46;-1;-1;0.2;1
231042475;0.03046594982078853;Products;36;63;63;-1;63;36;36;-1;0.0;0
231042476;0.05913978494623656;Products;36;60;-1;60;-1;36;36;-1;0.4;1
231042479;1.0;Products;36;44;44;-1;44;36;36;-1;0.0;0
231042483;0.0;Products;36;41;-1;41;-1;-1;41;-1;0.4;1
231042484;0.08602150537634409;Products;36;49;49;-1;49;49;-1;-1;0.2;0
231042485;0.3548387096774194;Products;36;65;65;-1;65;65;-1;-1;0.2;0
231042487;1.0;Products;36;54;54;-1;54;54;-1;-1;0.2;0
231042493;0.012544802867383513;Systems & Services;36;44;-1;44;-1;-1;-1;44;0.8;1
231042495;0.014336917562724014;Products;37;53;-1;53;-1;53;-1;-1;0.2;1
231042496;0.11469534050179211;Products;37;47;-1;47;-1;47;47;47;0.8;1
231042497;0.014336917562724014;Products;37;53;-1;53;-1;53;-1;-1;0.2;1
231042498;0.02939677419354839;Products;37;42;-1;42;37;37;39;-1;0.4;1
231042501;0.12043010752688173;Products;37;65;-1;65;37;37;-1;-1;0.2;1
231042503;0.03225806451612903;Products;37;37;37;-1;37;37;-1;-1;0.2;0
231042507;0.010304659498207885;Products;37;38;-1;38;-1;-1;-1;38;0.8;1
231042508;0.035415770609319;Products;37;38;-1;38;37;-1;37;-1;0.4;1
231042509;0.03225806451612903;Products;37;49;49;-1;49;37;37;-1;0.0;0
231042510;0.12186379928315412;Products;37;49;-1;49;-1;37;37;37;0.8;1
231042511;0.014336917562724014;Systems & Services;37;42;-1;42;-1;42;-1;-1;0.2;1
231042513;0.022161290322580646;Products;37;52;-1;52;-1;-1;52;-1;0.4;1
231042514;0.00571326164874552;Products;37;37;-1;37;37;-1;37;-1;0.4;1
231042515;0.043010752688172046;Products;37;37;-1;37;-1;37;37;-1;0.4;1
231042517;0.017921146953405017;Products;37;39;-1;39;-1;37;37;-1;0.4;1
231042518;0.06810035842293907;Products;37;63;-1;63;-1;37;37;-1;0.4;1
231042519;0.014336917562724014;Products;37;67;-1;67;37;-1;37;-1;0.4;1
231042522;0.5340501792114696;Products;37;67;67;-1;67;67;-1;-1;0.2;0
231042525;0.03225806451612903;Products;37;46;-1;46;-1;-1;37;37;0.8;1
231042527;0.1039426523297491;Products;37;44;-1;44;-1;37;37;-1;0.4;1
231042528;0.13978494623655913;Products;37;49;49;-1;49;37;37;-1;0.0;0
231042529;0.06810035842293907;Products;37;45;-1;45;37;-1;37;-1;0.4;1
231042532;0.03225806451612903;Products;37;57;-1;57;-1;-1;57;-1;0.4;1
231042535;0.03225806451612903;Products;37;71;71;-1;71;71;-1;-1;0.2;0
231042536;0.07526881720430108;Products;37;46;-1;46;-1;46;-1;-1;0.2;1
231042537;0.004752688172043011;Products;37;38;-1;38;37;-1;37;-1;0.4;1
231042538;0.03225806451612903;Products;37;38;38;-1;38;37;37;-1;0.0;0
231042539;0.24731182795698925;Products;37;60;-1;60;-1;60;-1;-1;0.2;1
231042541;0.08729390681003585;Products;37;47;-1;47;39;39;-1;-1;0.2;1
231042543;0.0931899641577061;Systems & Services;37;52;-1;52;-1;37;37;-1;0.4;1
231042544;0.06810035842293907;Products;37;70;-1;70;-1;37;37;-1;0.4;1
231042547;0.008982078853046594;Products;37;42;-1;42;37;-1;37;-1;0.4;1
231042550;0.0047885304659498204;Products;37;38;-1;38;-1;-1;38;-1;0.4;1
231042551;0.005376344086021506;Products;37;44;-1;44;-1;-1;37;37;0.8;1
231042553;0.005756272401433692;Products;37;46;-1;46;37;-1;37;-1;0.4;1
231042555;0.02724014336917563;Products;37;50;-1;50;37;37;-1;-1;0.2;1
231042556;0.04121863799283154;Products;37;52;-1;52;-1;38;38;-1;0.4;1
231042557;0.03225806451612903;Products;37;44;-1;44;-1;37;37;-1;0.4;1
231042558;0.0;Products;37;46;46;-1;37;-1;37;-1;0.4;0
231042559;0.033189964157706094;Products;37;46;-1;46;-1;46;-1;-1;0.2;1
231042562;0.0028853046594982078;Products;37;38;-1;38;-1;37;37;-1;0.4;1
231042564;0.008179211469534051;Products;37;39;-1;39;-1;-1;39;-1;0.4;1
231042567;0.01830025089605735;Products;37;52;-1;52;37;37;49;-1;0.4;1
231042572;0.13978494623655913;Products;37;63;-1;63;-1;37;37;-1;0.4;1
231042573;0.025089605734767026;Products;37;46;-1;46;-1;37;37;45;0.8;1
231042574;0.03046594982078853;Products;37;41;-1;41;-1;37;37;-1;0.4;1
231042575;0.03942652329749104;Products;37;67;67;-1;67;37;37;-1;0.0;0
231042579;1.0;Systems & Services;38;69;69;-1;38;38;60;-1;0.4;0
231042580;0.15770609318996415;Systems & Services;38;43;-1;43;-1;38;38;-1;0.4;1
231042581;1.0;Products;38;61;-1;61;-1;38;38;-1;0.4;1
231042582;0.03225806451612903;Products;38;38;38;-1;-1;-1;-1;-1;0.0;0
231042583;0.0042688172043010755;Products;38;63;-1;63;38;-1;38;-1;0.4;1
231042584;0.017921146953405017;Products;38;38;-1;38;-1;-1;-1;38;0.8;1
231042585;0.03225806451612903;Products;38;46;46;-1;46;46;-1;-1;0.2;0
231042587;0.45878136200716846;Products;38;67;67;-1;38;38;-1;-1;0.2;0
231042588;0.06810035842293907;Systems & Services;38;38;38;-1;-1;-1;-1;-1;0.0;0
231042591;0.047080788530465954;Products;38;38;38;-1;38;38;-1;-1;0.2;0
231042594;0.014336917562724014;Products;38;50;-1;50;-1;50;-1;-1;0.2;1
231042595;0.8924731182795699;Products;38;46;46;-1;46;46;-1;-1;0.2;0
231042596;0.06264516129032258;Products;38;47;-1;47;-1;47;-1;-1;0.2;1
231042598;0.7013634408602151;Systems & Services;38;69;69;-1;69;38;38;-1;0.0;0
231042599;0.08243727598566308;Products;38;52;-1;52;-1;38;38;-1;0.4;1
231042601;0.03225806451612903;Products;38;49;49;-1;49;38;38;-1;0.0;0
231042602;0.26523297491039427;Systems & Services;38;68;-1;68;-1;67;67;-1;0.4;1
231042604;0.04086021505376344;Products;38;71;-1;71;-1;71;-1;-1;0.2;1
231042605;0.17562724014336917;Products;38;38;38;-1;38;38;-1;-1;0.2;0
231042606;0.014336917562724014;Products;38;38;-1;38;-1;-1;-1;38;0.8;1
231042607;0.2114695340501792;Products;38;68;-1;68;-1;65;65;66;0.8;1
231042609;0.010752688172043012;Products;38;52;-1;52;-1;38;38;-1;0.4;1
231042611;0.17562724014336917;Products;38;38;38;-1;38;38;-1;-1;0.2;0
231042615;0.26523297491039427;Products;38;56;56;-1;48;48;-1;-1;0.2;0
231042616;0.03225806451612903;Products;38;63;-1;63;-1;63;-1;-1;0.2;1
231042617;1.0;Systems & Services;38;42;-1;42;-1;38;38;-1;0.4;1
231042618;0.06810035842293907;Products;38;62;62;-1;62;62;-1;-1;0.2;0
231042619;0.021505376344086023;Products;38;42;-1;42;-1;38;38;-1;0.4;1
231042620;0.06810035842293907;Products;38;61;61;-1;61;61;-1;-1;0.2;0
231042621;0.13978494623655913;Products;38;71;-1;71;-1;38;38;-1;0.4;1
231042622;0.025089605734767026;Products;38;43;-1;43;-1;38;38;-1;0.4;1
231042624;0.17562724014336917;Products;38;49;-1;49;38;38;-1;38;0.8;1
231042626;0.03225806451612903;Products;38;43;-1;43;-1;38;38;-1;0.4;1
231042627;0.24731182795698925;Products;38;49;-1;49;-1;47;-1;47;0.8;1
231042629;0.07502508960573477;Systems & Services;38;65;-1;65;-1;-1;38;38;0.8;1
231042630;0.023297491039426525;Products;38;49;49;-1;49;38;38;-1;0.0;0
231042632;0.08602150537634409;Products;38;47;-1;47;-1;38;38;44;0.8;1
231042633;0.08602150537634409;Products;38;55;-1;55;-1;55;-1;-1;0.2;1
231042636;0.11469534050179211;Products;38;55;-1;55;-1;38;38;-1;0.4;1
231042637;0.32974910394265233;Products;38;40;-1;40;-1;38;38;-1;0.4;1
231042639;0.02619888888888889;Products;38;43;-1;43;-1;-1;-1;43;0.8;1
231042640;0.017516129032258066;Products;38;43;-1;43;-1;-1;-1;43;0.8;1
231042641;0.13978494623655913;Products;38;64;-1;64;38;38;-1;38;0.8;1
231042642;1.0;Products;38;54;-1;54;-1;-1;-1;54;0.8;1
231042643;0.08602150537634409;Systems & Services;38;39;39;-1;39;38;38;-1;0.0;0
231042644;0.31899641577060933;Products;38;46;-1;46;-1;38;38;-1;0.4;1
231042647;0.02258064516129032;Products;38;60;-1;60;-1;38;38;45;0.8;1
231042651;0.024372759856630826;Products;38;39;-1;39;38;38;-1;-1;0.2;1
231042654;0.01028673835125448;Products;38;41;-1;41;38;-1;38;-1;0.4;1
231042655;0.06093189964157706;Products;38;38;38;-1;38;38;-1;-1;0.2;0
231042659;0.05017921146953405;Products;39;40;40;-1;40;39;39;-1;0.0;0
231042660;0.014336917562724014;Products;39;52;-1;52;-1;39;39;-1;0.4;1
231042663;0.15053763440860216;Products;39;41;41;-1;41;39;39;-1;0.0;0
231042665;0.12255555555555556;Products;39;48;-1;48;39;39;-1;47;0.8;1
231042669;0.05017921146953405;Products;39;65;-1;65;-1;65;-1;-1;0.2;1
231042674;0.7132616487455197;Systems & Services;39;45;-1;45;-1;45;-1;45;0.8;1
231042675;0.17562724014336917;Products;39;46;-1;46;-1;-1;46;-1;0.4;1
231042678;0.03225806451612903;Products;39;39;-1;39;-1;39;-1;39;0.8;1
231042679;0.1039426523297491;Products;39;62;62;-1;62;62;-1;-1;0.2;0
231042680;0.2831541218637993;Systems & Services;39;62;-1;62;-1;39;39;58;0.8;1
231042681;0.005376344086021506;Products;39;52;52;-1;52;-1;-1;52;0.8;0
231042682;0.17562724014336917;Systems & Services;39;42;42;-1;42;42;-1;-1;0.2;0
231042683;0.06810035842293907;Systems & Services;39;58;-1;58;-1;58;-1;-1;0.2;1
231042684;0.009982078853046595;Products;39;42;-1;42;39;-1;39;-1;0.4;1
231042685;0.011724014336917563;Products;39;40;-1;40;39;-1;39;-1;0.4;1
231042687;0.3548387096774194;Products;39;71;71;-1;69;69;-1;-1;0.2;0
231042688;0.17562724014336917;Products;39;60;60;-1;60;60;-1;-1;0.2;0
231042689;0.23655913978494625;Products;39;71;71;-1;39;39;71;-1;0.4;0
231042691;0.16845878136200718;Products;39;60;60;-1;60;60;-1;-1;0.2;0
231042695;0.014336917562724014;Products;39;52;52;-1;52;39;39;-1;0.0;0
231042696;0.05017921146953405;Products;39;53;53;-1;53;39;39;-1;0.0;0
231042697;0.014336917562724014;Products;39;70;70;-1;53;53;-1;-1;0.2;0
231042698;0.03225806451612903;Products;39;68;68;-1;68;39;39;-1;0.0;0
231042699;0.08602150537634409;Products;39;60;60;-1;60;39;39;-1;0.0;0
231042700;0.12186379928315412;Systems & Services;39;41;-1;41;-1;-1;-1;41;0.8;1
231042701;0.014336917562724014;Products;39;53;-1;53;-1;-1;53;-1;0.4;1
231042703;0.17562724014336917;Systems & Services;39;53;53;-1;53;53;-1;-1;0.2;0
231042708;0.008405017921146953;Products;39;56;-1;56;51;40;40;49;0.0;1
231042709;0.05017921146953405;Products;39;60;-1;60;39;39;-1;-1;0.2;1
231042711;0.0;Products;39;52;52;-1;52;39;39;-1;0.0;0
231042714;0.05017921146953405;Products;39;57;-1;57;39;39;-1;-1;0.2;1
231042718;0.05017921146953405;Products;39;66;-1;66;39;39;-1;-1;0.2;1
231042720;0.05017921146953405;Products;39;60;-1;60;39;39;-1;-1;0.2;1
231042721;0.05017921146953405;Systems & Services;39;57;-1;57;39;39;-1;-1;0.2;1
231042724;0.03225806451612903;Products;39;72;72;-1;72;72;-1;-1;0.2;0
231042725;0.05017921146953405;Products;39;63;-1;63;39;39;-1;-1;0.2;1
231042726;0.08602150537634409;Products;39;72;72;-1;72;39;39;-1;0.0;0
231042731;0.17562724014336917;Systems & Services;39;66;66;-1;66;66;-1;-1;0.2;0
231042732;0.05017921146953405;Products;39;62;-1;62;39;39;-1;-1;0.2;1
231042736;0.05017921146953405;Products;39;63;-1;63;39;39;-1;-1;0.2;1
231042743;0.05017921146953405;Products;39;66;-1;66;39;39;-1;-1;0.2;1
231042747;0.03225806451612903;Products;39;48;-1;48;-1;48;-1;-1;0.2;1
231042749;0.05017921146953405;Systems & Services;39;72;-1;72;39;39;-1;-1;0.2;1
231042750;0.05017921146953405;Products;39;60;-1;60;39;39;-1;-1;0.2;1
231042758;0.0047885304659498204;Products;39;44;-1;44;39;-1;39;-1;0.4;1
231042759;0.05017921146953405;Products;39;60;-1;60;39;39;-1;-1;0.2;1
231042761;0.05017921146953405;Products;39;65;-1;65;39;39;64;-1;0.4;1
231042763;0.04121863799283154;Products;39;39;-1;39;-1;39;-1;-1;0.2;1
231042769;0.012544802867383513;Products;39;42;-1;42;-1;39;39;-1;0.4;1
231042771;0.06810035842293907;Products;39;64;64;-1;64;64;-1;-1;0.2;0
231042774;0.06810035842293907;Products;39;63;-1;63;-1;39;39;-1;0.4;1
231042775;0.05017921146953405;Products;39;64;-1;64;39;39;-1;-1;0.2;1
231042777;0.05017921146953405;Products;39;61;-1;61;39;39;-1;-1;0.2;1
231042779;0.05017921146953405;Products;39;60;-1;60;39;39;-1;-1;0.2;1
231042783;0.05017921146953405;Products;39;71;-1;71;39;39;-1;-1;0.2;1
231042785;0.05017921146953405;Products;39;58;-1;58;39;39;-1;-1;0.2;1
231042789;0.014336917562724014;Products;39;39;-1;39;39;39;-1;39;0.8;1
231042790;0.03225806451612903;Products;39;60;-1;60;-1;39;39;-1;0.4;1
231042793;0.0035842293906810036;Products;39;68;-1;68;-1;39;39;-1;0.4;1
231042797;0.5340501792114696;Systems & Services;39;50;50;-1;50;50;-1;-1;0.2;0
231042798;1.0;Products;39;44;44;-1;39;39;-1;-1;0.2;0
231042803;0.06810035842293907;Systems & Services;39;66;66;-1;66;66;-1;-1;0.2;0
231042805;0.08243727598566308;Systems & Services;39;51;-1;51;-1;39;39;-1;0.4;1
231042808;0.17562724014336917;Products;40;44;-1;44;40;40;-1;40;0.8;1
231042810;0.1039426523297491;Products;40;66;66;-1;66;66;-1;-1;0.2;0
231042811;0.0931899641577061;Products;40;66;-1;66;-1;53;-1;53;0.8;1
231042812;0.13978494623655913;Products;40;48;-1;48;40;-1;40;47;0.8;1
231042814;0.4265232974910394;Products;40;50;50;-1;40;-1;40;-1;0.4;0
231042816;0.054240143369175625;Products;40;41;-1;41;-1;41;-1;-1;0.2;1
231042820;0.3906810035842294;Products;40;68;-1;68;-1;-1;-1;68;0.8;1
231042824;0.03225806451612903;Products;40;53;-1;53;-1;53;-1;-1;0.2;1
231042826;0.1039426523297491;Products;40;47;-1;47;40;40;-1;40;0.8;1
231042827;0.17562724014336917;Products;40;49;-1;49;40;40;-1;40;0.8;1
231042829;0.17562724014336917;Products;40;50;-1;50;40;40;-1;40;0.8;1
231042830;0.17562724014336917;Products;40;55;-1;55;40;40;-1;40;0.8;1
231042836;0.1039426523297491;Products;40;70;-1;70;40;40;-1;40;0.8;1
231042837;0.05017921146953405;Systems & Services;40;67;-1;67;40;40;-1;-1;0.2;1
231042843;0.05017921146953405;Products;40;63;-1;63;40;40;-1;-1;0.2;1
231042845;0.05017921146953405;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042847;0.05017921146953405;Products;40;66;-1;66;40;40;-1;-1;0.2;1
231042849;0.05017921146953405;Products;40;40;-1;40;40;40;-1;40;0.8;1
231042850;0.05017921146953405;Products;40;68;-1;68;40;40;-1;-1;0.2;1
231042855;0.05017921146953405;Products;40;56;-1;56;40;40;-1;-1;0.2;1
231042857;0.03225806451612903;Products;40;53;-1;53;-1;53;-1;-1;0.2;1
231042862;0.05017921146953405;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042864;0.7132616487455197;Products;40;65;-1;65;40;40;-1;-1;0.2;1
231042866;0.05017921146953405;Products;40;61;-1;61;40;40;-1;-1;0.2;1
231042869;0.05017921146953405;Products;40;40;-1;40;40;40;-1;40;0.8;1
231042871;0.0;Products;40;40;-1;40;40;40;-1;40;0.8;1
231042873;0.0;Products;40;51;-1;51;-1;51;-1;-1;0.2;1
231042874;0.014336917562724014;Products;40;44;-1;44;-1;40;40;-1;0.4;1
231042875;0.04121863799283154;Products;40;55;-1;55;-1;40;40;-1;0.4;1
231042876;0.05017921146953405;Products;40;40;-1;40;-1;40;-1;-1;0.2;1
231042877;0.02974910394265233;Products;40;44;-1;44;40;40;-1;-1;0.2;1
231042879;0.7002258064516129;Systems & Services;40;65;65;-1;56;47;47;-1;0.0;0
231042882;0.06451612903225806;Products;40;70;-1;70;-1;40;40;-1;0.4;1
231042883;0.010304659498207885;Products;40;41;-1;41;-1;-1;-1;41;0.8;1
231042884;0.1781753405017921;Products;40;43;-1;43;-1;43;-1;-1;0.2;1
231042885;0.02568100358422939;Products;40;58;58;-1;40;40;-1;-1;0.2;0
231042888;0.05017921146953405;Products;40;69;-1;69;40;40;-1;-1;0.2;1
231042889;0.03225806451612903;Products;40;42;-1;42;-1;42;-1;-1;0.2;1
231042890;0.13978494623655913;Products;40;58;-1;58;40;40;-1;40;0.8;1
231042892;0.03225806451612903;Products;40;41;-1;41;-1;40;40;-1;0.4;1
231042895;0.17562724014336917;Products;40;42;42;-1;40;40;-1;40;0.8;0
231042896;0.025089605734767026;Products;40;40;40;-1;40;40;-1;-1;0.2;0
231042897;0.05017921146953405;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042899;0.05017921146953405;Products;40;59;-1;59;40;40;-1;-1;0.2;1
231042905;0.17562724014336917;Products;40;66;-1;66;-1;66;-1;-1;0.2;1
231042910;0.05017921146953405;Products;40;68;-1;68;40;40;-1;-1;0.2;1
231042912;0.2831541218637993;Products;40;52;52;-1;52;40;40;40;0.0;0
231042913;0.004734767025089606;Products;40;41;-1;41;-1;-1;41;-1;0.4;1
231042916;0.053763440860215055;Products;40;63;-1;63;40;40;-1;-1;0.2;1
231042919;0.03799283154121864;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042933;0.025806451612903226;Products;40;59;-1;59;40;40;-1;-1;0.2;1
231042937;0.46236559139784944;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042939;0.05017921146953405;Products;40;64;-1;64;40;40;-1;-1;0.2;1
231042941;0.05017921146953405;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042944;0.05017921146953405;Products;40;61;-1;61;40;40;-1;-1;0.2;1
231042946;0.17562724014336917;Products;40;59;-1;59;40;40;-1;-1;0.2;1
231042948;0.05017921146953405;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042949;0.0;Products;40;50;-1;50;-1;40;40;-1;0.4;1
231042953;0.05017921146953405;Products;40;66;-1;66;40;40;-1;-1;0.2;1
231042957;0.05017921146953405;Products;40;71;-1;71;40;40;-1;-1;0.2;1
231042959;0.07168458781362007;Products;40;60;-1;60;40;40;-1;-1;0.2;1
231042961;0.05017921146953405;Products;40;71;-1;71;40;40;-1;-1;0.2;1
231042975;0.0;Products;40;42;42;-1;42;40;40;-1;0.0;0
231042976;0.3548387096774194;Products;40;50;50;-1;50;50;-1;-1;0.2;0
231042979;0.05017921146953405;Products;40;58;-1;58;40;40;-1;-1;0.2;1
231042981;0.05017921146953405;Products;40;46;-1;46;40;40;-1;-1;0.2;1
231042983;0.05017921146953405;Products;40;63;-1;63;40;40;-1;-1;0.2;1
231042987;0.06810035842293907;Products;40;52;52;-1;52;40;40;-1;0.0;0
231042988;0.05017921146953405;Products;40;56;-1;56;40;40;-1;-1;0.2;1
231042990;0.05017921146953405;Products;40;67;-1;67;40;40;-1;-1;0.2;1
231042992;0.05017921146953405;Products;40;64;-1;64;40;40;-1;-1;0.2;1
231042994;0.05351612903225807;Products;40;59;-1;59;-1;-1;59;-1;0.4;1
231042997;0.05017921146953405;Products;40;61;-1;61;40;40;-1;-1;0.2;1
231043001;0.03225806451612903;Products;40;63;-1;63;40;40;-1;-1;0.2;1
231043008;0.08602150537634409;Products;40;67;-1;67;40;40;-1;-1;0.2;1
231043016;0.07885304659498207;Products;40;59;-1;59;-1;56;-1;56;0.8;1
231043019;0.007372759856630824;Products;40;41;-1;41;-1;40;40;-1;0.4;1
231043022;0.2222222222222222;Systems & Services;40;48;-1;48;-1;40;40;-1;0.4;1
231043024;0.13978494623655913;Products;40;41;41;-1;41;40;40;-1;0.0;0
231043025;0.01971326164874552;Products;40;50;-1;50;-1;40;40;-1;0.4;1
231043026;0.03225806451612903;Systems & Services;40;40;40;-1;40;40;-1;-1;0.2;0
231043027;0.017921146953405017;Products;40;48;-1;48;-1;40;40;-1;0.4;1
231043028;0.05017921146953405;Products;40;50;50;-1;50;50;-1;-1;0.2;0
231043029;0.012544802867383513;Products;40;40;-1;40;-1;-1;40;40;0.8;1
231043031;0.014336917562724014;Products;40;52;-1;52;-1;52;-1;-1;0.2;1
231043032;0.13978494623655913;Products;40;67;67;-1;67;40;40;-1;0.0;0
231043035;0.053763440860215055;Products;40;41;-1;41;-1;41;-1;-1;0.2;1
231043036;0.17562724014336917;Products;40;56;56;-1;56;40;40;-1;0.0;0
231043038;0.13978494623655913;Products;40;66;66;-1;40;40;-1;-1;0.2;0
231043039;0.05363799283154122;Products;41;43;-1;43;41;-1;41;-1;0.4;1
231043040;0.06451612903225806;Systems & Services;41;42;-1;42;-1;41;41;-1;0.4;1
231043041;0.0025304659498207884;Products;41;41;-1;41;-1;-1;41;-1;0.4;1
231043045;0.008602150537634409;Products;41;42;-1;42;-1;-1;41;41;0.8;1
231043046;0.03225806451612903;Products;41;41;-1;41;-1;-1;-1;41;0.8;1
231043048;0.015770609318996417;Products;41;48;-1;48;-1;41;41;46;0.8;1
231043051;0.006389820788530467;Products;41;41;-1;41;-1;-1;41;-1;0.4;1
231043052;0.10044655913978495;Products;41;62;62;-1;41;41;43;-1;0.4;0
231043059;0.03225806451612903;Products;41;64;-1;64;41;41;-1;-1;0.2;1
231043061;0.17562724014336917;Systems & Services;41;51;-1;51;41;41;-1;-1;0.2;1
231043063;0.05017921146953405;Systems & Services;41;66;-1;66;41;41;-1;-1;0.2;1
231043064;0.03225806451612903;Products;41;62;-1;62;41;41;-1;-1;0.2;1
231043066;0.24731182795698925;Products;41;57;-1;57;41;41;-1;-1;0.2;1
231043068;0.005376344086021506;Products;41;60;-1;60;-1;41;41;56;0.8;1
231043072;0.0035842293906810036;Systems & Services;41;52;52;-1;52;52;-1;-1;0.2;0
231043073;0.17562724014336917;Products;41;48;48;-1;48;41;41;-1;0.0;0
231043074;0.004921146953405018;Products;41;41;-1;41;-1;-1;41;-1;0.4;1
231043075;0.42440860215053766;Products;41;45;-1;45;-1;41;41;44;0.8;1
231043076;0.12186379928315412;Products;41;62;62;-1;62;41;41;-1;0.0;0
231043077;0.03225806451612903;Products;41;62;-1;62;-1;62;-1;-1;0.2;1
231043079;0.03225806451612903;Products;41;51;51;-1;51;-1;51;-1;0.4;0
231043084;0.08186379928315413;Products;41;41;-1;41;-1;41;-1;41;0.8;1
231043086;0.013440860215053764;Products;41;41;-1;41;-1;-1;-1;41;0.8;1
231043087;0.06630824372759857;Products;41;66;-1;66;-1;56;-1;56;0.8;1
231043088;0.3548387096774194;Systems & Services;41;53;53;-1;41;41;-1;-1;0.2;0
231043089;0.010752688172043012;Products;41;66;-1;66;-1;42;-1;42;0.8;1
231043090;0.17562724014336917;Systems & Services;41;67;67;-1;41;41;-1;-1;0.2;0
231043091;0.03225806451612903;Products;41;65;-1;65;-1;41;41;-1;0.4;1
231043094;0.1039426523297491;Products;41;57;-1;57;41;41;-1;-1;0.2;1
231043099;0.05017921146953405;Products;41;66;-1;66;41;41;-1;-1;0.2;1
231043101;0.05017921146953405;Products;41;62;-1;62;41;41;-1;-1;0.2;1
231043104;0.08602150537634409;Products;41;59;59;-1;59;41;41;-1;0.0;0
231043105;0.05017921146953405;Products;41;64;-1;64;41;41;-1;-1;0.2;1
231043108;0.06810035842293907;Products;41;61;-1;61;41;41;-1;-1;0.2;1
231043109;0.09064874551971326;Products;41;66;-1;66;-1;41;41;-1;0.4;1
231043110;0.10448028673835126;Products;41;68;-1;68;41;41;-1;-1;0.2;1
231043114;0.05017921146953405;Products;41;65;-1;65;41;41;-1;-1;0.2;1
231043118;0.07708602150537634;Products;41;49;-1;49;-1;41;41;49;0.8;1
231043119;0.04677974910394265;Products;41;49;-1;49;-1;41;41;-1;0.4;1
