LeadID;Amount;BusinessModel;WeekCreated;WeekClosed;WeekLost;WeekWon;WeekUnlikely-0;WeekPipeline-20;WeekBestCase-40;WeekCommit-80
232030053;20000;Products;36;-1;-1;-1;36;36;-1;-1
232030054;3500;Products;36;-1;-1;-1;36;-1;36;-1
232030058;8000;Products;36;-1;-1;-1;36;-1;36;-1
232030059;5000;Systems & Services;36;-1;-1;-1;-1;36;36;-1
232030063;80000;Products;36;-1;-1;-1;-1;36;36;-1
232030064;50000;Systems & Services;36;-1;-1;-1;-1;-1;-1;-1
232030065;15000;Products;36;-1;-1;-1;36;36;36;-1
232030069;20000;Systems & Services;36;-1;-1;-1;-1;36;36;-1
232030070;20000;Systems & Services;36;-1;-1;-1;-1;-1;-1;-1
232030071;11000;Products;36;-1;-1;-1;-1;-1;-1;-1
232030073;8893;Products;36;-1;-1;-1;36;43;36;43
232030075;15000;Products;36;-1;-1;-1;-1;-1;-1;-1
232030078;10000;Products;36;-1;-1;-1;36;36;-1;-1
232030082;6000;Systems & Services;36;-1;-1;-1;-1;36;-1;36
232030088;17188;Products;36;-1;-1;-1;-1;36;36;-1
232030090;30000;Products;36;-1;-1;-1;36;-1;36;-1
232030093;15000;Products;36;-1;-1;-1;-1;36;36;-1
232030094;76697,04;Products;36;-1;-1;-1;36;-1;36;-1
232030096;50000;Systems & Services;36;-1;-1;-1;-1;-1;-1;-1
232030098;25160,31;Products;37;-1;-1;-1;-1;37;37;-1
232030099;1000;Products;37;-1;-1;-1;-1;37;-1;37
232030102;200000;Products;37;-1;-1;-1;37;37;66;-1
232030103;15000;Products;37;-1;-1;-1;37;-1;37;-1
232030104;10000;Products;37;-1;-1;-1;37;37;-1;-1
232030105;10000;Products;37;-1;-1;-1;-1;42;42;-1
232030108;100000;Products;37;-1;-1;-1;37;37;66;-1
232030116;5000;Products;37;-1;-1;-1;-1;37;37;-1
232030117;100000;Products;37;-1;-1;-1;37;-1;37;-1
232030119;11000;Products;37;-1;-1;-1;-1;-1;-1;-1
232030121;50000;Products;37;-1;-1;-1;-1;-1;-1;-1
232030126;20000;Products;37;-1;-1;-1;38;37;37;-1
232030128;1;Products;37;-1;-1;-1;37;-1;37;-1
232030130;15000;Systems & Services;37;-1;-1;-1;37;37;-1;-1
232030135;3500;Products;37;-1;-1;-1;37;-1;37;-1
232030137;13005,55;Products;37;-1;-1;-1;-1;37;37;-1
232030141;9000;Products;37;-1;-1;-1;-1;37;37;-1
232030145;20000;Products;37;-1;-1;-1;-1;49;49;-1
232030148;25000;Products;37;-1;-1;-1;37;-1;37;-1
232030149;14500;Products;37;-1;-1;-1;37;-1;37;-1
232030153;30716,44;Products;37;-1;-1;-1;37;-1;37;-1
232030158;10000;Products;37;-1;-1;-1;-1;37;37;-1
232030159;200000;Systems & Services;37;-1;-1;-1;-1;43;43;-1
232030160;20000;Products;37;-1;-1;-1;-1;37;37;-1
232030161;31000;Systems & Services;37;-1;-1;-1;-1;-1;-1;-1
232030163;10000;Systems & Services;37;-1;-1;-1;-1;37;-1;37
232030164;32000;Products;37;-1;-1;-1;-1;37;37;-1
232030165;25000;Products;37;-1;-1;-1;-1;-1;-1;-1
232030167;500;Products;37;-1;-1;-1;-1;37;39;37
232030169;3596,77;Products;37;-1;-1;-1;-1;37;37;-1
232030172;18500;Products;38;-1;-1;-1;-1;38;38;-1
232030173;10000;Products;38;-1;-1;-1;38;-1;38;-1
232030174;4000;Products;38;-1;-1;-1;-1;38;38;-1
232030175;12000;Products;38;-1;-1;-1;-1;-1;-1;-1
232030177;5494,11;Products;38;-1;-1;-1;-1;38;38;-1
232030187;100000;Products;38;-1;-1;-1;-1;-1;-1;-1
232030188;28500;Systems & Services;38;-1;-1;-1;-1;38;38;38
232030189;78524;Systems & Services;38;-1;-1;-1;-1;38;39;38
232030190;75000;Products;38;-1;-1;-1;38;38;-1;-1
232030191;20000;Products;38;-1;-1;-1;38;40;38;-1
232030192;25000;Products;38;-1;-1;-1;38;-1;38;-1
232030194;14000;Products;38;-1;-1;-1;38;-1;38;-1
232030195;3900;Products;38;-1;-1;-1;-1;38;38;-1
232030196;50000;Products;38;-1;-1;-1;-1;-1;-1;-1
232030197;23760,46;Products;38;-1;-1;-1;-1;38;38;-1
232030199;155000;Products;38;-1;-1;-1;-1;-1;-1;-1
232030202;250000;Products;38;-1;-1;-1;40;38;38;-1
232030204;10000;Products;38;-1;-1;-1;38;38;-1;-1
232030211;60000;Products;38;-1;-1;-1;51;-1;51;-1
232030212;33938;Products;38;-1;-1;-1;38;38;40;-1
232030214;52080,59;Products;38;-1;-1;-1;38;38;39;-1
232030218;55000;Systems & Services;38;-1;-1;-1;-1;38;38;-1
232030221;90000;Products;38;-1;-1;-1;38;-1;38;-1
232030223;11000;Products;38;-1;-1;-1;-1;-1;-1;-1
232030225;20000;Products;38;-1;-1;-1;-1;38;38;-1
232030228;42004;Systems & Services;38;-1;-1;-1;-1;38;-1;38
232030231;28000;Products;38;-1;-1;-1;-1;38;38;-1
232030235;25000;Systems & Services;38;-1;-1;-1;38;38;-1;-1
232030237;55000;Systems & Services;38;-1;-1;-1;-1;38;38;-1
232030241;15000;Products;38;-1;-1;-1;-1;38;38;-1
232030242;95040,44;Products;38;-1;-1;-1;47;-1;47;47
232030243;40000;Products;39;-1;-1;-1;39;-1;39;-1
232030245;5000;Products;39;-1;-1;-1;-1;39;39;-1
232030250;7000;Products;39;-1;-1;-1;39;-1;39;-1
232030256;5000;Systems & Services;39;-1;-1;-1;39;-1;-1;39
232030262;25000;Products;39;-1;-1;-1;-1;39;39;-1
232030276;34000;Products;39;-1;-1;-1;39;39;-1;-1
232030280;50000;Systems & Services;39;-1;-1;-1;-1;39;-1;39
232030281;20000;Products;39;-1;-1;-1;-1;39;-1;39
232030283;50000;Systems & Services;39;-1;-1;-1;-1;39;-1;39
232030285;7808;Products;39;-1;-1;-1;39;39;43;-1
232030287;91573,9;Systems & Services;39;-1;-1;-1;-1;39;59;39
232030289;13000;Products;39;-1;-1;-1;-1;-1;48;48
232030291;6000;Products;39;-1;-1;-1;39;-1;39;-1
232030292;25000;Products;39;-1;-1;-1;-1;52;-1;52
232030293;12000;Products;39;-1;-1;-1;39;39;-1;-1
232030295;35000;Systems & Services;39;-1;-1;-1;-1;39;-1;39
232030296;30000;Systems & Services;39;-1;-1;-1;-1;39;39;-1
232030298;88550,22;Products;39;-1;-1;-1;-1;39;39;-1
232030300;12000;Products;39;-1;-1;-1;39;-1;39;-1
232030304;60000;Systems & Services;39;-1;-1;-1;39;39;-1;-1
232030305;10000;Products;39;-1;-1;-1;39;-1;39;-1
232030308;15000;Products;39;-1;-1;-1;-1;-1;-1;-1
232030309;4318,09;Products;39;-1;-1;-1;-1;39;39;-1
232030310;4772,05;Products;39;-1;-1;-1;-1;39;39;-1
232030312;16280;Products;39;-1;-1;-1;-1;42;42;-1
232030313;12000;Products;39;-1;-1;-1;-1;-1;-1;-1
232030321;8000;Products;40;-1;-1;-1;-1;-1;-1;-1
232030323;14140,49;Products;40;-1;-1;-1;-1;-1;-1;-1
232030328;10000;Products;40;-1;-1;-1;-1;40;40;-1
232030329;25000;Products;40;-1;-1;-1;40;-1;40;-1
232030330;16280,86;Products;40;-1;-1;-1;40;-1;40;-1
232030331;100000;Products;40;-1;-1;-1;40;40;-1;-1
232030332;10000;Products;40;-1;-1;-1;40;40;66;-1
232030338;35000;Products;40;-1;-1;-1;40;-1;40;-1
232030339;50000;Products;40;-1;-1;-1;-1;-1;-1;-1
232030343;10834,9;Products;40;-1;-1;-1;-1;-1;-1;-1
232030344;30000;Products;40;-1;-1;-1;40;40;67;-1
232030346;30000;Systems & Services;40;-1;-1;-1;-1;40;40;-1
232030347;20000;Products;40;-1;-1;-1;-1;-1;-1;-1
232030348;10200;Products;40;-1;-1;-1;-1;-1;-1;-1
232030349;39784;Products;40;-1;-1;-1;-1;40;40;40
232030354;45000;Products;40;-1;-1;-1;-1;40;40;-1
232030355;6840,07;Products;40;-1;-1;-1;-1;42;42;-1
232030363;7967,52;Products;40;-1;-1;-1;-1;40;40;-1
232030364;200000;Products;40;-1;-1;-1;40;40;-1;-1
232030369;40000;Products;40;-1;-1;-1;-1;40;40;-1
232030374;7500;Systems & Services;40;-1;-1;-1;40;40;41;-1
232030375;12555;Products;40;-1;-1;-1;40;40;72;-1
232030378;42278,26;Products;40;-1;-1;-1;-1;-1;-1;-1
232030379;125000;Products;40;-1;-1;-1;40;41;40;-1
232030383;60000;Products;40;-1;-1;-1;-1;42;42;-1
232030387;15000;Products;40;-1;-1;-1;40;40;-1;-1
232030389;25000;Products;40;-1;-1;-1;40;40;-1;-1
232030394;3281;Products;40;-1;-1;-1;-1;40;40;-1
232030396;10000;Products;40;-1;-1;-1;40;40;-1;-1
232030397;100000;Systems & Services;40;-1;-1;-1;-1;-1;-1;-1
232030399;30000;Products;40;-1;-1;-1;-1;-1;-1;-1
232030403;100000;Products;40;-1;-1;-1;-1;40;40;-1
232030407;10000;Products;40;-1;-1;-1;-1;-1;-1;-1
232030408;7371,95;Products;41;-1;-1;-1;-1;41;41;-1
232030410;8885,27;Products;41;-1;-1;-1;41;-1;41;-1
232030413;2832,66;Products;41;-1;-1;-1;-1;41;41;-1
232030416;27000;Products;41;-1;-1;-1;-1;-1;-1;-1
232030419;18012,28;Products;41;-1;-1;-1;-1;41;41;-1
232030420;15000;Systems & Services;41;-1;-1;-1;-1;-1;-1;-1
232030424;50000;Systems & Services;41;-1;-1;-1;41;41;-1;-1
232030426;60000;Products;41;-1;-1;-1;-1;41;41;-1
232030428;26045,4;Products;41;-1;-1;-1;-1;41;41;-1
232030432;35000;Products;41;-1;-1;-1;-1;-1;-1;-1
232030433;55000;Products;41;-1;-1;-1;-1;-1;-1;-1
232030434;5000;Products;41;-1;-1;-1;41;41;-1;-1
232030435;7751,36;Products;41;-1;-1;-1;41;-1;41;-1
232030437;15000;Products;41;-1;-1;-1;-1;-1;-1;-1
232030441;11580;Products;41;-1;-1;-1;-1;41;41;-1
232030444;25000;Products;41;-1;-1;-1;-1;-1;-1;-1
232030445;412;Products;41;-1;-1;-1;41;-1;41;-1
232030446;180000;Products;41;-1;-1;-1;41;-1;41;-1
232030447;15000;Products;41;-1;-1;-1;41;-1;41;-1
232030453;120000;Products;41;-1;-1;-1;-1;-1;41;41
232030456;30590;Products;41;-1;-1;-1;-1;41;43;41
232030457;1197;Products;41;-1;-1;-1;-1;-1;-1;-1
232030458;60000;Products;41;-1;-1;-1;-1;-1;-1;-1
232030462;1674;Products;41;-1;-1;-1;-1;41;41;-1
232030463;75000;Systems & Services;41;-1;-1;-1;-1;41;41;-1
232030464;750000;Systems & Services;41;-1;-1;-1;41;41;41;-1
232030465;240000;Systems & Services;41;-1;-1;-1;41;41;70;70
232030467;2929,23;Products;41;-1;-1;-1;-1;-1;-1;-1
232030468;27941,81;Products;41;-1;-1;-1;-1;41;41;68
232030469;10000;Systems & Services;41;-1;-1;-1;-1;-1;-1;-1
232030471;61123,14;Products;41;-1;-1;-1;-1;41;41;-1
232030472;9203,77;Products;41;-1;-1;-1;-1;-1;-1;-1
232030473;1;Products;41;-1;-1;-1;41;41;-1;-1
232030474;8000;Products;41;-1;-1;-1;41;-1;41;-1
232030476;15000;Products;41;-1;-1;-1;-1;41;-1;41
232030478;10000;Products;41;-1;-1;-1;41;41;-1;-1
232030479;910000;Products;41;-1;-1;-1;-1;41;41;-1
232030480;10000;Systems & Services;41;-1;-1;-1;-1;-1;-1;-1
232030484;20000;Products;42;-1;-1;-1;42;-1;42;-1
232030485;16000;Products;42;-1;-1;-1;-1;42;42;-1
232030487;210000;Products;42;-1;-1;-1;-1;42;42;-1
232030493;300000;Systems & Services;42;-1;-1;-1;-1;-1;-1;-1
232030494;4399,12;Products;42;-1;-1;-1;-1;-1;-1;-1
232030496;30000;Products;42;-1;-1;-1;-1;-1;-1;-1
232030498;3090,84;Products;42;-1;-1;-1;-1;-1;42;42
232030499;75337,91;Products;42;-1;-1;-1;-1;42;42;-1
232030503;29316,51;Products;42;-1;-1;-1;-1;48;48;-1
232030507;100000;Products;42;-1;-1;-1;42;42;43;-1
232030508;1000;Systems & Services;42;-1;-1;-1;-1;42;-1;42
232030509;16000;Products;42;-1;-1;-1;42;-1;42;-1
232030510;100000;Products;42;-1;-1;-1;42;-1;42;-1
232030515;20000;Systems & Services;42;-1;-1;-1;42;42;-1;-1
232030516;100000;Products;42;-1;-1;-1;59;59;-1;-1
232030519;58610;Systems & Services;42;-1;-1;-1;-1;42;43;42
232030521;28193;Products;42;-1;-1;-1;-1;42;42;-1
232030524;1;Products;42;-1;-1;-1;-1;-1;-1;-1
232030525;50000;Products;42;-1;-1;-1;42;42;-1;-1
232030528;14500;Products;42;-1;-1;-1;42;-1;42;-1
232030531;20000;Products;42;-1;-1;-1;42;42;-1;-1
232030534;28396;Products;42;-1;-1;-1;42;42;49;-1
232030537;20000;Products;42;-1;-1;-1;68;55;55;-1
232030540;80000;Products;42;-1;-1;-1;-1;-1;-1;-1
232030542;12000;Products;42;-1;-1;-1;42;-1;42;-1
232030543;6000;Products;42;-1;-1;-1;-1;42;-1;42
232030546;10000;Products;42;-1;-1;-1;65;-1;65;-1
232030548;15000;Products;42;-1;-1;-1;42;42;-1;-1
232030549;18000;Products;42;-1;-1;-1;42;-1;42;-1
232030550;25000;Systems & Services;42;-1;-1;-1;-1;-1;-1;-1
232030553;9411;Products;42;-1;-1;-1;-1;42;44;42
232030555;1815;Products;42;-1;-1;-1;-1;42;42;-1
232030556;25000;Systems & Services;42;-1;-1;-1;-1;-1;-1;-1
232030561;1;Products;42;-1;-1;-1;42;42;-1;-1
232030562;13985;Products;42;-1;-1;-1;-1;42;44;42
232030563;61548;Systems & Services;42;-1;-1;-1;-1;42;44;42
232030564;53242;Systems & Services;42;-1;-1;-1;-1;42;44;42
232030566;25800;Products;42;-1;-1;-1;-1;-1;-1;-1
232030568;14000;Products;42;-1;-1;-1;-1;42;42;-1
232030572;50000;Products;42;-1;-1;-1;42;-1;42;-1
232030574;10000;Products;43;-1;-1;-1;43;43;67;-1
232030576;25000;Products;43;-1;-1;-1;43;43;43;43
232030577;12426;Products;43;-1;-1;-1;-1;67;67;67
232030587;33255;Products;43;-1;-1;-1;43;43;49;57
232030588;20000;Products;43;-1;-1;-1;-1;43;43;-1
232030589;100000;Products;43;-1;-1;-1;-1;43;-1;43
232030591;50000;Systems & Services;43;-1;-1;-1;-1;43;-1;43
232030592;6000;Products;43;-1;-1;-1;43;-1;43;-1
232030594;1375,13;Products;43;-1;-1;-1;-1;43;43;-1
232030598;8360,81;Products;43;-1;-1;-1;-1;43;43;-1
232030603;15000;Systems & Services;43;-1;-1;-1;-1;-1;-1;-1
232030604;45462;Systems & Services;43;-1;-1;-1;-1;43;44;43
232030605;44944;Systems & Services;43;-1;-1;-1;-1;43;44;43
232030606;67344;Systems & Services;43;-1;-1;-1;-1;43;44;43
232030607;15000;Products;43;-1;-1;-1;43;43;-1;-1
232030608;15000;Products;43;-1;-1;-1;-1;-1;-1;-1
232030610;85501;Products;43;-1;-1;-1;43;43;-1;-1
232030612;30000;Systems & Services;43;-1;-1;-1;-1;-1;-1;-1
232030614;80000;Products;43;-1;-1;-1;43;-1;43;-1
232030617;80000;Systems & Services;43;-1;-1;-1;-1;43;-1;43
232030619;49916,09;Systems & Services;43;-1;-1;-1;-1;49;49;-1
232030620;6000;Products;43;-1;-1;-1;-1;43;-1;43
232030621;20000;Products;43;-1;-1;-1;-1;43;43;-1
232030624;1386,49;Products;43;-1;-1;-1;-1;43;43;-1
232030626;18212;Systems & Services;43;-1;-1;-1;-1;43;44;43
232030627;25000;Products;43;-1;-1;-1;-1;43;-1;43
232030628;8800;Products;43;-1;-1;-1;43;43;44;-1
232030632;10000;Products;43;-1;-1;-1;43;-1;43;-1
232030636;1;Products;43;-1;-1;-1;-1;43;43;-1
232030637;12528;Products;43;-1;-1;-1;43;43;-1;-1
232030641;15000;Products;-1;-1;-1;-1;52;52;-1;-1
232030642;25000;Products;43;-1;-1;-1;43;43;-1;-1
232030644;13000;Products;43;-1;-1;-1;43;-1;43;-1
232030645;5000;Products;43;-1;-1;-1;43;-1;43;-1
232030646;36297,58;Systems & Services;43;-1;-1;-1;-1;51;51;-1
232030649;10000;Systems & Services;43;-1;-1;-1;43;-1;43;-1
232030651;250000;Products;43;-1;-1;-1;43;43;-1;-1
232030654;15915,16;Products;43;-1;-1;-1;-1;43;43;-1
232030656;1;Products;43;-1;-1;-1;-1;-1;-1;-1
232030659;5382;Systems & Services;43;-1;-1;-1;-1;43;45;43
232030662;25000;Systems & Services;44;-1;-1;-1;-1;44;44;-1
232030664;117000;Products;44;-1;-1;-1;44;-1;44;-1
232030665;1418,17;Products;44;-1;-1;-1;-1;44;44;44
232030667;10000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030668;10000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030670;50000;Products;44;-1;-1;-1;44;-1;44;-1
232030671;107450,78;Products;44;-1;-1;-1;46;-1;46;-1
232030672;20000;Systems & Services;44;-1;-1;-1;-1;-1;-1;-1
232030675;40000;Products;44;-1;-1;-1;44;44;48;-1
232030677;5000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030678;1871;Products;44;-1;-1;-1;-1;44;44;-1
232030680;2816;Products;44;-1;-1;-1;-1;44;44;-1
232030681;10000;Systems & Services;44;-1;-1;-1;-1;44;44;-1
232030682;10000;Products;44;-1;-1;-1;-1;44;44;-1
232030683;15000;Systems & Services;44;-1;-1;-1;44;44;-1;-1
232030684;10000;Systems & Services;44;-1;-1;-1;-1;65;65;-1
232030685;6000;Products;44;-1;-1;-1;44;-1;44;-1
232030688;15000;Products;44;-1;-1;-1;44;44;-1;-1
232030689;10582;Products;44;-1;-1;-1;44;44;45;-1
232030691;5000;Products;44;-1;-1;-1;-1;55;55;61
232030693;51000;Products;44;-1;-1;-1;-1;44;44;-1
232030694;5000;Products;44;-1;-1;-1;44;-1;44;-1
232030697;50000;Systems & Services;44;-1;-1;-1;44;44;-1;-1
232030699;5000;Products;44;-1;-1;-1;44;-1;44;-1
232030700;140000;Products;44;-1;-1;-1;-1;44;44;-1
232030704;15000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030708;28000;Products;44;-1;-1;-1;-1;44;44;-1
232030710;8169;Products;44;-1;-1;-1;44;44;-1;-1
232030711;10000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030712;5000;Products;44;-1;-1;-1;-1;59;59;-1
232030714;5000;Systems & Services;44;-1;-1;-1;-1;-1;-1;-1
232030715;128669;Products;44;-1;-1;-1;72;72;72;-1
232030717;20000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030718;13000;Products;44;-1;-1;-1;44;-1;44;-1
232030723;7550;Products;44;-1;-1;-1;44;44;47;-1
232030724;4041,33;Products;44;-1;-1;-1;-1;-1;-1;-1
232030727;6000;Products;44;-1;-1;-1;44;-1;44;-1
232030732;10000;Products;44;-1;-1;-1;-1;44;44;-1
232030734;15000;Systems & Services;44;-1;-1;-1;-1;44;44;-1
232030735;23768;Products;44;-1;-1;-1;44;44;-1;-1
232030738;20000;Products;44;-1;-1;-1;44;-1;44;-1
232030739;50000;Systems & Services;44;-1;-1;-1;-1;44;-1;44
232030741;100000;Products;44;-1;-1;-1;44;44;-1;-1
232030743;10000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030746;2995;Products;44;-1;-1;-1;-1;44;44;-1
232030750;23500;Systems & Services;44;-1;-1;-1;44;44;57;-1
232030755;11445,68;Products;44;-1;-1;-1;-1;44;44;48
232030756;18558,44;Systems & Services;44;-1;-1;-1;-1;44;44;-1
232030757;200000;Systems & Services;44;-1;-1;-1;44;46;44;-1
232030759;20000;Products;44;-1;-1;-1;54;54;-1;-1
232030760;10000;Systems & Services;44;-1;-1;-1;-1;-1;-1;-1
232030761;30000;Products;44;-1;-1;-1;-1;44;44;-1
232030765;3817;Products;44;-1;-1;-1;-1;44;44;-1
232030766;3000;Products;44;-1;-1;-1;-1;-1;-1;-1
232030768;3000;Products;44;-1;-1;-1;-1;59;59;-1
232030770;7000;Products;45;-1;-1;-1;45;-1;45;-1
232030771;5000;Products;45;-1;-1;-1;-1;45;45;-1
232030773;25000;Products;45;-1;-1;-1;-1;45;45;-1
232030774;13000;Products;45;-1;-1;-1;-1;-1;-1;-1
232030775;10000;Products;45;-1;-1;-1;45;45;-1;-1
232030777;1;Products;45;-1;-1;-1;-1;45;45;-1
232030781;100000;Products;45;-1;-1;-1;45;-1;45;-1
232030791;5000;Products;45;-1;-1;-1;-1;-1;-1;-1
232030792;36918;Systems & Services;45;-1;-1;-1;-1;-1;45;45
232030793;47000;Products;45;-1;-1;-1;45;-1;45;-1
232030794;10000;Products;45;-1;-1;-1;45;45;-1;-1
232030799;30000;Products;45;-1;-1;-1;-1;45;45;-1
232030800;50000;Products;45;-1;-1;-1;-1;-1;-1;-1
232030801;16612;Products;45;-1;-1;-1;45;-1;45;-1
232030802;10000;Products;45;-1;-1;-1;-1;-1;-1;-1
232030804;16717,88;Products;45;-1;-1;-1;45;-1;45;-1
232030806;10000;Products;45;-1;-1;-1;-1;45;45;46
232030809;42657,31;Products;45;-1;-1;-1;45;-1;45;-1
232030811;15000;Systems & Services;45;-1;-1;-1;-1;-1;-1;-1
232030812;184628,11;Products;45;-1;-1;-1;45;-1;45;-1
232030813;100000;Products;45;-1;-1;-1;45;51;45;-1
232030815;1406;Products;45;-1;-1;-1;-1;45;45;-1
232030818;9000;Products;45;-1;-1;-1;45;-1;45;-1
232030823;20000;Systems & Services;45;-1;-1;-1;-1;52;-1;52
232030829;40000;Systems & Services;46;-1;-1;-1;-1;-1;-1;-1
232030830;67588;Products;46;-1;-1;-1;-1;46;46;-1
232030835;16560;Products;46;-1;-1;-1;-1;46;46;-1
232030836;15000;Products;46;-1;-1;-1;-1;46;-1;46
232030838;1478,44;Products;46;-1;-1;-1;46;-1;46;-1
232030839;44745;Products;46;-1;-1;-1;68;68;-1;-1
232030840;12016;Products;46;-1;-1;-1;46;46;49;-1
232030842;75000;Products;46;-1;-1;-1;46;46;49;-1
232030844;250000;Products;46;-1;-1;-1;46;46;-1;-1
232030845;50000;Systems & Services;46;-1;-1;-1;-1;-1;-1;-1
232030847;3093,56;Products;46;-1;-1;-1;-1;-1;-1;-1
232030848;4139,92;Products;46;-1;-1;-1;-1;-1;-1;-1
232030849;36000;Products;46;-1;-1;-1;-1;46;46;-1
232030851;40000;Products;46;-1;-1;-1;-1;-1;-1;-1
232030852;1468,23;Products;46;-1;-1;-1;-1;-1;-1;-1
232030853;15000;Products;46;-1;-1;-1;-1;-1;-1;-1
232030854;55000;Products;46;-1;-1;-1;-1;50;50;-1
232030857;23983,55;Products;46;-1;-1;-1;46;46;-1;-1
232030861;6791,61;Products;46;-1;-1;-1;-1;-1;-1;-1
232030862;200000;Products;46;-1;-1;-1;46;-1;46;-1
232030863;6674,69;Products;46;-1;-1;-1;46;-1;46;-1
232030865;35968;Products;46;-1;-1;-1;46;46;47;-1
232030867;30000;Products;46;-1;-1;-1;46;46;-1;-1
232030868;2211;Products;46;-1;-1;-1;46;46;47;-1
232030870;7000;Products;46;-1;-1;-1;-1;57;57;-1
232030871;5000;Products;46;-1;-1;-1;-1;55;55;-1
232030875;9000;Products;46;-1;-1;-1;-1;-1;-1;-1
232030876;30000;Products;46;-1;-1;-1;-1;-1;-1;-1
232030877;10000;Products;46;-1;-1;-1;-1;-1;-1;-1
232030885;20000;Products;46;-1;-1;-1;-1;-1;-1;-1
232030886;300000;Systems & Services;46;-1;-1;-1;-1;-1;-1;-1
232030887;11871,08;Products;47;-1;-1;-1;47;-1;47;-1
232030888;15000;Systems & Services;47;-1;-1;-1;47;47;-1;-1
232030889;15000;Systems & Services;-1;-1;-1;-1;48;48;-1;-1
232030890;12000;0;-1;-1;-1;-1;48;48;-1;-1
232030891;9015,07;Products;47;-1;-1;-1;-1;47;47;-1
232030892;4693,1;Products;47;-1;-1;-1;47;-1;47;-1
232030894;30000;Products;47;-1;-1;-1;47;-1;47;-1
232030895;10000;Systems & Services;47;-1;-1;-1;47;-1;47;-1
232030896;2000;Products;47;-1;-1;-1;-1;47;-1;47
232030900;44000;Products;47;-1;-1;-1;-1;-1;-1;-1
232030903;5000;Systems & Services;47;-1;-1;-1;-1;47;47;-1
232030904;15000;Systems & Services;47;-1;-1;-1;47;-1;47;47
232030905;17126;Products;47;-1;-1;-1;47;-1;47;-1
232030906;1;Products;47;-1;-1;-1;47;-1;47;-1
232030908;5000;Systems & Services;47;-1;-1;-1;-1;47;47;-1
232030909;32000;Products;47;-1;-1;-1;47;47;-1;-1
232030913;178000;Products;47;-1;-1;-1;47;47;-1;-1
232030914;3500;Products;47;-1;-1;-1;-1;47;47;67
232030915;10000;Products;47;-1;-1;-1;-1;66;66;-1
232030916;12889,31;Products;47;-1;-1;-1;-1;-1;-1;-1
232030918;500000;Systems & Services;47;-1;-1;-1;50;47;47;-1
232030919;145000;Products;47;-1;-1;-1;47;-1;47;-1
232030925;1;Products;47;-1;-1;-1;-1;-1;47;47
232030926;35000;Systems & Services;47;-1;-1;-1;47;47;-1;-1
232030930;346000;Products;47;-1;-1;-1;47;47;-1;-1
232030931;10000;Products;47;-1;-1;-1;47;-1;47;-1
232030932;10000;Products;47;-1;-1;-1;47;47;-1;-1
232030938;400000;Products;47;-1;-1;-1;-1;48;48;-1
232030940;5000;Products;47;-1;-1;-1;-1;-1;47;47
232030941;20000;Systems & Services;47;-1;-1;-1;-1;-1;-1;-1
232030945;37992,8;Systems & Services;47;-1;-1;-1;47;47;52;-1
232030947;3700;Products;47;-1;-1;-1;-1;47;47;-1
232030948;30000;Products;47;-1;-1;-1;-1;-1;-1;-1
232030950;25000;Products;47;-1;-1;-1;47;-1;47;-1
232030954;3457;Products;47;-1;-1;-1;-1;47;47;-1
232030957;3198,81;Products;47;-1;-1;-1;-1;-1;-1;-1
232030958;18139;Products;47;-1;-1;-1;-1;48;48;-1
232030960;5425,24;Products;47;-1;-1;-1;-1;47;47;-1
232030961;25000;Systems & Services;47;-1;-1;-1;-1;47;47;-1
232030963;2341;Products;47;-1;-1;-1;-1;47;47;-1
232030964;19560;Products;47;-1;-1;-1;-1;47;47;47
232030965;30000;Products;47;-1;-1;-1;-1;-1;-1;-1
232030968;10700;Products;47;-1;-1;-1;-1;-1;-1;-1
232030969;72000;Products;47;-1;-1;-1;-1;47;47;-1
232030972;15000;Systems & Services;47;-1;-1;-1;-1;47;-1;47
232030975;20000;Products;48;-1;-1;-1;-1;-1;-1;-1
232030976;20000;Products;48;-1;-1;-1;-1;-1;-1;-1
232030978;13867;Products;48;-1;-1;-1;-1;48;48;48
232030979;12000;Products;48;-1;-1;-1;-1;-1;-1;-1
232030980;35000;Systems & Services;48;-1;-1;-1;-1;48;-1;48
232030981;35000;Systems & Services;48;-1;-1;-1;-1;48;-1;48
232030982;10000;Products;48;-1;-1;-1;48;48;-1;-1
232030984;28000;Products;48;-1;-1;-1;-1;-1;-1;-1
232030985;250000;Products;48;-1;-1;-1;-1;48;48;-1
232030986;3500;Products;48;-1;-1;-1;-1;48;48;-1
232030991;8758;Products;48;-1;-1;-1;-1;48;48;-1
232030992;50000;Systems & Services;48;-1;-1;-1;-1;-1;-1;-1
232030993;50000;Systems & Services;48;-1;-1;-1;-1;-1;-1;-1
232030994;500000;Systems & Services;48;-1;-1;-1;-1;-1;-1;-1
232030995;5000;Systems & Services;48;-1;-1;-1;-1;-1;-1;-1
232030996;12289;Products;48;-1;-1;-1;48;-1;48;-1
232031001;30000;Systems & Services;48;-1;-1;-1;65;65;-1;-1
