LeadID;Amount;BusinessModel;WeekCreated;WeekClosed;WeekLost;WeekWon;WeekUnlikely-0;WeekPipeline-20;WeekBestCase-40;WeekCommit-80;CertaintyForConv;ConvertedLead
231040959;5000;Products;18;23;-1;23;-1;18;18;-1;0.4;1
231040960;100000;Systems & Services;18;31;-1;31;-1;18;-1;18;0.8;1
231040961;100000;Products;18;59;-1;59;-1;29;29;55;0.8;1
231040962;4000;Systems & Services;18;49;49;-1;49;18;18;-1;0;0
231040964;15000;Systems & Services;18;31;-1;31;-1;18;18;-1;0.4;1
231040966;11630.42;Products;18;49;-1;49;18;18;-1;-1;0.2;1
231040967;10000;Products;18;27;-1;27;-1;27;-1;-1;0.2;1
231040968;13000;Products;18;55;55;-1;18;18;-1;-1;0.2;0
231040969;100000;Systems & Services;18;29;-1;29;-1;29;-1;-1;0.2;1
231040970;50000;Products;18;62;62;-1;62;62;-1;-1;0.2;0
231040971;5000;Systems & Services;18;19;-1;19;-1;19;-1;-1;0.2;1
231040972;10000;Products;18;40;-1;40;18;18;-1;-1;0.2;1
231040973;1375;Products;18;37;-1;37;18;-1;18;-1;0.4;1
231040975;5500;Products;18;60;-1;60;-1;60;-1;-1;0.2;1
231040976;4300;Products;18;32;-1;32;-1;32;-1;-1;0.2;1
231040977;15000;Products;18;37;37;-1;37;18;18;-1;0;0
231040978;10000;Products;18;26;26;-1;26;18;18;-1;0;0
231040979;20500;Products;18;20;20;-1;20;18;18;-1;0;0
231040980;5000;Products;18;36;36;-1;36;18;18;-1;0;0
231040981;30000;Products;18;33;33;-1;33;18;18;-1;0;0
231040982;12000;Products;18;26;26;-1;26;18;18;-1;0;0
231040984;35500;Products;18;21;-1;21;-1;18;18;-1;0.4;1
231040986;7033;Products;18;39;39;-1;18;-1;18;-1;0.4;0
231040987;20000;Products;18;57;-1;57;-1;57;-1;-1;0.2;1
231040988;5000;Products;18;19;-1;19;-1;19;-1;-1;0.2;1
231040989;50000;Products;18;32;-1;32;-1;18;-1;18;0.8;1
231040991;50000;Products;18;32;-1;32;-1;-1;-1;32;0.8;1
231040992;50000;Products;18;35;-1;35;-1;-1;-1;35;0.8;1
231040993;30000;Products;18;30;30;-1;30;18;18;-1;0;0
231040994;500000;Systems & Services;18;40;40;-1;40;-1;-1;40;0.8;0
231040995;50000;Products;18;60;-1;60;-1;-1;-1;60;0.8;1
231040999;50000;Products;18;27;-1;27;-1;27;-1;-1;0.2;1
231041002;14000;Products;18;31;-1;31;18;18;-1;-1;0.2;1
231041003;60000;Products;18;33;33;-1;33;18;-1;18;0;0
231041004;60000;Products;18;23;-1;23;-1;18;-1;18;0.8;1
231041005;18000;Systems & Services;18;42;42;-1;42;18;18;-1;0;0
231041006;50000;Products;18;37;37;-1;37;18;18;-1;0;0
231041007;2255;Products;18;25;-1;25;18;-1;18;-1;0.4;1
231041008;40000;Products;18;25;25;-1;25;18;18;-1;0;0
231041010;20000;Products;18;25;-1;25;-1;25;-1;-1;0.2;1
231041011;3283;Products;18;24;-1;24;-1;18;18;-1;0.4;1
231041012;14864;Products;18;22;-1;22;-1;-1;22;-1;0.4;1
231041013;20000;Products;18;31;31;-1;31;31;-1;-1;0.2;0
231041016;10000;Products;18;25;-1;25;18;18;-1;-1;0.2;1
231041017;25209.25;Systems & Services;18;52;-1;52;-1;34;34;52;0.8;1
231041018;35000;Products;19;28;28;-1;28;28;-1;-1;0.2;0
231041019;20000;Products;19;44;44;-1;44;19;19;-1;0;0
231041020;6549;Products;19;33;-1;33;19;-1;19;-1;0.4;1
231041022;30000;Products;19;26;-1;26;-1;26;-1;-1;0.2;1
231041024;10000;Products;19;19;19;-1;19;19;-1;-1;0.2;0
231041026;5637;Products;19;26;-1;26;19;-1;19;-1;0.4;1
231041027;11000;Products;19;44;-1;44;-1;19;19;-1;0.4;1
231041028;39485;Products;19;33;-1;33;19;-1;19;-1;0.4;1
231041029;1400;Products;19;20;-1;20;19;-1;19;-1;0.4;1
231041030;5776;Products;19;20;-1;20;19;-1;19;-1;0.4;1
231041033;28026;Products;19;23;23;-1;23;19;19;-1;0;0
231041034;10200;Products;19;29;-1;29;19;-1;19;-1;0.4;1
231041035;16440;Products;19;33;33;-1;19;-1;19;-1;0.4;0
231041036;15000;Products;19;60;60;-1;60;19;19;-1;0;0
231041037;12000;Products;19;31;31;-1;31;19;19;-1;0;0
231041040;25000;Products;19;36;36;-1;36;19;19;-1;0;0
231041042;20000;Products;19;30;30;-1;30;19;19;-1;0;0
231041043;40000;Products;19;27;27;-1;27;19;19;-1;0;0
231041044;35000;Products;19;27;-1;27;-1;27;-1;-1;0.2;1
231041045;50000;Products;19;19;19;-1;19;-1;19;-1;0.4;0
231041046;999;Products;19;19;19;-1;-1;-1;-1;-1;0;0
231041049;41580;Products;19;45;45;-1;19;19;-1;-1;0.2;0
231041050;30000;Products;19;69;-1;69;40;19;19;-1;0;1
231041051;10000;Products;19;32;-1;32;-1;32;-1;-1;0.2;1
231041052;15078;Products;19;32;-1;32;19;-1;19;-1;0.4;1
231041053;5742;Products;19;19;-1;19;-1;-1;19;-1;0.4;1
231041055;2122;Products;19;23;-1;23;19;-1;19;-1;0.4;1
231041056;28800;Products;19;26;-1;26;-1;-1;20;20;0.8;1
231041057;15000;Products;19;19;19;-1;19;19;-1;-1;0.2;0
231041058;2755;Products;19;22;-1;22;19;-1;19;-1;0.4;1
231041059;11063;Products;19;56;56;-1;19;-1;19;-1;0.4;0
231041061;13587;Products;19;54;-1;54;19;-1;19;-1;0.4;1
231041062;4635;Products;19;41;41;-1;19;-1;19;-1;0.4;0
231041063;2313;Products;19;22;-1;22;19;-1;19;-1;0.4;1
231041064;8000;Products;19;33;33;-1;19;-1;19;-1;0.4;0
231041065;5728;Products;19;26;26;-1;19;-1;19;-1;0.4;0
231041069;10000;Products;19;37;-1;37;-1;-1;37;-1;0.4;1
231041070;35000;Products;19;50;50;-1;50;19;19;-1;0;0
231041071;1000;Products;19;37;-1;37;-1;37;-1;-1;0.2;1
231041072;10000;Products;19;31;-1;31;-1;19;19;-1;0.4;1
231041073;20000;Products;19;63;63;-1;63;19;31;19;0;0
231041074;10000;Systems & Services;19;21;-1;21;-1;19;-1;19;0.8;1
231041075;10000;Systems & Services;19;21;-1;21;-1;19;-1;19;0.8;1
231041077;500;Systems & Services;19;23;23;-1;23;23;-1;-1;0.2;0
231041078;50000;Products;19;30;-1;30;-1;30;-1;-1;0.2;1
231041079;12402;Products;19;19;-1;19;19;19;-1;-1;0.2;1
231041081;51000;Products;19;23;-1;23;19;19;-1;-1;0.2;1
231041082;25000;Systems & Services;19;20;20;-1;20;20;-1;-1;0.2;0
231041084;75000;Products;20;25;-1;25;20;20;-1;-1;0.2;1
231041085;4963;Products;20;29;-1;29;-1;-1;20;20;0.8;1
231041086;10000;Systems & Services;20;30;-1;30;-1;20;20;-1;0.4;1
231041087;12000;Products;20;37;-1;37;37;-1;-1;-1;0;1
231041089;6800;Products;20;39;-1;39;20;-1;20;38;0.8;1
231041092;5000;Products;20;27;-1;27;20;20;-1;-1;0.2;1
231041093;4938;Products;20;25;-1;25;-1;-1;25;-1;0.4;1
231041094;38000;Products;20;48;-1;48;-1;20;20;-1;0.4;1
231041095;205356.5;Products;20;20;-1;20;20;20;-1;-1;0.2;1
231041096;9636;Products;20;20;-1;20;-1;-1;-1;20;0.8;1
231041097;20000;Products;20;29;29;-1;29;29;-1;-1;0.2;0
231041099;25000;Products;20;23;-1;23;-1;20;-1;20;0.8;1
231041100;40000;Products;20;59;59;-1;59;59;-1;-1;0.2;0
231041101;75000;Products;20;20;20;-1;20;20;-1;-1;0.2;0
231041102;4951;Products;20;37;-1;37;20;-1;20;-1;0.4;1
231041103;15000;Products;20;40;40;-1;40;20;20;-1;0;0
231041104;7432;Products;20;39;-1;39;20;-1;20;-1;0.4;1
231041105;30000;Products;20;65;65;-1;65;65;-1;-1;0.2;0
231041106;35000;Products;20;44;44;-1;20;-1;20;-1;0.4;0
231041107;70000;Products;20;63;63;-1;63;20;20;-1;0;0
231041108;5700;Products;20;58;-1;58;-1;20;20;-1;0.4;1
231041110;24850;Products;20;40;40;-1;40;20;20;-1;0;0
231041111;11310.84;Products;20;44;44;-1;20;20;-1;-1;0.2;0
231041112;16000;Products;20;20;-1;20;-1;-1;-1;20;0.8;1
231041113;15000;Products;20;23;-1;23;-1;-1;20;20;0.8;1
231041116;15000;Products;20;40;-1;40;-1;20;20;-1;0.4;1
231041119;42000;Systems & Services;20;25;25;-1;25;20;20;-1;0;0
231041121;12500;Systems & Services;20;22;-1;22;-1;20;20;-1;0.4;1
231041124;10000;Products;20;34;-1;34;-1;34;-1;-1;0.2;1
231041126;10000;Products;20;22;22;-1;20;20;-1;-1;0.2;0
231041127;10000;Products;20;28;-1;28;-1;20;20;20;0.8;1
231041128;89000;Products;20;38;-1;38;20;20;22;-1;0.4;1
231041129;10244;Products;20;20;-1;20;20;20;-1;-1;0.2;1
231041131;1207;Products;20;59;-1;59;-1;-1;20;20;0.8;1
231041132;12000;Products;20;23;-1;23;-1;-1;20;20;0.8;1
231041133;80000;Products;20;20;20;-1;20;20;-1;-1;0.2;0
231041135;8000;Products;20;36;-1;36;-1;20;20;-1;0.4;1
231041136;7000;Products;20;55;-1;55;20;20;-1;-1;0.2;1
231041137;54857;Products;20;33;33;-1;20;-1;20;-1;0.4;0
231041140;175374;Products;20;52;52;-1;52;36;36;-1;0;0
231041142;83863.53;Products;20;69;-1;69;-1;20;20;-1;0.4;1
231041144;11000;Products;20;42;42;-1;42;-1;20;20;0;0
231041145;25000;Products;20;22;22;-1;22;20;20;-1;0;0
231041146;44000;Products;20;31;31;-1;26;20;20;-1;0;0
231041149;300000;Products;20;22;22;-1;22;20;-1;20;0;0
231041150;5122;Products;20;20;-1;20;-1;20;-1;20;0.8;1
231041151;13878;Products;20;27;27;-1;20;20;-1;-1;0.2;0
231041152;200000;Products;20;37;37;-1;37;37;-1;-1;0.2;0
231041153;50000;Systems & Services;20;49;49;-1;49;49;-1;-1;0.2;0
231041155;80000;Products;20;60;60;-1;60;60;-1;-1;0.2;0
231041158;30000;Products;20;44;44;-1;44;44;-1;-1;0.2;0
231041159;40000;Products;20;47;47;-1;47;47;-1;-1;0.2;0
231041160;7000;Products;20;47;-1;47;-1;-1;20;20;0.8;1
231041161;5000;Products;20;46;-1;46;-1;46;-1;-1;0.2;1
231041162;20000;Products;20;47;47;-1;47;47;-1;-1;0.2;0
231041163;200000;Systems & Services;20;55;55;-1;55;55;-1;-1;0.2;0
231041165;21051;Products;20;56;-1;56;20;-1;20;-1;0.4;1
231041166;20600;Products;20;44;-1;44;20;-1;20;-1;0.4;1
231041168;22443;Products;20;20;-1;20;-1;20;-1;-1;0.2;1
231041170;2500;Products;20;22;-1;22;-1;-1;-1;22;0.8;1
231041171;11000;Products;20;30;-1;30;20;20;-1;-1;0.2;1
231041172;4250;Products;20;22;-1;22;-1;-1;-1;22;0.8;1
231041174;16000;Products;20;26;-1;26;20;-1;20;-1;0.4;1
231041175;10000;Products;20;47;47;-1;47;20;20;-1;0;0
231041176;30000;Products;20;65;-1;65;-1;62;-1;62;0.8;1
231041177;65000;Products;21;63;63;-1;63;21;21;-1;0;0
231041178;7500;Products;21;21;-1;21;-1;-1;21;-1;0.4;1
231041179;20000;Products;21;21;21;-1;21;21;-1;-1;0.2;0
231041181;10000;Products;21;32;-1;32;-1;21;-1;21;0.8;1
231041182;1600;Products;21;25;-1;25;-1;25;-1;-1;0.2;1
231041183;10000;Products;21;37;-1;37;-1;21;21;-1;0.4;1
231041184;21000;Products;21;49;49;-1;49;21;21;-1;0;0
231041185;85000;Products;21;28;28;-1;28;28;-1;-1;0.2;0
231041186;35000;Products;21;38;-1;38;21;21;-1;-1;0.2;1
231041187;20000;Products;21;31;-1;31;21;-1;21;-1;0.4;1
231041188;15000;Products;21;25;-1;25;-1;25;-1;-1;0.2;1
231041189;10000;Products;21;23;-1;23;-1;21;21;-1;0.4;1
231041190;10000;Products;21;25;-1;25;-1;21;21;-1;0.4;1
231041192;35000;Products;21;43;-1;43;21;21;-1;39;0.8;1
231041193;50000;Systems & Services;21;42;42;-1;35;35;-1;-1;0.2;0
231041194;28000;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041195;15000;Products;21;21;21;-1;21;21;-1;-1;0.2;0
231041197;15000;Products;21;61;61;-1;61;21;21;-1;0;0
231041198;2600;Products;21;26;-1;26;21;-1;21;-1;0.4;1
231041199;40000;Products;21;58;-1;58;21;21;-1;-1;0.2;1
231041200;6250;Products;21;22;-1;22;-1;-1;-1;22;0.8;1
231041202;11800;Products;21;21;-1;21;-1;-1;-1;21;0.8;1
231041205;40000;Products;21;44;44;-1;44;21;-1;21;0;0
231041206;40000;Products;21;31;31;-1;31;21;-1;21;0;0
231041208;20000;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041209;19424.87;Products;21;48;-1;48;-1;-1;-1;48;0.8;1
231041210;10476;Products;21;22;-1;22;-1;-1;-1;22;0.8;1
231041211;13732;Products;21;21;-1;21;-1;-1;-1;21;0.8;1
231041212;18000;Products;21;50;-1;50;21;21;-1;-1;0.2;1
231041213;8699;Products;21;21;-1;21;-1;-1;-1;21;0.8;1
231041214;77000;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041216;20000;Products;21;68;68;-1;68;68;-1;-1;0.2;0
231041217;21000;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041218;60000;Products;21;67;67;-1;67;21;21;-1;0;0
231041219;35000;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041220;13797.09;Products;21;21;-1;21;-1;-1;-1;21;0.8;1
231041221;5710.7;Products;21;21;-1;21;-1;-1;-1;21;0.8;1
231041222;10000;Products;21;25;-1;25;-1;-1;-1;25;0.8;1
231041223;19000;Products;21;35;-1;35;21;21;35;-1;0.4;1
231041224;14000;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041227;10500;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041228;14259;Products;21;27;-1;27;-1;-1;-1;27;0.8;1
231041231;325000;Products;21;52;-1;52;-1;43;43;43;0.8;1
231041232;28000;Products;21;21;-1;21;21;21;-1;-1;0.2;1
231041234;1500;Products;21;53;-1;53;21;21;-1;-1;0.2;1
231041235;15000;Products;21;68;68;-1;68;-1;68;-1;0.4;0
231041236;5171.11;Products;21;23;-1;23;-1;-1;-1;23;0.8;1
231041237;2650;Products;21;24;-1;24;-1;-1;21;21;0.8;1
231041239;4895;Products;21;27;-1;27;-1;-1;27;-1;0.4;1
231041240;30000;Products;21;21;21;-1;21;21;-1;-1;0.2;0
231041242;40000;Products;21;58;-1;58;21;21;33;-1;0.4;1
231041243;14549.32;Products;21;44;-1;44;21;-1;21;-1;0.4;1
231041244;15000;Products;21;32;32;-1;32;21;21;-1;0;0
231041245;3500;Products;21;23;-1;23;-1;-1;-1;23;0.8;1
231041246;5000;Products;21;53;-1;53;21;21;-1;-1;0.2;1
231041247;5000;Products;21;53;-1;53;21;21;-1;-1;0.2;1
231041248;5000;Products;21;23;-1;23;21;-1;21;-1;0.4;1
231041250;6000;Products;21;22;-1;22;21;-1;21;-1;0.4;1
231041251;107570;Products;21;42;-1;42;-1;-1;-1;42;0.8;1
231041252;40000;Products;21;47;-1;47;-1;-1;-1;47;0.8;1
231041253;215000;Products;21;22;22;-1;22;-1;-1;22;0.8;0
231041256;65000;Products;21;27;-1;27;-1;-1;21;21;0.8;1
231041257;35000;Products;21;27;-1;27;-1;21;21;24;0.8;1
231041258;5437.67;Products;21;33;-1;33;21;21;-1;-1;0.2;1
231041259;3875;Products;21;24;-1;24;-1;-1;-1;24;0.8;1
231041260;200000;Systems & Services;21;29;-1;29;-1;-1;-1;29;0.8;1
231041261;568000;Products;21;46;-1;46;-1;-1;-1;46;0.8;1
231041263;15000;Products;21;23;-1;23;-1;23;-1;-1;0.2;1
231041264;100000;Products;21;69;-1;69;-1;-1;-1;69;0.8;1
231041265;163373;Products;21;52;-1;52;-1;-1;-1;52;0.8;1
231041266;51000;Products;21;23;-1;23;-1;23;-1;-1;0.2;1
231041267;22000;Products;21;27;-1;27;21;-1;21;-1;0.4;1
231041272;185000;Products;21;48;-1;48;21;21;21;-1;0.4;1
231041273;450000;Products;21;59;-1;59;-1;-1;-1;59;0.8;1
231041274;15000;Products;21;26;26;-1;21;21;-1;-1;0.2;0
231041276;3990;Products;21;24;-1;24;-1;-1;-1;24;0.8;1
231041277;1500;Products;21;21;21;-1;21;21;-1;-1;0.2;0
231041279;1900;Products;21;22;-1;22;-1;21;21;-1;0.4;1
231041282;5000;Products;22;53;-1;53;-1;53;-1;-1;0.2;1
231041283;1744;Products;22;29;29;-1;22;-1;22;-1;0.4;0
231041284;1650;Products;22;23;-1;23;22;-1;22;-1;0.4;1
231041285;12000;Products;22;49;-1;49;-1;22;22;-1;0.4;1
231041286;3000;Products;22;22;22;-1;22;-1;22;-1;0.4;0
231041288;8054.23;Products;22;36;-1;36;22;22;-1;-1;0.2;1
231041289;5700;Products;22;23;23;-1;22;-1;22;-1;0.4;0
231041290;3300;Products;22;32;-1;32;22;-1;22;-1;0.4;1
231041291;20000;Products;22;22;22;-1;22;22;-1;-1;0.2;0
231041292;1500;Products;22;29;-1;29;22;-1;22;-1;0.4;1
231041293;25000;Products;22;22;-1;22;22;-1;22;-1;0.4;1
231041295;16000;Products;22;36;36;-1;22;-1;22;-1;0.4;0
231041296;30000;Products;22;22;-1;22;22;22;-1;-1;0.2;1
231041297;20000;Products;22;49;49;-1;49;22;22;-1;0;0
231041299;2000;Products;22;22;-1;22;22;-1;22;-1;0.4;1
231041300;31000;Products;22;22;-1;22;22;-1;22;-1;0.4;1
231041302;7200;Products;22;29;-1;29;22;22;-1;-1;0.2;1
231041303;12000;Products;22;65;65;-1;22;22;-1;-1;0.2;0
231041305;50000;Products;22;42;42;-1;42;42;-1;-1;0.2;0
231041306;9591;Systems & Services;22;23;-1;23;22;22;-1;-1;0.2;1
231041308;10000;Products;22;28;-1;28;-1;22;22;-1;0.4;1
231041311;39000;Products;22;38;38;-1;22;22;-1;-1;0.2;0
231041312;50000;Products;22;37;-1;37;-1;22;-1;22;0.8;1
231041313;15000;Products;22;35;35;-1;35;22;22;-1;0;0
231041314;40000;Products;22;37;-1;37;-1;22;-1;22;0.8;1
231041316;12000;Products;22;42;42;-1;22;-1;22;-1;0.4;0
231041317;1000;Products;22;22;22;-1;22;22;-1;-1;0.2;0
231041318;13000;Products;22;60;-1;60;-1;22;22;-1;0.4;1
231041319;9000;Products;22;36;-1;36;22;-1;22;-1;0.4;1
231041320;80000;Systems & Services;22;40;40;-1;40;22;22;-1;0;0
231041321;15000;Products;22;36;-1;36;22;-1;22;-1;0.4;1
231041322;25977;Products;22;26;-1;26;22;22;-1;-1;0.2;1
231041323;45000;Products;22;44;-1;44;-1;22;22;-1;0.4;1
231041324;1015000;Systems & Services;22;30;-1;30;-1;-1;22;22;0.8;1
231041325;45000;Products;22;33;-1;33;-1;33;-1;-1;0.2;1
231041326;20000;Products;22;53;-1;53;-1;53;-1;-1;0.2;1
231041327;15000;Products;22;49;49;-1;49;49;-1;-1;0.2;0
231041328;26500;Products;22;30;-1;30;22;22;-1;-1;0.2;1
231041329;20000;Products;22;51;51;-1;51;22;22;-1;0;0
231041330;100000;Products;22;49;-1;49;-1;22;31;22;0.4;1
231041331;32000;Products;22;26;-1;26;-1;26;-1;-1;0.2;1
231041332;11000;Systems & Services;22;51;-1;51;-1;44;44;-1;0.4;1
231041334;6000;Products;22;22;-1;22;22;22;-1;-1;0.2;1
231041335;40000;Products;22;49;49;-1;49;22;22;-1;0;0
231041336;13838;Products;22;72;-1;72;22;22;-1;-1;0.2;1
231041337;20000;Products;22;36;36;-1;36;22;22;-1;0;0
231041338;25000;Products;22;59;59;-1;59;22;22;-1;0;0
231041339;12000;Products;22;35;-1;35;-1;22;22;-1;0.4;1
231041340;23000;Products;22;47;47;-1;47;22;22;-1;0;0
231041341;6500;Products;22;29;-1;29;-1;22;22;-1;0.4;1
231041343;75000;Products;22;50;-1;50;-1;22;41;22;0.4;1
231041345;5000;Products;22;67;67;-1;67;67;-1;-1;0.2;0
231041346;50000;Systems & Services;22;28;-1;28;-1;22;22;-1;0.4;1
231041348;8000;Products;22;29;-1;29;-1;-1;22;22;0.8;1
231041351;60000;Products;22;51;-1;51;22;22;-1;-1;0.2;1
231041352;50000;Products;22;43;-1;43;-1;22;-1;22;0.8;1
231041353;50000;Products;22;52;-1;52;-1;22;-1;22;0.8;1
231041354;56500;Products;22;52;-1;52;22;-1;22;38;0.8;1
231041356;6700;Products;22;23;-1;23;22;22;-1;-1;0.2;1
231041357;31500;Products;22;34;-1;34;-1;-1;-1;34;0.8;1
231041360;60000;Systems & Services;22;28;-1;28;27;-1;-1;27;0.8;1
231041361;30000;Products;22;49;49;-1;49;22;22;-1;0;0
231041363;250000;Products;22;23;23;-1;23;22;22;-1;0;0
231041368;55000;Products;22;40;-1;40;-1;22;22;-1;0.4;1
231041369;4331;Products;22;71;-1;71;-1;-1;71;-1;0.4;1
231041370;30000;Products;22;66;66;-1;66;42;-1;42;0;0
231041371;10000;Products;22;34;-1;34;22;22;-1;-1;0.2;1
231041372;2500;Products;22;26;-1;26;-1;-1;-1;26;0.8;1
231041374;3200;Products;22;29;-1;29;-1;-1;-1;29;0.8;1
231041375;35000;Products;22;27;-1;27;-1;-1;22;22;0.8;1
231041376;28000;Products;22;49;-1;49;-1;22;22;-1;0.4;1
231041377;10000;Products;22;49;49;-1;49;49;-1;-1;0.2;0
231041379;2700;Products;22;41;-1;41;22;-1;22;-1;0.4;1
231041380;1740;Products;22;25;-1;25;22;-1;22;-1;0.4;1
231041382;10000;Products;22;49;49;-1;49;22;22;-1;0;0
231041384;15000;Products;23;27;-1;27;-1;-1;23;23;0.8;1
231041387;3714;Products;23;42;-1;42;-1;-1;42;-1;0.4;1
231041389;9000;Products;23;23;-1;23;-1;23;23;-1;0.4;1
231041391;1700;Products;23;24;-1;24;-1;-1;24;-1;0.4;1
231041393;91708.92;Products;23;24;-1;24;23;23;-1;-1;0.2;1
231041394;8500;Systems & Services;23;30;-1;30;-1;30;-1;-1;0.2;1
231041395;5000;Products;23;49;49;-1;23;23;49;-1;0.4;0
231041396;12000;Products;23;55;-1;55;23;-1;23;-1;0.4;1
231041398;20000;Products;23;37;37;-1;23;23;-1;-1;0.2;0
231041400;5000;Products;23;49;-1;49;-1;49;-1;-1;0.2;1
231041403;25214;Products;23;31;-1;31;23;23;-1;-1;0.2;1
231041407;5661;Products;23;34;-1;34;23;23;-1;-1;0.2;1
231041409;8000;Products;23;26;-1;26;-1;26;-1;-1;0.2;1
231041410;55000;Products;23;44;-1;44;-1;23;23;37;0.8;1
231041411;75000;Systems & Services;23;25;-1;25;-1;-1;-1;25;0.8;1
231041412;1;Products;23;53;-1;53;-1;-1;23;23;0.8;1
231041415;15000;Products;23;25;-1;25;-1;25;-1;-1;0.2;1
231041416;0;Systems & Services;23;39;39;-1;39;39;-1;-1;0.2;0
231041417;4300;Products;23;27;-1;27;23;-1;23;-1;0.4;1
231041418;5512;Products;23;41;-1;41;23;39;23;-1;0.2;1
231041419;36069.97;Products;23;55;55;-1;23;23;-1;-1;0.2;0
231041420;21000;Products;23;23;-1;23;23;23;-1;-1;0.2;1
231041421;58000;Products;23;27;-1;27;-1;-1;26;26;0.8;1
231041422;10000;Products;23;47;-1;47;-1;23;-1;23;0.8;1
231041423;7000;Products;23;61;-1;61;-1;23;23;-1;0.4;1
231041424;500000;Products;23;42;42;-1;42;42;-1;-1;0.2;0
231041425;25000;Products;23;37;-1;37;-1;23;23;-1;0.4;1
231041426;50000;Products;23;45;45;-1;45;23;-1;23;0;0
231041429;176000;Products;23;49;-1;49;-1;23;23;-1;0.4;1
231041430;26160.32;Products;23;31;-1;31;-1;23;-1;23;0.8;1
231041431;15000;Systems & Services;23;39;-1;39;-1;39;-1;-1;0.2;1
231041433;27000;Systems & Services;23;34;-1;34;-1;23;23;-1;0.4;1
231041434;80000;Systems & Services;23;67;67;-1;67;34;34;-1;0;0
231041437;45000;Products;23;71;71;-1;71;23;23;-1;0;0
231041439;175000;Products;23;67;-1;67;-1;56;56;56;0.8;1
231041441;10000;Products;23;23;-1;23;-1;23;-1;-1;0.2;1
231041443;5000;Products;23;30;-1;30;-1;30;-1;-1;0.2;1
231041444;1600000;Systems & Services;23;66;-1;66;-1;39;39;59;0.8;1
231041445;10256;Products;23;26;26;-1;23;-1;23;-1;0.4;0
231041446;1158;Products;23;36;36;-1;36;23;23;-1;0;0
231041447;13505.81;Products;23;66;-1;66;23;23;-1;-1;0.2;1
231041449;40000;Products;23;23;23;-1;23;23;-1;-1;0.2;0
231041452;0;Systems & Services;23;61;61;-1;61;61;-1;-1;0.2;0
231041453;38000;Products;23;27;-1;27;-1;23;23;-1;0.4;1
231041459;15603.36;Products;23;35;-1;35;23;23;23;23;0;1
231041462;15603.36;Products;23;33;-1;33;-1;23;-1;23;0.8;1
231041463;35000;Products;23;35;35;-1;35;23;23;-1;0;0
231041464;70000;Products;23;72;-1;72;-1;71;-1;71;0.8;1
231041465;15000;Products;23;47;-1;47;-1;23;23;-1;0.4;1
231041466;25228.78;Products;23;31;-1;31;23;23;24;-1;0.4;1
231041467;4832;Products;23;24;-1;24;-1;-1;24;-1;0.4;1
231041469;14000;Products;23;23;-1;23;-1;23;-1;-1;0.2;1
231041470;5970;Products;23;42;-1;42;23;-1;23;-1;0.4;1
231041472;20000;Systems & Services;23;61;61;-1;61;61;-1;-1;0.2;0
231041474;10500;Products;23;23;-1;23;-1;23;-1;-1;0.2;1
231041475;28000;Products;23;23;-1;23;-1;23;-1;-1;0.2;1
231041476;1;Products;23;39;-1;39;-1;39;-1;-1;0.2;1
231041477;1;Products;23;33;-1;33;-1;33;-1;-1;0.2;1
231041479;1;Products;23;23;23;-1;23;23;-1;-1;0.2;0
231041481;20000;Products;24;61;61;-1;61;24;24;-1;0;0
231041482;2000;Products;24;27;-1;27;-1;27;-1;-1;0.2;1
231041483;28000;Products;24;26;-1;26;-1;24;24;-1;0.4;1
231041484;10000;Products;24;24;24;-1;24;24;24;-1;0.4;0
231041486;20000;Products;24;34;-1;34;-1;24;24;-1;0.4;1
231041487;20000;Products;24;61;61;-1;61;24;24;-1;0;0
231041488;25000;Products;24;44;44;-1;44;44;-1;-1;0.2;0
231041489;50000;Products;24;66;66;-1;66;66;-1;-1;0.2;0
231041490;60206;Products;24;33;33;-1;33;24;24;-1;0;0
231041492;12475.57;Products;24;39;-1;39;-1;39;-1;-1;0.2;1
231041493;50000;Products;24;24;24;-1;24;24;-1;-1;0.2;0
231041494;13000;Products;24;33;33;-1;24;-1;24;-1;0.4;0
231041495;60000;Products;24;24;-1;24;-1;-1;-1;24;0.8;1
231041496;50000;Products;24;47;-1;47;-1;-1;47;-1;0.4;1
231041498;169903;Products;24;60;60;-1;60;60;-1;-1;0.2;0
231041499;5342;Products;24;24;-1;24;-1;24;24;-1;0.4;1
231041500;20251.68;Products;24;46;-1;46;24;24;-1;-1;0.2;1
231041501;8250;Products;24;61;-1;61;-1;61;-1;-1;0.2;1
231041502;370000;Products;24;39;-1;39;-1;39;-1;-1;0.2;1
231041503;20000;Products;24;24;24;-1;24;-1;24;-1;0.4;0
231041505;1000;Products;24;51;-1;51;-1;51;-1;-1;0.2;1
231041506;5000;Products;24;38;-1;38;-1;24;24;-1;0.4;1
231041509;10000;Products;24;48;-1;48;-1;24;24;-1;0.4;1
231041510;25000;Products;24;48;48;-1;48;24;24;-1;0;0
231041511;37000;Products;24;43;-1;43;24;24;24;-1;0.4;1
